Country,Commodity,Export_Value,Rank
Nicaragua,c011,4.0,11
Sri Lanka,c011,3.0,12
Peru,c011,3.0,13
Uganda,c011,3.0,14
Ghana,c011,2.0,15
Nigeria,c011,2.0,16
Cameroon,c011,1.0,17
"China, mainland",c011,1.0,18
Fiji,c011,1.0,19
Rwanda,c011,1.0,20
United States of America,c012,18766.0,1
Egypt,c012,5106.0,2
Viet Nam,c012,3334.0,3
Spain,c012,3247.0,4
Lao People's Democratic Republic,c012,3194.0,5
"China, mainland",c012,1631.0,6
Portugal,c012,1195.0,7
Honduras,c012,994.0,8
Indonesia,c012,851.0,9
Brazil,c012,781.0,10
Peru,c012,781.0,11
Dominican Republic,c012,567.0,12
South Africa,c012,496.0,13
Mali,c012,426.0,14
Japan,c012,355.0,15
Mexico,c012,350.0,16
Israel,c012,213.0,17
Costa Rica,c012,71.0,18
India,c012,71.0,19
Nigeria,c012,71.0,20
"China, mainland",c013,1777.0,1
Indonesia,c013,627.0,2
Mexico,c013,376.0,3
Nicaragua,c013,157.0,4
Ethiopia,c013,157.0,5
Thailand,c013,141.0,6
Togo,c013,94.0,7
Côte d'Ivoire,c013,78.0,8
Lao People's Democratic Republic,c013,78.0,9
Costa Rica,c013,63.0,10
Ecuador,c013,63.0,11
Spain,c013,50.0,12
India,c013,48.0,13
Honduras,c013,44.0,14
Egypt,c013,31.0,15
Fiji,c013,31.0,16
Saint Vincent and the Grenadines,c013,31.0,17
Uganda,c013,31.0,18
Jamaica,c013,16.0,19
Madagascar,c013,16.0,20
Nigeria,c014,25143059.0,1
Côte d'Ivoire,c014,2597759.0,2
Ghana,c014,2151594.0,3
Benin,c014,1395408.0,4
Togo,c014,216560.0,5
Chad,c014,157002.0,6
Cameroon,c014,139996.0,7
Brazil,c014,120704.0,8
Central African Republic,c014,81000.0,9
Gabon,c014,70738.0,10
Guinea,c014,62950.0,11
Colombia,c014,44500.0,12
Papua New Guinea,c014,28000.0,13
Jamaica,c014,26804.0,14
Haiti,c014,24620.0,15
Japan,c014,21788.0,16
Democratic Republic of the Congo,c014,19873.0,17
Burkina Faso,c014,15999.0,18
Mali,c014,13152.0,19
Rwanda,c014,13001.0,20
Brazil,c015,738261328.0,1
India,c015,350428918.0,2
"China, mainland",c015,108182821.0,3
Pakistan,c015,79820778.0,4
Thailand,c015,71579466.0,5
Mexico,c015,50672847.0,6
United States of America,c015,32756709.0,7
Indonesia,c015,29299999.0,8
Australia,c015,28722750.0,9
Guatemala,c015,27661587.0,10
Colombia,c015,25742000.0,11
Philippines,c015,24384000.0,12
South Africa,c015,18220000.0,13
Argentina,c015,17500000.0,14
Cuba,c015,13189803.0,15
Egypt,c015,12405000.0,16
Myanmar,c015,11548011.0,17
Viet Nam,c015,11088286.0,18
Peru,c015,10469000.0,19
Bolivia (Plurinational State of),c015,8376707.0,20
Germany,c016,27898596.0,1
Slovakia,c016,15118.0,2
Belgium,c016,14480.0,3
Hungary,c016,8825.0,4
Poland,c016,5069.0,5
Denmark,c016,863.0,6
Slovenia,c016,657.0,7
Czech Republic,c016,110.0,8
"China, mainland",c016,94.0,9
Netherlands,c016,94.0,10
Spain,c016,94.0,11
Myanmar,c017,2495.0,1
Argentina,c017,893.0,2
United States of America,c017,859.0,3
Canada,c017,714.0,4
"China, mainland",c017,573.0,5
Ethiopia,c017,315.0,6
Brazil,c017,299.0,7
Kyrgyzstan,c017,207.0,8
Nicaragua,c017,204.0,9
Uganda,c017,151.0,10
Turkey,c017,147.0,11
United Republic of Tanzania,c017,142.0,12
Australia,c017,121.0,13
Egypt,c017,104.0,14
India,c017,98.0,15
Indonesia,c017,71.0,16
Madagascar,c017,71.0,17
Mozambique,c017,59.0,18
Kenya,c017,51.0,19
Thailand,c017,43.0,20
Germany,c018,238490.0,1
Canada,c018,63468.0,2
Russian Federation,c018,12000.0,3
United States of America,c018,7949.0,4
Ukraine,c018,6379.0,5
France,c018,3843.0,6
Lithuania,c018,2332.0,7
Estonia,c018,1152.0,8
Kazakhstan,c018,960.0,9
Argentina,c018,948.0,10
Australia,c018,868.0,11
Czech Republic,c018,430.0,12
Latvia,c018,400.0,13
Sweden,c018,360.0,14
Malawi,c018,355.0,15
New Zealand,c018,286.0,16
Hungary,c018,277.0,17
United Kingdom,c018,191.0,18
Denmark,c018,181.0,19
Poland,c018,181.0,20
Germany,c019,309352.0,1
Canada,c019,24669.0,2
Australia,c019,10881.0,3
United States of America,c019,4044.0,4
Turkey,c019,3012.0,5
India,c019,2914.0,6
Russian Federation,c019,2642.0,7
United Republic of Tanzania,c019,2501.0,8
Lithuania,c019,1100.0,9
Argentina,c019,1028.0,10
Latvia,c019,683.0,11
Mexico,c019,673.0,12
Ethiopia,c019,504.0,13
France,c019,484.0,14
United Kingdom,c019,460.0,15
"China, mainland",c019,378.0,16
Kazakhstan,c019,368.0,17
Kenya,c019,344.0,18
Poland,c019,274.0,19
United Arab Emirates,c019,237.0,20
United States of America,c020,417.0,1
Côte d'Ivoire,c020,254.0,2
Turkey,c020,162.0,3
Viet Nam,c020,126.0,4
United Republic of Tanzania,c020,109.0,5
"China, mainland",c020,92.0,6
Spain,c020,89.0,7
India,c020,59.0,8
Chile,c020,57.0,9
Indonesia,c020,52.0,10
Australia,c020,48.0,11
Mexico,c020,45.0,12
Iran (Islamic Republic of),c020,42.0,13
Nigeria,c020,37.0,14
Guinea-Bissau,c020,34.0,15
Ghana,c020,32.0,16
Benin,c020,29.0,17
Germany,c020,27.0,18
Mozambique,c020,26.0,19
Myanmar,c020,25.0,20
Brazil,c021,1657808.0,1
United States of America,c021,1481036.0,2
Paraguay,c021,164108.0,3
Argentina,c021,146524.0,4
Canada,c021,104695.0,5
Germany,c021,97015.0,6
Uruguay,c021,44576.0,7
Ukraine,c021,33738.0,8
Russian Federation,c021,20509.0,9
Croatia,c021,6293.0,10
Serbia,c021,6204.0,11
Romania,c021,2342.0,12
Slovakia,c021,2047.0,13
France,c021,1902.0,14
India,c021,1789.0,15
Ethiopia,c021,1687.0,16
Austria,c021,1532.0,17
Hungary,c021,1293.0,18
"China, mainland",c021,1233.0,19
Kazakhstan,c021,982.0,20
"China, mainland",c022,8272004.0,1
India,c022,3180620.0,2
Nigeria,c022,2648499.0,3
Sudan,c022,1205009.0,4
Myanmar,c022,1203906.0,5
United States of America,c022,857113.0,6
Senegal,c022,789218.0,7
Chad,c022,696242.0,8
Argentina,c022,523376.0,9
Guinea,c022,486474.0,10
Cameroon,c022,391489.0,11
Brazil,c022,318424.0,12
Malawi,c022,301193.0,13
Burkina Faso,c022,239911.0,14
Niger,c022,224242.0,15
Mali,c022,207512.0,16
Ghana,c022,202499.0,17
Viet Nam,c022,180163.0,18
Central African Republic,c022,163737.0,19
United Republic of Tanzania,c022,163215.0,20
Romania,c023,104167.0,1
Germany,c023,71359.0,2
Bulgaria,c023,44031.0,3
"China, mainland",c023,35926.0,4
Republic of Moldova,c023,28518.0,5
France,c023,27638.0,6
Hungary,c023,24801.0,7
Kazakhstan,c023,17761.0,8
Argentina,c023,15544.0,9
Serbia,c023,10754.0,10
Slovakia,c023,7518.0,11
Turkey,c023,6535.0,12
United States of America,c023,4560.0,13
Croatia,c023,3952.0,14
Canada,c023,2705.0,15
Spain,c023,2050.0,16
Greece,c023,1583.0,17
Austria,c023,744.0,18
Lithuania,c023,602.0,19
Mozambique,c023,284.0,20
Germany,c024,3615173.0,1
Canada,c024,3208025.0,2
Ukraine,c024,609835.0,3
Australia,c024,449578.0,4
Russian Federation,c024,196740.0,5
Hungary,c024,181663.0,6
Lithuania,c024,177525.0,7
Romania,c024,133702.0,8
Poland,c024,101016.0,9
Latvia,c024,98297.0,10
Czech Republic,c024,72378.0,11
France,c024,59443.0,12
Slovakia,c024,58468.0,13
Bulgaria,c024,45182.0,14
Belgium,c024,44199.0,15
United States of America,c024,42425.0,16
United Kingdom,c024,22498.0,17
Serbia,c024,18402.0,18
Croatia,c024,16784.0,19
Spain,c024,16494.0,20
"China, mainland",c025,17910606.0,1
India,c025,17731050.0,2
United States of America,c025,9204679.0,3
Brazil,c025,7070136.0,4
Pakistan,c025,3454334.0,5
Uzbekistan,c025,3063998.0,6
Turkey,c025,1773646.0,7
Turkmenistan,c025,1280220.0,8
Argentina,c025,1046043.0,9
Greece,c025,900746.0,10
Benin,c025,731057.0,11
Burkina Faso,c025,696636.0,12
Mexico,c025,674706.0,13
Cameroon,c025,600000.0,14
Côte d'Ivoire,c025,490442.0,15
Tajikistan,c025,450335.0,16
United Republic of Tanzania,c025,348958.0,17
Azerbaijan,c025,336792.0,18
Kazakhstan,c025,326582.0,19
Australia,c025,290000.0,20
Indonesia,c026,9943665.0,1
Philippines,c026,7215750.0,2
India,c026,4687828.0,3
Viet Nam,c026,1317864.0,4
Mexico,c026,1042920.0,5
Sri Lanka,c026,673050.0,6
Papua New Guinea,c026,419732.0,7
Brazil,c026,344537.0,8
Malaysia,c026,312948.0,9
Thailand,c026,256634.0,10
Vanuatu,c026,227214.0,11
United Republic of Tanzania,c026,173973.0,12
Ghana,c026,173315.0,13
Venezuela (Bolivarian Republic of),c026,164165.0,14
RoW,c026,151722.0,15
Bangladesh,c026,134617.0,16
Nigeria,c026,132753.0,17
Côte d'Ivoire,c026,121868.0,18
Mozambique,c026,117052.0,19
"China, mainland",c026,93586.0,20
Sudan,c027,6966.0,1
Nigeria,c027,3828.0,2
Ethiopia,c027,3483.0,3
India,c027,3319.0,4
United Republic of Tanzania,c027,2268.0,5
Myanmar,c027,1953.0,6
Brazil,c027,967.0,7
Burkina Faso,c027,859.0,8
Chad,c027,789.0,9
Mozambique,c027,748.0,10
Paraguay,c027,494.0,11
Pakistan,c027,465.0,12
Mali,c027,451.0,13
Uganda,c027,409.0,14
"China, mainland",c027,319.0,15
Egypt,c027,253.0,16
Somalia,c027,239.0,17
Bangladesh,c027,198.0,18
Guatemala,c027,162.0,19
Bolivia (Plurinational State of),c027,141.0,20
Indonesia,c028,250039391.0,1
Malaysia,c028,96081856.0,2
Thailand,c028,13025435.0,3
Nigeria,c028,9986154.0,4
Colombia,c028,6166162.0,5
Cameroon,c028,3030895.0,6
Guatemala,c028,2893542.0,7
Papua New Guinea,c028,2747356.0,8
Ghana,c028,2680152.0,9
Honduras,c028,2532326.0,10
Ecuador,c028,2478628.0,11
Brazil,c028,2348009.0,12
Côte d'Ivoire,c028,2102950.0,13
Democratic Republic of the Congo,c028,2011213.0,14
Mexico,c028,1556027.0,15
Costa Rica,c028,1135187.0,16
Peru,c028,945058.0,17
Guinea,c028,885400.0,18
"China, mainland",c028,667135.0,19
Benin,c028,666667.0,20
Spain,c029,7646702.0,1
Greece,c029,2107151.0,2
Italy,c029,2048434.0,3
Tunisia,c029,1968000.0,4
Morocco,c029,1393711.0,5
Turkey,c029,1286646.0,6
Algeria,c029,780459.0,7
Syrian Arab Republic,c029,664890.0,8
Portugal,c029,597363.0,9
Argentina,c029,251931.0,10
Egypt,c029,135208.0,11
Jordan,c029,132046.0,12
Chile,c029,114485.0,13
Albania,c029,100534.0,14
Lebanon,c029,90667.0,15
Libya,c029,89419.0,16
Israel,c029,75778.0,17
RoW,c029,72040.0,18
Iran (Islamic Republic of),c029,48000.0,19
Peru,c029,40037.0,20
Russian Federation,c030,48729.0,1
Kazakhstan,c030,45364.0,2
Canada,c030,40797.0,3
Italy,c030,12603.0,4
Burkina Faso,c030,9450.0,5
Bolivia (Plurinational State of),c030,6803.0,6
"China, mainland",c030,6686.0,7
India,c030,6145.0,8
Germany,c030,6048.0,9
Benin,c030,5620.0,10
Sudan,c030,4802.0,11
United States of America,c030,2322.0,12
Serbia,c030,1915.0,13
Austria,c030,1717.0,14
Poland,c030,1613.0,15
Ukraine,c030,1494.0,16
United Kingdom,c030,1478.0,17
Czech Republic,c030,1279.0,18
Ethiopia,c030,1088.0,19
France,c030,1004.0,20
Italy,c031,30445.0,1
"China, mainland",c031,18146.0,2
Spain,c031,17028.0,3
Mexico,c031,9181.0,4
Turkey,c031,7547.0,5
Portugal,c031,6493.0,6
United States of America,c031,5904.0,7
Iran (Islamic Republic of),c031,4813.0,8
Germany,c031,4008.0,9
Morocco,c031,3006.0,10
Chile,c031,2654.0,11
Netherlands,c031,2582.0,12
Greece,c031,1475.0,13
Ukraine,c031,1310.0,14
Azerbaijan,c031,981.0,15
Jordan,c031,974.0,16
Egypt,c031,654.0,17
France,c031,517.0,18
Uzbekistan,c031,506.0,19
India,c031,502.0,20
Germany,c032,63083.0,1
Netherlands,c032,4676.0,2
India,c032,4432.0,3
"China, mainland",c032,2660.0,4
Iran (Islamic Republic of),c032,1489.0,5
Mexico,c032,1224.0,6
Egypt,c032,1141.0,7
Spain,c032,1019.0,8
United States of America,c032,1009.0,9
Pakistan,c032,867.0,10
Peru,c032,773.0,11
Turkey,c032,667.0,12
Uzbekistan,c032,634.0,13
Argentina,c032,567.0,14
Poland,c032,384.0,15
South Africa,c032,354.0,16
France,c032,277.0,17
Yemen,c032,262.0,18
Afghanistan,c032,258.0,19
Niger,c032,256.0,20
Germany,c033,261317.0,1
"China, mainland",c033,121223.0,2
Spain,c033,70250.0,3
Mexico,c033,68759.0,4
United States of America,c033,28520.0,5
Netherlands,c033,25277.0,6
Italy,c033,16741.0,7
India,c033,16130.0,8
Iran (Islamic Republic of),c033,14234.0,9
Belgium,c033,13011.0,10
Turkey,c033,12922.0,11
France,c033,11561.0,12
Guatemala,c033,9284.0,13
Morocco,c033,9203.0,14
Poland,c033,9082.0,15
Egypt,c033,8165.0,16
Hungary,c033,5971.0,17
Thailand,c033,5330.0,18
New Zealand,c033,5324.0,19
Uzbekistan,c033,5304.0,20
Brazil,c034,9604.0,1
Spain,c034,3450.0,2
South Africa,c034,1845.0,3
Egypt,c034,1788.0,4
Turkey,c034,1186.0,5
"China, mainland",c034,797.0,6
United States of America,c034,721.0,7
Morocco,c034,581.0,8
Greece,c034,557.0,9
Pakistan,c034,528.0,10
Mexico,c034,411.0,11
Italy,c034,302.0,12
Peru,c034,248.0,13
Chile,c034,244.0,14
Australia,c034,229.0,15
Argentina,c034,179.0,16
Costa Rica,c034,177.0,17
Israel,c034,176.0,18
India,c034,143.0,19
Portugal,c034,109.0,20
Argentina,c035,2239.0,1
Mexico,c035,2044.0,2
Spain,c035,1547.0,3
South Africa,c035,1229.0,4
Turkey,c035,1022.0,5
Brazil,c035,310.0,6
Egypt,c035,288.0,7
Peru,c035,259.0,8
"China, mainland",c035,207.0,9
Chile,c035,199.0,10
United States of America,c035,142.0,11
Italy,c035,106.0,12
Colombia,c035,72.0,13
India,c035,44.0,14
Uruguay,c035,36.0,15
Greece,c035,34.0,16
Morocco,c035,33.0,17
Somalia,c035,31.0,18
Portugal,c035,25.0,19
Uzbekistan,c035,14.0,20
"China, mainland",c036,543380.0,1
South Africa,c036,47636.0,2
United States of America,c036,45701.0,3
Mexico,c036,42870.0,4
Viet Nam,c036,25657.0,5
Thailand,c036,24910.0,6
Sudan,c036,22000.0,7
Turkey,c036,15267.0,8
Brazil,c036,12000.0,9
Israel,c036,10332.0,10
Iran (Islamic Republic of),c036,8000.0,11
Tunisia,c036,8000.0,12
Argentina,c036,7757.0,13
Bangladesh,c036,7000.0,14
"China, Taiwan Province of",c036,6790.0,15
Spain,c036,5649.0,16
Paraguay,c036,4335.0,17
Eswatini,c036,4324.0,18
Syrian Arab Republic,c036,4007.0,19
Haiti,c036,4000.0,20
"China, mainland",c037,642288.0,1
Nigeria,c037,333018.0,2
Iran (Islamic Republic of),c037,51915.0,3
Colombia,c037,47930.0,4
Angola,c037,36000.0,5
India,c037,34196.0,6
Mexico,c037,22860.0,7
Guinea,c037,20000.0,8
Peru,c037,12000.0,9
Tunisia,c037,12000.0,10
Guatemala,c037,9000.0,11
Sierra Leone,c037,9000.0,12
Philippines,c037,8952.0,13
Kenya,c037,8000.0,14
"China, Taiwan Province of",c037,5945.0,15
Japan,c037,4460.0,16
Côte d'Ivoire,c037,4000.0,17
United Republic of Tanzania,c037,4000.0,18
Thailand,c037,3335.0,19
Italy,c037,2772.0,20
Ecuador,c038,13935.0,1
Philippines,c038,8271.0,2
Guatemala,c038,5875.0,3
Costa Rica,c038,5545.0,4
Colombia,c038,4760.0,5
Viet Nam,c038,1448.0,6
Honduras,c038,1259.0,7
Mexico,c038,1172.0,8
Panama,c038,914.0,9
Côte d'Ivoire,c038,911.0,10
Cambodia,c038,651.0,11
Dominican Republic,c038,630.0,12
India,c038,497.0,13
Peru,c038,494.0,14
Cameroon,c038,424.0,15
Lao People's Democratic Republic,c038,380.0,16
Turkey,c038,316.0,17
Mozambique,c038,314.0,18
Bolivia (Plurinational State of),c038,272.0,19
Pakistan,c038,239.0,20
Cameroon,c039,2919089.0,1
Democratic Republic of the Congo,c039,943564.0,2
Uganda,c039,942406.0,3
Colombia,c039,473947.0,4
Côte d'Ivoire,c039,379662.0,5
Ghana,c039,376156.0,6
Philippines,c039,260035.0,7
Nigeria,c039,258000.0,8
Myanmar,c039,218022.0,9
United Republic of Tanzania,c039,165183.0,10
Bolivia (Plurinational State of),c039,155251.0,11
Dominican Republic,c039,99343.0,12
Venezuela (Bolivarian Republic of),c039,98777.0,13
Sri Lanka,c039,82739.0,14
Gabon,c039,80000.0,15
Haiti,c039,79863.0,16
Rwanda,c039,76000.0,17
Nicaragua,c039,74092.0,18
Central African Republic,c039,53856.0,19
Guinea,c039,41000.0,20
Germany,c040,69617.0,1
Poland,c040,7125.0,2
"China, mainland",c040,4755.0,3
Italy,c040,3645.0,4
Chile,c040,2884.0,5
Turkey,c040,2473.0,6
South Africa,c040,1519.0,7
United States of America,c040,1498.0,8
Republic of Moldova,c040,1390.0,9
Iran (Islamic Republic of),c040,1305.0,10
New Zealand,c040,1205.0,11
France,c040,960.0,12
Argentina,c040,762.0,13
Spain,c040,724.0,14
Austria,c040,533.0,15
Serbia,c040,526.0,16
Hungary,c040,481.0,17
Ukraine,c040,333.0,18
Portugal,c040,329.0,19
Brazil,c040,314.0,20
Philippines,c041,4362.0,1
Costa Rica,c041,4182.0,2
Thailand,c041,1415.0,3
Indonesia,c041,950.0,4
Kenya,c041,341.0,5
Guatemala,c041,180.0,6
South Africa,c041,179.0,7
Honduras,c041,167.0,8
Ecuador,c041,161.0,9
Lebanon,c041,160.0,10
Viet Nam,c041,134.0,11
"China, Taiwan Province of",c041,90.0,12
Ghana,c041,86.0,13
Brazil,c041,84.0,14
Mexico,c041,81.0,15
"China, mainland",c041,66.0,16
Malaysia,c041,64.0,17
Côte d'Ivoire,c041,50.0,18
Benin,c041,40.0,19
Eswatini,c041,32.0,20
Iraq,c042,209800.0,1
Egypt,c042,171806.0,2
Iran (Islamic Republic of),c042,160693.0,3
United Arab Emirates,c042,137894.0,4
Tunisia,c042,94562.0,5
Libya,c042,68883.0,6
Algeria,c042,58223.0,7
Sudan,c042,50892.0,8
Oman,c042,42589.0,9
Saudi Arabia,c042,35807.0,10
Morocco,c042,33770.0,11
Pakistan,c042,27063.0,12
"China, mainland",c042,16651.0,13
Kuwait,c042,11210.0,14
Israel,c042,5653.0,15
United States of America,c042,4171.0,16
Yemen,c042,4119.0,17
Turkey,c042,3437.0,18
Qatar,c042,3007.0,19
Mauritania,c042,2542.0,20
Germany,c043,409660.0,1
Turkey,c043,44638.0,2
Chile,c043,31552.0,3
United States of America,c043,26361.0,4
Italy,c043,24304.0,5
"China, mainland",c043,20265.0,6
South Africa,c043,20170.0,7
Spain,c043,17005.0,8
Peru,c043,14621.0,9
Iran (Islamic Republic of),c043,14015.0,10
Argentina,c043,12349.0,11
India,c043,9833.0,12
Uzbekistan,c043,9824.0,13
Afghanistan,c043,9312.0,14
Mexico,c043,5604.0,15
Egypt,c043,5256.0,16
Greece,c043,4675.0,17
Brazil,c043,1728.0,18
Lebanon,c043,1625.0,19
Republic of Moldova,c043,1443.0,20
Germany,c044,13249.0,1
Thailand,c044,8328.0,2
Mexico,c044,7611.0,3
"China, mainland",c044,7082.0,4
Spain,c044,6446.0,5
Viet Nam,c044,5262.0,6
Turkey,c044,4792.0,7
Chile,c044,4142.0,8
Peru,c044,3197.0,9
Greece,c044,3116.0,10
Italy,c044,2365.0,11
United States of America,c044,2260.0,12
South Africa,c044,1784.0,13
New Zealand,c044,1736.0,14
Egypt,c044,1652.0,15
India,c044,1637.0,16
Brazil,c044,1570.0,17
Poland,c044,1503.0,18
Netherlands,c044,1397.0,19
Argentina,c044,1355.0,20
Brazil,c045,218797.0,1
Viet Nam,c045,101265.0,2
Indonesia,c045,43272.0,3
Uganda,c045,18291.0,4
Ethiopia,c045,16757.0,5
Central African Republic,c045,16000.0,6
Peru,c045,15772.0,7
Colombia,c045,13834.0,8
Lao People's Democratic Republic,c045,9515.0,9
Honduras,c045,9282.0,10
Nicaragua,c045,9068.0,11
India,c045,8722.0,12
Mexico,c045,8146.0,13
Costa Rica,c045,3980.0,14
Côte d'Ivoire,c045,3581.0,15
United Republic of Tanzania,c045,3414.0,16
"China, mainland",c045,3146.0,17
Venezuela (Bolivarian Republic of),c045,2798.0,18
Guatemala,c045,2258.0,19
Kenya,c045,2099.0,20
Côte d'Ivoire,c046,92201.0,1
Brazil,c046,33969.0,2
Indonesia,c046,31876.0,3
Ecuador,c046,21598.0,4
Nigeria,c046,18859.0,5
Cameroon,c046,16940.0,6
Peru,c046,10022.0,7
Ghana,c046,7576.0,8
Dominican Republic,c046,4373.0,9
