Country,Commodity,Export_Value,Rank
Malawi,c011,3715710.0,6
"China, mainland",c011,3520447.0,7
Democratic Republic of the Congo,c011,3335893.0,8
Cambodia,c011,3135737.0,9
Cameroon,c011,2740600.0,10
Côte d'Ivoire,c011,2245267.0,11
Paraguay,c011,2151278.0,12
Benin,c011,1889265.0,13
Angola,c011,1651695.0,14
Philippines,c011,1551750.0,15
Lao People's Democratic Republic,c011,1464794.0,16
United Republic of Tanzania,c011,1391993.0,17
Indonesia,c011,1041543.0,18
Mozambique,c011,1023788.0,19
Senegal,c011,815755.0,20
"China, mainland",c012,22586277.0,1
Malawi,c012,6132732.0,2
Nigeria,c012,1067609.0,3
Viet Nam,c012,877188.0,4
United Republic of Tanzania,c012,666727.0,5
Madagascar,c012,558992.0,6
Brazil,c012,517879.0,7
Angola,c012,504690.0,8
Japan,c012,325318.0,9
Rwanda,c012,308768.0,10
United States of America,c012,302613.0,11
Mali,c012,213712.0,12
Egypt,c012,155700.0,13
"China, Taiwan Province of",c012,151412.0,14
Ethiopia,c012,148589.0,15
India,c012,115685.0,16
Democratic Republic of the Congo,c012,111999.0,17
Indonesia,c012,97442.0,18
Papua New Guinea,c012,96993.0,19
Uganda,c012,84819.0,20
Lao People's Democratic Republic,c013,3577530.0,1
Nigeria,c013,961874.0,2
Cameroon,c013,915038.0,3
Ethiopia,c013,823441.0,4
Ghana,c013,403943.0,5
"China, mainland",c013,334663.0,6
Democratic Republic of the Congo,c013,217546.0,7
Madagascar,c013,113432.0,8
Namibia,c013,84362.0,9
Colombia,c013,72940.0,10
Peru,c013,67152.0,11
Cuba,c013,66876.0,12
Indonesia,c013,60145.0,13
Mexico,c013,58359.0,14
Papua New Guinea,c013,50001.0,15
Pakistan,c013,48395.0,16
Nicaragua,c013,47170.0,17
Guinea,c013,42963.0,18
Japan,c013,39204.0,19
Gabon,c013,38836.0,20
Nigeria,c014,25143059.0,1
Côte d'Ivoire,c014,2597759.0,2
Ghana,c014,2151594.0,3
Benin,c014,1395408.0,4
Togo,c014,216560.0,5
Chad,c014,157002.0,6
Cameroon,c014,139996.0,7
Brazil,c014,120704.0,8
Central African Republic,c014,81000.0,9
Gabon,c014,70738.0,10
Guinea,c014,62950.0,11
Colombia,c014,44500.0,12
Papua New Guinea,c014,28000.0,13
Jamaica,c014,26804.0,14
Haiti,c014,24620.0,15
Japan,c014,21788.0,16
Democratic Republic of the Congo,c014,19873.0,17
Burkina Faso,c014,15999.0,18
Mali,c014,13152.0,19
Rwanda,c014,13001.0,20
Iran (Islamic Republic of),c015,7223941.0,1
Iran (Islamic Republic of),c016,5420058.0,1
Iran (Islamic Republic of),c017,28830.0,1
Myanmar,c017,428.0,2
Argentina,c017,153.0,3
United States of America,c017,148.0,4
Canada,c017,122.0,5
"China, mainland",c017,99.0,6
Ethiopia,c017,54.0,7
Brazil,c017,51.0,8
Kyrgyzstan,c017,35.0,9
Nicaragua,c017,35.0,10
Turkey,c017,25.0,11
Uganda,c017,25.0,12
United Republic of Tanzania,c017,23.0,13
Australia,c017,21.0,14
Egypt,c017,16.0,15
India,c017,16.0,16
Indonesia,c017,13.0,17
Madagascar,c017,13.0,18
Mozambique,c017,9.0,19
Bolivia (Plurinational State of),c017,8.0,20
Canada,c018,585.0,1
Russian Federation,c018,110.0,2
United States of America,c018,73.0,3
Ukraine,c018,58.0,4
France,c018,35.0,5
Lithuania,c018,21.0,6
Estonia,c018,10.0,7
Argentina,c018,8.0,8
Australia,c018,8.0,9
Kazakhstan,c018,8.0,10
Germany,c018,3.0,11
Hungary,c018,3.0,12
Latvia,c018,3.0,13
Malawi,c018,3.0,14
New Zealand,c018,3.0,15
Czech Republic,c018,3.0,16
Sweden,c018,3.0,17
Bulgaria,c018,1.0,18
Myanmar,c018,1.0,19
Denmark,c018,1.0,20
Iran (Islamic Republic of),c019,94742.0,1
Canada,c019,14584.0,2
Australia,c019,6434.0,3
United States of America,c019,2392.0,4
Turkey,c019,1780.0,5
India,c019,1723.0,6
Russian Federation,c019,1563.0,7
United Republic of Tanzania,c019,1480.0,8
Lithuania,c019,650.0,9
Argentina,c019,607.0,10
Latvia,c019,403.0,11
Mexico,c019,399.0,12
Ethiopia,c019,298.0,13
Germany,c019,297.0,14
France,c019,287.0,15
United Kingdom,c019,272.0,16
"China, mainland",c019,223.0,17
Kazakhstan,c019,217.0,18
Kenya,c019,203.0,19
Poland,c019,160.0,20
Iran (Islamic Republic of),c020,36214.0,1
United States of America,c020,818.0,2
Côte d'Ivoire,c020,497.0,3
Turkey,c020,317.0,4
Viet Nam,c020,246.0,5
United Republic of Tanzania,c020,214.0,6
"China, mainland",c020,180.0,7
Spain,c020,174.0,8
India,c020,115.0,9
Chile,c020,112.0,10
Indonesia,c020,103.0,11
Australia,c020,94.0,12
Mexico,c020,88.0,13
Nigeria,c020,72.0,14
Guinea-Bissau,c020,67.0,15
Ghana,c020,63.0,16
Benin,c020,57.0,17
Mozambique,c020,51.0,18
Italy,c020,49.0,19
Myanmar,c020,48.0,20
Iran (Islamic Republic of),c021,986715.0,1
Brazil,c021,849655.0,2
United States of America,c021,759056.0,3
Paraguay,c021,84108.0,4
Argentina,c021,75096.0,5
Canada,c021,53660.0,6
Uruguay,c021,22845.0,7
Ukraine,c021,17292.0,8
Russian Federation,c021,10510.0,9
Croatia,c021,3224.0,10
Serbia,c021,3179.0,11
Romania,c021,1201.0,12
Slovakia,c021,1047.0,13
France,c021,972.0,14
India,c021,915.0,15
Ethiopia,c021,865.0,16
Austria,c021,786.0,17
Hungary,c021,661.0,18
"China, mainland",c021,631.0,19
Kazakhstan,c021,502.0,20
Iran (Islamic Republic of),c022,290.0,1
India,c022,138.0,2
Argentina,c022,128.0,3
United States of America,c022,106.0,4
"China, mainland",c022,89.0,5
Sudan,c022,63.0,6
Brazil,c022,50.0,7
Senegal,c022,49.0,8
Myanmar,c022,14.0,9
Nicaragua,c022,13.0,10
Malawi,c022,9.0,11
United Republic of Tanzania,c022,9.0,12
Viet Nam,c022,9.0,13
Benin,c022,6.0,14
Egypt,c022,5.0,15
Madagascar,c022,5.0,16
Bolivia (Plurinational State of),c022,2.0,17
Lao People's Democratic Republic,c022,2.0,18
Mexico,c022,2.0,19
Uzbekistan,c022,2.0,20
Iran (Islamic Republic of),c023,65508.0,1
Romania,c023,9340.0,2
Bulgaria,c023,3948.0,3
"China, mainland",c023,3221.0,4
Republic of Moldova,c023,2557.0,5
France,c023,2479.0,6
Hungary,c023,2223.0,7
Kazakhstan,c023,1592.0,8
Argentina,c023,1393.0,9
Serbia,c023,965.0,10
Slovakia,c023,675.0,11
Turkey,c023,584.0,12
United States of America,c023,410.0,13
Croatia,c023,353.0,14
Canada,c023,242.0,15
Spain,c023,184.0,16
Greece,c023,141.0,17
Austria,c023,67.0,18
Lithuania,c023,53.0,19
Mozambique,c023,25.0,20
Iran (Islamic Republic of),c024,305915.0,1
Canada,c024,76370.0,2
Ukraine,c024,14518.0,3
Australia,c024,10702.0,4
Russian Federation,c024,4683.0,5
Hungary,c024,4324.0,6
Lithuania,c024,4224.0,7
Romania,c024,3183.0,8
Poland,c024,2403.0,9
Latvia,c024,2339.0,10
Czech Republic,c024,1722.0,11
France,c024,1416.0,12
Slovakia,c024,1392.0,13
Bulgaria,c024,1076.0,14
Belgium,c024,1052.0,15
United States of America,c024,1010.0,16
United Kingdom,c024,535.0,17
Serbia,c024,439.0,18
Croatia,c024,400.0,19
Spain,c024,393.0,20
Iran (Islamic Republic of),c025,139563.0,1
Indonesia,c026,9943665.0,1
Philippines,c026,7215750.0,2
India,c026,4687828.0,3
Viet Nam,c026,1317864.0,4
Mexico,c026,1042920.0,5
Sri Lanka,c026,673050.0,6
Papua New Guinea,c026,419732.0,7
Brazil,c026,344537.0,8
Malaysia,c026,312948.0,9
Thailand,c026,256634.0,10
Vanuatu,c026,227214.0,11
United Republic of Tanzania,c026,173973.0,12
Ghana,c026,173315.0,13
Venezuela (Bolivarian Republic of),c026,164165.0,14
RoW,c026,151722.0,15
Bangladesh,c026,134617.0,16
Nigeria,c026,132753.0,17
Côte d'Ivoire,c026,121868.0,18
Mozambique,c026,117052.0,19
"China, mainland",c026,93586.0,20
Iran (Islamic Republic of),c027,21817.0,1
Sudan,c027,5569.0,2
Nigeria,c027,3061.0,3
Ethiopia,c027,2784.0,4
India,c027,2654.0,5
United Republic of Tanzania,c027,1813.0,6
Myanmar,c027,1561.0,7
Brazil,c027,773.0,8
Burkina Faso,c027,686.0,9
Chad,c027,631.0,10
Mozambique,c027,597.0,11
Paraguay,c027,395.0,12
Pakistan,c027,371.0,13
Mali,c027,361.0,14
Uganda,c027,326.0,15
"China, mainland",c027,255.0,16
Egypt,c027,201.0,17
Somalia,c027,192.0,18
Bangladesh,c027,159.0,19
Guatemala,c027,130.0,20
Indonesia,c028,250039391.0,1
Malaysia,c028,96081856.0,2
Thailand,c028,13025435.0,3
Nigeria,c028,9986154.0,4
Colombia,c028,6166162.0,5
Cameroon,c028,3030895.0,6
Guatemala,c028,2893542.0,7
Papua New Guinea,c028,2747356.0,8
Ghana,c028,2680152.0,9
Honduras,c028,2532326.0,10
Ecuador,c028,2478628.0,11
Brazil,c028,2348009.0,12
Côte d'Ivoire,c028,2102950.0,13
Democratic Republic of the Congo,c028,2011213.0,14
Mexico,c028,1556027.0,15
Costa Rica,c028,1135187.0,16
Peru,c028,945058.0,17
Guinea,c028,885400.0,18
"China, mainland",c028,667135.0,19
Benin,c028,666667.0,20
Iran (Islamic Republic of),c029,48000.0,1
Iran (Islamic Republic of),c030,7615.0,1
Russian Federation,c030,71.0,2
Kazakhstan,c030,66.0,3
Canada,c030,58.0,4
Italy,c030,19.0,5
Burkina Faso,c030,14.0,6
Bolivia (Plurinational State of),c030,9.0,7
"China, mainland",c030,9.0,8
India,c030,8.0,9
Benin,c030,7.0,10
Sudan,c030,6.0,11
United States of America,c030,3.0,12
Austria,c030,2.0,13
Serbia,c030,2.0,14
France,c030,1.0,15
Hungary,c030,1.0,16
Côte d'Ivoire,c030,1.0,17
Netherlands,c030,1.0,18
Czech Republic,c030,1.0,19
Poland,c030,1.0,20
Iran (Islamic Republic of),c031,302571.0,1
Italy,c031,111.0,2
"China, mainland",c031,66.0,3
Spain,c031,62.0,4
Mexico,c031,34.0,5
Turkey,c031,28.0,6
Portugal,c031,24.0,7
United States of America,c031,22.0,8
Morocco,c031,11.0,9
Chile,c031,10.0,10
Netherlands,c031,9.0,11
Greece,c031,5.0,12
Ukraine,c031,5.0,13
Azerbaijan,c031,4.0,14
Jordan,c031,4.0,15
Canada,c031,2.0,16
Egypt,c031,2.0,17
France,c031,2.0,18
India,c031,2.0,19
Poland,c031,2.0,20
Iran (Islamic Republic of),c032,173000.0,1
Iran (Islamic Republic of),c033,568584.0,1
"China, mainland",c033,95.0,2
Spain,c033,55.0,3
Mexico,c033,54.0,4
United States of America,c033,22.0,5
Netherlands,c033,20.0,6
India,c033,13.0,7
Italy,c033,13.0,8
Turkey,c033,10.0,9
Belgium,c033,10.0,10
France,c033,9.0,11
Guatemala,c033,7.0,12
Morocco,c033,7.0,13
Poland,c033,7.0,14
Egypt,c033,6.0,15
Germany,c033,5.0,16
Hungary,c033,5.0,17
Honduras,c033,4.0,18
New Zealand,c033,4.0,19
Peru,c033,4.0,20
Iran (Islamic Republic of),c034,234776.0,1
Brazil,c034,891.0,2
Spain,c034,320.0,3
South Africa,c034,171.0,4
Egypt,c034,166.0,5
Turkey,c034,110.0,6
"China, mainland",c034,74.0,7
United States of America,c034,67.0,8
Morocco,c034,54.0,9
Greece,c034,52.0,10
Pakistan,c034,49.0,11
Mexico,c034,38.0,12
Italy,c034,28.0,13
Chile,c034,23.0,14
Peru,c034,23.0,15
Australia,c034,21.0,16
Argentina,c034,17.0,17
Costa Rica,c034,16.0,18
Israel,c034,16.0,19
India,c034,13.0,20
Iran (Islamic Republic of),c035,40718.0,1
Argentina,c035,63.0,2
Mexico,c035,58.0,3
Spain,c035,44.0,4
South Africa,c035,35.0,5
Turkey,c035,29.0,6
Brazil,c035,9.0,7
Egypt,c035,8.0,8
Peru,c035,7.0,9
Chile,c035,6.0,10
"China, mainland",c035,6.0,11
United States of America,c035,4.0,12
Italy,c035,3.0,13
Colombia,c035,2.0,14
Greece,c035,1.0,15
India,c035,1.0,16
Morocco,c035,1.0,17
Portugal,c035,1.0,18
Somalia,c035,1.0,19
Uruguay,c035,1.0,20
Iran (Islamic Republic of),c036,8000.0,1
Iran (Islamic Republic of),c037,51800.0,1
Spain,c037,53.0,2
Mexico,c037,46.0,3
Italy,c037,31.0,4
United States of America,c037,13.0,5
Thailand,c037,10.0,6
Brazil,c037,8.0,7
Israel,c037,6.0,8
Egypt,c037,5.0,9
India,c037,5.0,10
Greece,c037,4.0,11
South Africa,c037,3.0,12
United Arab Emirates,c037,3.0,13
Viet Nam,c037,3.0,14
Bolivia (Plurinational State of),c037,2.0,15
"China, Taiwan Province of",c037,2.0,16
Kuwait,c037,1.0,17
Pakistan,c037,1.0,18
Saudi Arabia,c037,1.0,19
Turkey,c037,1.0,20
Iran (Islamic Republic of),c038,2342.0,1
Ecuador,c038,1019.0,2
Philippines,c038,605.0,3
Guatemala,c038,430.0,4
Costa Rica,c038,406.0,5
Colombia,c038,348.0,6
Viet Nam,c038,106.0,7
Honduras,c038,92.0,8
Mexico,c038,86.0,9
Côte d'Ivoire,c038,67.0,10
Panama,c038,67.0,11
Cambodia,c038,48.0,12
Dominican Republic,c038,46.0,13
India,c038,36.0,14
Peru,c038,36.0,15
Cameroon,c038,31.0,16
Lao People's Democratic Republic,c038,28.0,17
Mozambique,c038,23.0,18
Turkey,c038,23.0,19
Bolivia (Plurinational State of),c038,20.0,20
Cameroon,c039,2919089.0,1
Democratic Republic of the Congo,c039,943564.0,2
Uganda,c039,942406.0,3
Colombia,c039,473947.0,4
Côte d'Ivoire,c039,379662.0,5
Ghana,c039,376156.0,6
Philippines,c039,260035.0,7
Nigeria,c039,258000.0,8
Myanmar,c039,218022.0,9
United Republic of Tanzania,c039,165183.0,10
Bolivia (Plurinational State of),c039,155251.0,11
Dominican Republic,c039,99343.0,12
Venezuela (Bolivarian Republic of),c039,98777.0,13
Sri Lanka,c039,82739.0,14
Gabon,c039,80000.0,15
Haiti,c039,79863.0,16
Rwanda,c039,76000.0,17
Nicaragua,c039,74092.0,18
Central African Republic,c039,53856.0,19
Guinea,c039,41000.0,20
Iran (Islamic Republic of),c040,205959.0,1
Poland,c040,8.0,2
"China, mainland",c040,6.0,3
Italy,c040,4.0,4
Chile,c040,3.0,5
Turkey,c040,3.0,6
South Africa,c040,2.0,7
United States of America,c040,2.0,8
Argentina,c040,1.0,9
Austria,c040,1.0,10
France,c040,1.0,11
Germany,c040,1.0,12
Hungary,c040,1.0,13
Republic of Moldova,c040,1.0,14
New Zealand,c040,1.0,15
Spain,c040,1.0,16
Serbia,c040,1.0,17
Costa Rica,c041,536473.0,1
Brazil,c041,492301.0,2
Philippines,c041,293554.0,3
Colombia,c041,220633.0,4
India,c041,150960.0,5
Thailand,c041,149559.0,6
Nigeria,c041,124744.0,7
"China, mainland",c041,112355.0,8
Mexico,c041,99963.0,9
Peru,c041,86815.0,10
Guatemala,c041,74364.0,11
Venezuela (Bolivarian Republic of),c041,71000.0,12
Viet Nam,c041,60937.0,13
Ghana,c041,56624.0,14
Angola,c041,49958.0,15
Dominican Republic,c041,41803.0,16
Indonesia,c041,39730.0,17
Benin,c041,37566.0,18
"China, Taiwan Province of",c041,35086.0,19
Kenya,c041,34696.0,20
Iran (Islamic Republic of),c042,141000.0,1
Iran (Islamic Republic of),c043,166192.0,1
Turkey,c043,133.0,2
Chile,c043,94.0,3
United States of America,c043,79.0,4
Italy,c043,73.0,5
"China, mainland",c043,61.0,6
South Africa,c043,60.0,7
Spain,c043,51.0,8
Peru,c043,44.0,9
Argentina,c043,37.0,10
India,c043,29.0,11
Uzbekistan,c043,29.0,12
Afghanistan,c043,28.0,13
Mexico,c043,17.0,14
Egypt,c043,16.0,15
Greece,c043,14.0,16
Germany,c043,6.0,17
Brazil,c043,5.0,18
Lebanon,c043,5.0,19
Republic of Moldova,c043,4.0,20
Iran (Islamic Republic of),c044,582331.0,1
Thailand,c044,432.0,2
Mexico,c044,394.0,3
"China, mainland",c044,367.0,4
Spain,c044,335.0,5
Viet Nam,c044,273.0,6
Turkey,c044,248.0,7
Chile,c044,215.0,8
Peru,c044,165.0,9
Greece,c044,161.0,10
Italy,c044,123.0,11
United States of America,c044,117.0,12
South Africa,c044,92.0,13
New Zealand,c044,89.0,14
Egypt,c044,85.0,15
India,c044,84.0,16
Brazil,c044,81.0,17
Poland,c044,78.0,18
Netherlands,c044,72.0,19
Argentina,c044,70.0,20
Brazil,c045,218797.0,1
Viet Nam,c045,101265.0,2
Indonesia,c045,43272.0,3
Uganda,c045,18291.0,4
Ethiopia,c045,16757.0,5
Central African Republic,c045,16000.0,6
Peru,c045,15772.0,7
Colombia,c045,13834.0,8
Lao People's Democratic Republic,c045,9515.0,9
Honduras,c045,9282.0,10
Nicaragua,c045,9068.0,11
India,c045,8722.0,12
Mexico,c045,8146.0,13
Costa Rica,c045,3980.0,14
Côte d'Ivoire,c045,3581.0,15
United Republic of Tanzania,c045,3414.0,16
"China, mainland",c045,3146.0,17
Venezuela (Bolivarian Republic of),c045,2798.0,18
Guatemala,c045,2258.0,19
Kenya,c045,2099.0,20
Côte d'Ivoire,c046,92201.0,1
Brazil,c046,33969.0,2
Indonesia,c046,31876.0,3
Ecuador,c046,21598.0,4
Nigeria,c046,18859.0,5
Cameroon,c046,16940.0,6
Peru,c046,10022.0,7
Ghana,c046,7576.0,8
Dominican Republic,c046,4373.0,9
Colombia,c046,2585.0,10
Guatemala,c046,2448.0,11
Papua New Guinea,c046,2326.0,12
Uganda,c046,2261.0,13
Democratic Republic of the Congo,c046,1176.0,14
Liberia,c046,1131.0,15
Sierra Leone,c046,1124.0,16
Guinea,c046,1076.0,17
Madagascar,c046,1031.0,18
Venezuela (Bolivarian Republic of),c046,892.0,19
Mexico,c046,671.0,20
Iran (Islamic Republic of),c047,3706.0,1
Kenya,c047,388.0,2
"China, mainland",c047,241.0,3
Sri Lanka,c047,191.0,4
India,c047,143.0,5
Viet Nam,c047,85.0,6
Uganda,c047,48.0,7
Brazil,c047,34.0,8
Malawi,c047,32.0,9
Indonesia,c047,30.0,10
Argentina,c047,25.0,11
United Republic of Tanzania,c047,16.0,12
Paraguay,c047,14.0,13
Nepal,c047,9.0,14
Zimbabwe,c047,8.0,15
Burundi,c047,6.0,16
Japan,c047,4.0,17
Turkey,c047,4.0,18
Myanmar,c047,2.0,19
Mozambique,c047,2.0,20
Ethiopia,c048,47323.0,1
United States of America,c048,47090.0,2
Germany,c048,46900.0,3
"China, mainland",c048,8131.0,4
Czech Republic,c048,5930.0,5
Poland,c048,3640.0,6
Slovenia,c048,2720.0,7
Democratic People's Republic of Korea,c048,2030.0,8
Albania,c048,1787.0,9
United Kingdom,c048,1307.0,10
Spain,c048,1040.0,11
New Zealand,c048,911.0,12
France,c048,840.0,13
Japan,c048,669.0,14
Australia,c048,606.0,15
Ukraine,c048,510.0,16
Austria,c048,500.0,17
Argentina,c048,474.0,18
South Africa,c048,463.0,19
Russian Federation,c048,221.0,20
Viet Nam,c049,15428.0,1
Brazil,c049,6822.0,2
Indonesia,c049,5460.0,3
India,c049,2927.0,4
Sri Lanka,c049,2091.0,5
Malaysia,c049,1896.0,6
"China, mainland",c049,1215.0,7
Tajikistan,c049,1000.0,8
Madagascar,c049,45.0,9
Ecuador,c049,26.0,10
Cambodia,c049,26.0,11
Mexico,c049,20.0,12
Honduras,c049,9.0,13
Kenya,c049,9.0,14
Rwanda,c049,9.0,15
Ethiopia,c049,6.0,16
Guatemala,c049,4.0,17
Thailand,c049,1.0,18
India,c050,85540.0,1
"China, mainland",c050,17911.0,2
Ethiopia,c050,15000.0,3
Thailand,c050,13197.0,4
Myanmar,c050,7213.0,5
Bangladesh,c050,7071.0,6
Pakistan,c050,6667.0,7
Nigeria,c050,5815.0,8
Viet Nam,c050,5405.0,9
Côte d'Ivoire,c050,3997.0,10
Peru,c050,3915.0,11
Ghana,c050,3000.0,12
Egypt,c050,2989.0,13
Mexico,c050,2746.0,14
Nepal,c050,2582.0,15
Cameroon,c050,2000.0,16
Democratic Republic of the Congo,c050,2000.0,17
Uzbekistan,c050,1371.0,18
Morocco,c050,1017.0,19
Bosnia and Herzegovina,c050,1000.0,20
Indonesia,c051,12784.0,1
Madagascar,c051,1141.0,2
United Republic of Tanzania,c051,1038.0,3
Sri Lanka,c051,1019.0,4
RoW,c051,1019.0,5
Iran (Islamic Republic of),c052,2101.0,1
India,c052,368.0,2
"China, mainland",c052,257.0,3
Indonesia,c052,33.0,4
Thailand,c052,27.0,5
Turkey,c052,27.0,6
Viet Nam,c052,25.0,7
Peru,c052,21.0,8
Syrian Arab Republic,c052,20.0,9
Nigeria,c052,18.0,10
Guatemala,c052,10.0,11
Russian Federation,c052,9.0,12
Bulgaria,c052,8.0,13
Myanmar,c052,8.0,14
Sri Lanka,c052,7.0,15
Nepal,c052,7.0,16
Afghanistan,c052,5.0,17
Egypt,c052,5.0,18
Bangladesh,c052,4.0,19
Pakistan,c052,4.0,20
Iran (Islamic Republic of),c061,12733134.0,1
Iran (Islamic Republic of),c062,33342671.0,1
