Country,Commodity,Export_Value,Rank
Chile,c006,52.0,5
United Kingdom,c006,32.0,6
Sweden,c006,31.0,7
Germany,c006,26.0,8
Poland,c006,26.0,9
Latvia,c006,23.0,10
Russian Federation,c006,20.0,11
Lithuania,c006,15.0,12
Estonia,c006,12.0,13
France,c006,11.0,14
Spain,c006,10.0,15
Denmark,c006,9.0,16
Czech Republic,c006,6.0,17
Ukraine,c006,4.0,18
United States of America,c006,4.0,19
Ireland,c006,3.0,20
India,c007,2081585.0,1
"China, mainland",c007,1437741.0,2
Niger,c007,1051135.0,3
Senegal,c007,552999.0,4
Mali,c007,494798.0,5
United Republic of Tanzania,c007,300731.0,6
Sudan,c007,293821.0,7
Nigeria,c007,280651.0,8
Russian Federation,c007,235905.0,9
Ukraine,c007,228251.0,10
Guinea,c007,205705.0,11
United States of America,c007,187190.0,12
Pakistan,c007,147616.0,13
Burkina Faso,c007,144710.0,14
Myanmar,c007,125089.0,15
Chad,c007,110376.0,16
Ethiopia,c007,93143.0,17
Ghana,c007,58956.0,18
Uzbekistan,c007,55047.0,19
Kenya,c007,54306.0,20
Bulgaria,c008,9952.0,1
Bulgaria,c009,117751.0,1
Poland,c009,174.0,2
Canada,c009,51.0,3
Germany,c009,39.0,4
Lithuania,c009,33.0,5
Thailand,c009,28.0,6
Russian Federation,c009,23.0,7
France,c009,22.0,8
Turkey,c009,22.0,9
Argentina,c009,17.0,10
Spain,c009,14.0,11
Czech Republic,c009,13.0,12
United States of America,c009,11.0,13
Belgium,c009,11.0,14
Denmark,c009,8.0,15
Peru,c009,7.0,16
Austria,c009,6.0,17
Italy,c009,6.0,18
Bolivia (Plurinational State of),c009,5.0,19
"China, mainland",c009,4.0,20
Bulgaria,c010,52033.0,1
Netherlands,c010,3598.0,2
Germany,c010,3485.0,3
United States of America,c010,2554.0,4
Belgium,c010,2403.0,5
France,c010,2208.0,6
Canada,c010,1729.0,7
Poland,c010,883.0,8
Egypt,c010,514.0,9
"China, mainland",c010,470.0,10
Argentina,c010,386.0,11
India,c010,356.0,12
Pakistan,c010,314.0,13
Belarus,c010,306.0,14
United Kingdom,c010,252.0,15
Denmark,c010,241.0,16
Spain,c010,186.0,17
South Africa,c010,168.0,18
Turkey,c010,166.0,19
Iran (Islamic Republic of),c010,118.0,20
Thailand,c011,22678995.0,1
Nigeria,c011,21039326.0,2
Ghana,c011,11579357.0,3
Brazil,c011,10573364.0,4
Viet Nam,c011,6840555.0,5
Malawi,c011,3715710.0,6
"China, mainland",c011,3520447.0,7
Democratic Republic of the Congo,c011,3335893.0,8
Cambodia,c011,3135737.0,9
Cameroon,c011,2740600.0,10
Côte d'Ivoire,c011,2245267.0,11
Paraguay,c011,2151278.0,12
Benin,c011,1889265.0,13
Angola,c011,1651695.0,14
Philippines,c011,1551750.0,15
Lao People's Democratic Republic,c011,1464794.0,16
United Republic of Tanzania,c011,1391993.0,17
Indonesia,c011,1041543.0,18
Mozambique,c011,1023788.0,19
Senegal,c011,815755.0,20
"China, mainland",c012,22586277.0,1
Malawi,c012,6132732.0,2
Nigeria,c012,1067609.0,3
Viet Nam,c012,877188.0,4
United Republic of Tanzania,c012,666727.0,5
Madagascar,c012,558992.0,6
Brazil,c012,517879.0,7
Angola,c012,504690.0,8
Japan,c012,325318.0,9
Rwanda,c012,308768.0,10
United States of America,c012,302613.0,11
Mali,c012,213712.0,12
Egypt,c012,155700.0,13
"China, Taiwan Province of",c012,151412.0,14
Ethiopia,c012,148589.0,15
India,c012,115685.0,16
Democratic Republic of the Congo,c012,111999.0,17
Indonesia,c012,97442.0,18
Papua New Guinea,c012,96993.0,19
Uganda,c012,84819.0,20
Lao People's Democratic Republic,c013,3577530.0,1
Nigeria,c013,961874.0,2
Cameroon,c013,915038.0,3
Ethiopia,c013,823441.0,4
Ghana,c013,403943.0,5
"China, mainland",c013,334663.0,6
Democratic Republic of the Congo,c013,217546.0,7
Madagascar,c013,113432.0,8
Namibia,c013,84362.0,9
Colombia,c013,72940.0,10
Peru,c013,67152.0,11
Cuba,c013,66876.0,12
Indonesia,c013,60145.0,13
Mexico,c013,58359.0,14
Papua New Guinea,c013,50001.0,15
Pakistan,c013,48395.0,16
Nicaragua,c013,47170.0,17
Guinea,c013,42963.0,18
Japan,c013,39204.0,19
Gabon,c013,38836.0,20
Nigeria,c014,25143059.0,1
Côte d'Ivoire,c014,2597759.0,2
Ghana,c014,2151594.0,3
Benin,c014,1395408.0,4
Togo,c014,216560.0,5
Chad,c014,157002.0,6
Cameroon,c014,139996.0,7
Brazil,c014,120704.0,8
Central African Republic,c014,81000.0,9
Gabon,c014,70738.0,10
Guinea,c014,62950.0,11
Colombia,c014,44500.0,12
Papua New Guinea,c014,28000.0,13
Jamaica,c014,26804.0,14
Haiti,c014,24620.0,15
Japan,c014,21788.0,16
Democratic Republic of the Congo,c014,19873.0,17
Burkina Faso,c014,15999.0,18
Mali,c014,13152.0,19
Rwanda,c014,13001.0,20
Brazil,c015,738261328.0,1
India,c015,350428918.0,2
"China, mainland",c015,108182821.0,3
Pakistan,c015,79820778.0,4
Thailand,c015,71579466.0,5
Mexico,c015,50672847.0,6
United States of America,c015,32756709.0,7
Indonesia,c015,29299999.0,8
Australia,c015,28722750.0,9
Guatemala,c015,27661587.0,10
Colombia,c015,25742000.0,11
Philippines,c015,24384000.0,12
South Africa,c015,18220000.0,13
Argentina,c015,17500000.0,14
Cuba,c015,13189803.0,15
Egypt,c015,12405000.0,16
Myanmar,c015,11548011.0,17
Viet Nam,c015,11088286.0,18
Peru,c015,10469000.0,19
Bolivia (Plurinational State of),c015,8376707.0,20
Russian Federation,c016,39353891.0,1
Germany,c016,28206564.0,2
United States of America,c016,26460729.0,3
France,c016,25996243.0,4
Turkey,c016,21405334.0,5
Poland,c016,14719223.0,6
Egypt,c016,11805000.0,7
"China, mainland",c016,10029888.0,8
Ukraine,c016,9149999.0,9
Netherlands,c016,6806893.0,10
United Kingdom,c016,5635000.0,11
Iran (Islamic Republic of),c016,5420058.0,12
Belgium,c016,4816410.0,13
Belarus,c016,4526922.0,14
Japan,c016,3889223.0,15
Czech Republic,c016,3601236.0,16
Morocco,c016,3083052.0,17
Denmark,c016,2438616.0,18
Austria,c016,2116000.0,19
Spain,c016,2037889.0,20
Myanmar,c017,279.0,1
Bulgaria,c017,106.0,2
Argentina,c017,100.0,3
United States of America,c017,96.0,4
Canada,c017,80.0,5
"China, mainland",c017,64.0,6
Ethiopia,c017,35.0,7
Brazil,c017,33.0,8
Kyrgyzstan,c017,23.0,9
Nicaragua,c017,23.0,10
Uganda,c017,17.0,11
United Republic of Tanzania,c017,16.0,12
Turkey,c017,16.0,13
Australia,c017,14.0,14
Egypt,c017,12.0,15
India,c017,11.0,16
Indonesia,c017,8.0,17
Madagascar,c017,8.0,18
Mozambique,c017,7.0,19
Kenya,c017,6.0,20
Bulgaria,c018,18328.0,1
Canada,c018,346.0,2
Russian Federation,c018,65.0,3
United States of America,c018,42.0,4
Ukraine,c018,35.0,5
France,c018,20.0,6
Lithuania,c018,14.0,7
Estonia,c018,5.0,8
Argentina,c018,4.0,9
Kazakhstan,c018,4.0,10
Australia,c018,3.0,11
Germany,c018,3.0,12
Latvia,c018,3.0,13
Czech Republic,c018,3.0,14
Malawi,c018,1.0,15
Sweden,c018,1.0,16
Bulgaria,c019,11660.0,1
Canada,c019,2150.0,2
Australia,c019,948.0,3
United States of America,c019,352.0,4
Turkey,c019,262.0,5
India,c019,254.0,6
Russian Federation,c019,231.0,7
United Republic of Tanzania,c019,217.0,8
Lithuania,c019,96.0,9
Argentina,c019,89.0,10
Latvia,c019,60.0,11
Mexico,c019,58.0,12
Germany,c019,44.0,13
Ethiopia,c019,44.0,14
France,c019,42.0,15
United Kingdom,c019,39.0,16
"China, mainland",c019,33.0,17
Kazakhstan,c019,31.0,18
Kenya,c019,30.0,19
Poland,c019,23.0,20
United States of America,c020,193313.0,1
"China, mainland",c020,161059.0,2
Turkey,c020,62213.0,3
Côte d'Ivoire,c020,50672.0,4
India,c020,47394.0,5
Iran (Islamic Republic of),c020,39363.0,6
Spain,c020,32863.0,7
Indonesia,c020,26416.0,8
Benin,c020,23129.0,9
United Republic of Tanzania,c020,21426.0,10
Guinea-Bissau,c020,19644.0,11
Mexico,c020,17648.0,12
Nigeria,c020,16772.0,13
Viet Nam,c020,16376.0,14
Bangladesh,c020,16371.0,15
Burkina Faso,c020,15541.0,16
Chile,c020,13258.0,17
Philippines,c020,13015.0,18
Italy,c020,10687.0,19
Australia,c020,10222.0,20
Bulgaria,c021,5213.0,1
Brazil,c021,348.0,2
United States of America,c021,311.0,3
Paraguay,c021,36.0,4
Argentina,c021,31.0,5
Canada,c021,21.0,6
Uruguay,c021,9.0,7
Ukraine,c021,7.0,8
Russian Federation,c021,3.0,9
Croatia,c021,1.0,10
Serbia,c021,1.0,11
"China, mainland",c022,8272004.0,1
India,c022,3180620.0,2
Nigeria,c022,2648499.0,3
Sudan,c022,1205009.0,4
Myanmar,c022,1203906.0,5
United States of America,c022,857113.0,6
Senegal,c022,789218.0,7
Chad,c022,696242.0,8
Argentina,c022,523376.0,9
Guinea,c022,486474.0,10
Cameroon,c022,391489.0,11
Brazil,c022,318424.0,12
Malawi,c022,301193.0,13
Burkina Faso,c022,239911.0,14
Niger,c022,224242.0,15
Mali,c022,207512.0,16
Ghana,c022,202499.0,17
Viet Nam,c022,180163.0,18
Central African Republic,c022,163737.0,19
United Republic of Tanzania,c022,163215.0,20
Bulgaria,c023,1256851.0,1
Romania,c023,183077.0,2
"China, mainland",c023,63157.0,3
Republic of Moldova,c023,50182.0,4
France,c023,48554.0,5
Hungary,c023,43615.0,6
Kazakhstan,c023,31238.0,7
Argentina,c023,27353.0,8
Serbia,c023,18921.0,9
Slovakia,c023,13231.0,10
Turkey,c023,11430.0,11
United States of America,c023,8017.0,12
Croatia,c023,6952.0,13
Canada,c023,4756.0,14
Spain,c023,3603.0,15
Greece,c023,2785.0,16
Austria,c023,1307.0,17
Lithuania,c023,1062.0,18
Mozambique,c023,501.0,19
Germany,c023,469.0,20
Bulgaria,c024,97330.0,1
Canada,c024,7589.0,2
Ukraine,c024,1442.0,3
Australia,c024,1064.0,4
Russian Federation,c024,466.0,5
Hungary,c024,431.0,6
Lithuania,c024,418.0,7
Romania,c024,316.0,8
Poland,c024,238.0,9
Latvia,c024,232.0,10
Czech Republic,c024,171.0,11
France,c024,141.0,12
Slovakia,c024,138.0,13
Belgium,c024,105.0,14
United States of America,c024,100.0,15
United Kingdom,c024,51.0,16
Serbia,c024,42.0,17
Croatia,c024,39.0,18
Spain,c024,37.0,19
Uruguay,c024,36.0,20
Bulgaria,c025,2503.0,1
Indonesia,c026,9943665.0,1
Philippines,c026,7215750.0,2
India,c026,4687828.0,3
Viet Nam,c026,1317864.0,4
Mexico,c026,1042920.0,5
Sri Lanka,c026,673050.0,6
Papua New Guinea,c026,419732.0,7
Brazil,c026,344537.0,8
Malaysia,c026,312948.0,9
Thailand,c026,256634.0,10
Vanuatu,c026,227214.0,11
United Republic of Tanzania,c026,173973.0,12
Ghana,c026,173315.0,13
Venezuela (Bolivarian Republic of),c026,164165.0,14
RoW,c026,151722.0,15
Bangladesh,c026,134617.0,16
Nigeria,c026,132753.0,17
Côte d'Ivoire,c026,121868.0,18
Mozambique,c026,117052.0,19
"China, mainland",c026,93586.0,20
Sudan,c027,238.0,1
Nigeria,c027,131.0,2
Ethiopia,c027,120.0,3
India,c027,112.0,4
United Republic of Tanzania,c027,78.0,5
Myanmar,c027,66.0,6
Brazil,c027,33.0,7
Burkina Faso,c027,29.0,8
Chad,c027,26.0,9
Mozambique,c027,26.0,10
Paraguay,c027,17.0,11
Mali,c027,15.0,12
Pakistan,c027,15.0,13
Uganda,c027,15.0,14
"China, mainland",c027,12.0,15
Egypt,c027,8.0,16
Somalia,c027,8.0,17
Bangladesh,c027,6.0,18
Guatemala,c027,5.0,19
Bolivia (Plurinational State of),c027,4.0,20
Indonesia,c028,250039391.0,1
Malaysia,c028,96081856.0,2
Thailand,c028,13025435.0,3
Nigeria,c028,9986154.0,4
Colombia,c028,6166162.0,5
Cameroon,c028,3030895.0,6
Guatemala,c028,2893542.0,7
Papua New Guinea,c028,2747356.0,8
Ghana,c028,2680152.0,9
Honduras,c028,2532326.0,10
Ecuador,c028,2478628.0,11
Brazil,c028,2348009.0,12
Côte d'Ivoire,c028,2102950.0,13
Democratic Republic of the Congo,c028,2011213.0,14
Mexico,c028,1556027.0,15
Costa Rica,c028,1135187.0,16
Peru,c028,945058.0,17
Guinea,c028,885400.0,18
"China, mainland",c028,667135.0,19
Benin,c028,666667.0,20
Spain,c029,7646702.0,1
Greece,c029,2107151.0,2
Italy,c029,2048434.0,3
Tunisia,c029,1968000.0,4
Morocco,c029,1393711.0,5
Turkey,c029,1286646.0,6
Algeria,c029,780459.0,7
Syrian Arab Republic,c029,664890.0,8
Portugal,c029,597363.0,9
Argentina,c029,251931.0,10
Egypt,c029,135208.0,11
Jordan,c029,132046.0,12
Chile,c029,114485.0,13
Albania,c029,100534.0,14
Lebanon,c029,90667.0,15
Libya,c029,89419.0,16
Israel,c029,75778.0,17
RoW,c029,72040.0,18
Iran (Islamic Republic of),c029,48000.0,19
Peru,c029,40037.0,20
Russian Federation,c030,7050.0,1
Kazakhstan,c030,6564.0,2
Canada,c030,5902.0,3
Bulgaria,c030,5414.0,4
Italy,c030,1824.0,5
Burkina Faso,c030,1367.0,6
Bolivia (Plurinational State of),c030,984.0,7
"China, mainland",c030,968.0,8
India,c030,889.0,9
Benin,c030,812.0,10
Sudan,c030,694.0,11
United States of America,c030,336.0,12
Serbia,c030,277.0,13
Austria,c030,250.0,14
Poland,c030,234.0,15
Ukraine,c030,215.0,16
United Kingdom,c030,211.0,17
Czech Republic,c030,185.0,18
Ethiopia,c030,157.0,19
France,c030,146.0,20
Bulgaria,c031,6193.0,1
Italy,c031,1200.0,2
"China, mainland",c031,715.0,3
Spain,c031,671.0,4
Mexico,c031,362.0,5
Turkey,c031,297.0,6
Portugal,c031,256.0,7
United States of America,c031,233.0,8
Iran (Islamic Republic of),c031,190.0,9
Morocco,c031,118.0,10
Chile,c031,105.0,11
Netherlands,c031,102.0,12
Greece,c031,58.0,13
Ukraine,c031,52.0,14
Azerbaijan,c031,39.0,15
Jordan,c031,38.0,16
Egypt,c031,26.0,17
France,c031,20.0,18
India,c031,20.0,19
Syrian Arab Republic,c031,20.0,20
Bulgaria,c032,1077.0,1
Netherlands,c032,172.0,2
India,c032,163.0,3
"China, mainland",c032,98.0,4
Iran (Islamic Republic of),c032,55.0,5
Mexico,c032,45.0,6
Egypt,c032,42.0,7
Spain,c032,38.0,8
United States of America,c032,37.0,9
Pakistan,c032,32.0,10
Peru,c032,28.0,11
Turkey,c032,25.0,12
Uzbekistan,c032,23.0,13
Argentina,c032,21.0,14
Poland,c032,14.0,15
South Africa,c032,13.0,16
France,c032,10.0,17
Yemen,c032,10.0,18
Afghanistan,c032,9.0,19
Niger,c032,9.0,20
Bulgaria,c033,42614.0,1
"China, mainland",c033,5798.0,2
Spain,c033,3361.0,3
Mexico,c033,3288.0,4
United States of America,c033,1366.0,5
Netherlands,c033,1210.0,6
Italy,c033,801.0,7
India,c033,771.0,8
Iran (Islamic Republic of),c033,681.0,9
Belgium,c033,623.0,10
Turkey,c033,619.0,11
France,c033,553.0,12
Guatemala,c033,444.0,13
Morocco,c033,440.0,14
Poland,c033,435.0,15
Egypt,c033,390.0,16
Hungary,c033,285.0,17
Germany,c033,278.0,18
Thailand,c033,255.0,19
New Zealand,c033,253.0,20
Brazil,c034,1601.0,1
Spain,c034,575.0,2
South Africa,c034,308.0,3
Egypt,c034,298.0,4
Turkey,c034,198.0,5
"China, mainland",c034,133.0,6
United States of America,c034,120.0,7
Morocco,c034,97.0,8
Greece,c034,93.0,9
Pakistan,c034,88.0,10
Mexico,c034,68.0,11
Italy,c034,50.0,12
Chile,c034,41.0,13
Peru,c034,41.0,14
Australia,c034,38.0,15
Argentina,c034,30.0,16
Costa Rica,c034,30.0,17
Israel,c034,29.0,18
India,c034,24.0,19
Portugal,c034,18.0,20
Argentina,c035,448.0,1
Mexico,c035,409.0,2
Spain,c035,309.0,3
South Africa,c035,246.0,4
Turkey,c035,204.0,5
Brazil,c035,62.0,6
Egypt,c035,58.0,7
Peru,c035,52.0,8
"China, mainland",c035,41.0,9
Chile,c035,40.0,10
United States of America,c035,28.0,11
Italy,c035,21.0,12
Colombia,c035,14.0,13
India,c035,9.0,14
Greece,c035,7.0,15
Morocco,c035,7.0,16
Uruguay,c035,7.0,17
Somalia,c035,6.0,18
Portugal,c035,5.0,19
Thailand,c035,3.0,20
South Africa,c036,244.0,1
Turkey,c036,160.0,2
"China, mainland",c036,157.0,3
Israel,c036,130.0,4
United States of America,c036,123.0,5
Spain,c036,52.0,6
Mexico,c036,37.0,7
Thailand,c036,21.0,8
Viet Nam,c036,14.0,9
Eswatini,c036,11.0,10
Cyprus,c036,9.0,11
Paraguay,c036,8.0,12
"China, Taiwan Province of",c036,5.0,13
Malaysia,c036,4.0,14
Australia,c036,3.0,15
Lebanon,c036,3.0,16
Belgium,c036,3.0,17
Austria,c036,2.0,18
Egypt,c036,2.0,19
Morocco,c036,2.0,20
"China, mainland",c037,642288.0,1
Nigeria,c037,333018.0,2
Iran (Islamic Republic of),c037,51915.0,3
Colombia,c037,47930.0,4
Angola,c037,36000.0,5
India,c037,34196.0,6
Mexico,c037,22860.0,7
Guinea,c037,20000.0,8
Peru,c037,12000.0,9
Tunisia,c037,12000.0,10
Guatemala,c037,9000.0,11
Sierra Leone,c037,9000.0,12
Philippines,c037,8952.0,13
Kenya,c037,8000.0,14
"China, Taiwan Province of",c037,5945.0,15
Japan,c037,4460.0,16
Côte d'Ivoire,c037,4000.0,17
United Republic of Tanzania,c037,4000.0,18
Thailand,c037,3335.0,19
Italy,c037,2772.0,20
Ecuador,c038,836.0,1
Philippines,c038,496.0,2
Guatemala,c038,352.0,3
Costa Rica,c038,333.0,4
Colombia,c038,286.0,5
Viet Nam,c038,87.0,6
Honduras,c038,76.0,7
Mexico,c038,70.0,8
Côte d'Ivoire,c038,55.0,9
Panama,c038,55.0,10
Cambodia,c038,39.0,11
Dominican Republic,c038,38.0,12
India,c038,30.0,13
Peru,c038,30.0,14
Cameroon,c038,25.0,15
Lao People's Democratic Republic,c038,23.0,16
Mozambique,c038,19.0,17
Turkey,c038,19.0,18
Bolivia (Plurinational State of),c038,16.0,19
Pakistan,c038,14.0,20
Cameroon,c039,2919089.0,1
Democratic Republic of the Congo,c039,943564.0,2
Uganda,c039,942406.0,3
Colombia,c039,473947.0,4
Côte d'Ivoire,c039,379662.0,5
Ghana,c039,376156.0,6
Philippines,c039,260035.0,7
Nigeria,c039,258000.0,8
Myanmar,c039,218022.0,9
United Republic of Tanzania,c039,165183.0,10
Bolivia (Plurinational State of),c039,155251.0,11
Dominican Republic,c039,99343.0,12
Venezuela (Bolivarian Republic of),c039,98777.0,13
Sri Lanka,c039,82739.0,14
Gabon,c039,80000.0,15
Haiti,c039,79863.0,16
Rwanda,c039,76000.0,17
Nicaragua,c039,74092.0,18
Central African Republic,c039,53856.0,19
Guinea,c039,41000.0,20
Bulgaria,c040,15398.0,1
Poland,c040,2175.0,2
"China, mainland",c040,1451.0,3
Italy,c040,1113.0,4
Chile,c040,880.0,5
Turkey,c040,755.0,6
South Africa,c040,464.0,7
United States of America,c040,459.0,8
Republic of Moldova,c040,424.0,9
Iran (Islamic Republic of),c040,398.0,10
New Zealand,c040,368.0,11
France,c040,293.0,12
Argentina,c040,232.0,13
Spain,c040,221.0,14
Germany,c040,197.0,15
Austria,c040,163.0,16
Serbia,c040,161.0,17
Hungary,c040,147.0,18
Ukraine,c040,101.0,19
Portugal,c040,100.0,20
Costa Rica,c041,536473.0,1
Brazil,c041,492301.0,2
Philippines,c041,293554.0,3
Colombia,c041,220633.0,4
India,c041,150960.0,5
Thailand,c041,149559.0,6
Nigeria,c041,124744.0,7
"China, mainland",c041,112355.0,8
Mexico,c041,99963.0,9
Peru,c041,86815.0,10
Guatemala,c041,74364.0,11
Venezuela (Bolivarian Republic of),c041,71000.0,12
Viet Nam,c041,60937.0,13
Ghana,c041,56624.0,14
Angola,c041,49958.0,15
Dominican Republic,c041,41803.0,16
Indonesia,c041,39730.0,17
Benin,c041,37566.0,18
"China, Taiwan Province of",c041,35086.0,19
Kenya,c041,34696.0,20
Iraq,c042,209800.0,1
Egypt,c042,171806.0,2
Iran (Islamic Republic of),c042,160693.0,3
United Arab Emirates,c042,137894.0,4
Tunisia,c042,94562.0,5
Libya,c042,68883.0,6
Algeria,c042,58223.0,7
Sudan,c042,50892.0,8
Oman,c042,42589.0,9
Saudi Arabia,c042,35807.0,10
Morocco,c042,33770.0,11
Pakistan,c042,27063.0,12
"China, mainland",c042,16651.0,13
Kuwait,c042,11210.0,14
Israel,c042,5653.0,15
United States of America,c042,4171.0,16
Yemen,c042,4119.0,17
Turkey,c042,3437.0,18
Qatar,c042,3007.0,19
Mauritania,c042,2542.0,20
Bulgaria,c043,119577.0,1
Turkey,c043,1950.0,2
Chile,c043,1378.0,3
United States of America,c043,1152.0,4
Italy,c043,1062.0,5
"China, mainland",c043,886.0,6
South Africa,c043,881.0,7
Spain,c043,743.0,8
Peru,c043,639.0,9
Iran (Islamic Republic of),c043,613.0,10
Argentina,c043,539.0,11
India,c043,429.0,12
Uzbekistan,c043,429.0,13
Afghanistan,c043,407.0,14
Mexico,c043,245.0,15
Egypt,c043,230.0,16
Greece,c043,205.0,17
Germany,c043,91.0,18
Brazil,c043,76.0,19
Lebanon,c043,71.0,20
Bulgaria,c044,12537.0,1
Thailand,c044,601.0,2
Mexico,c044,548.0,3
"China, mainland",c044,511.0,4
Spain,c044,465.0,5
Viet Nam,c044,380.0,6
Turkey,c044,346.0,7
Chile,c044,299.0,8
Peru,c044,231.0,9
Greece,c044,225.0,10
Italy,c044,171.0,11
United States of America,c044,164.0,12
South Africa,c044,129.0,13
New Zealand,c044,125.0,14
Egypt,c044,119.0,15
India,c044,119.0,16
Brazil,c044,114.0,17
Poland,c044,109.0,18
Netherlands,c044,101.0,19
Argentina,c044,97.0,20
Brazil,c045,218797.0,1
Viet Nam,c045,101265.0,2
Indonesia,c045,43272.0,3
Uganda,c045,18291.0,4
Ethiopia,c045,16757.0,5
Central African Republic,c045,16000.0,6
Peru,c045,15772.0,7
Colombia,c045,13834.0,8
Lao People's Democratic Republic,c045,9515.0,9
Honduras,c045,9282.0,10
Nicaragua,c045,9068.0,11
India,c045,8722.0,12
Mexico,c045,8146.0,13
Costa Rica,c045,3980.0,14
Côte d'Ivoire,c045,3581.0,15
United Republic of Tanzania,c045,3414.0,16
"China, mainland",c045,3146.0,17
Venezuela (Bolivarian Republic of),c045,2798.0,18
Guatemala,c045,2258.0,19
Kenya,c045,2099.0,20
Côte d'Ivoire,c046,92201.0,1
Brazil,c046,33969.0,2
Indonesia,c046,31876.0,3
Ecuador,c046,21598.0,4
Nigeria,c046,18859.0,5
Cameroon,c046,16940.0,6
Peru,c046,10022.0,7
Ghana,c046,7576.0,8
Dominican Republic,c046,4373.0,9
Colombia,c046,2585.0,10
Guatemala,c046,2448.0,11
Papua New Guinea,c046,2326.0,12
Uganda,c046,2261.0,13
Democratic Republic of the Congo,c046,1176.0,14
Liberia,c046,1131.0,15
Sierra Leone,c046,1124.0,16
Guinea,c046,1076.0,17
Madagascar,c046,1031.0,18
Venezuela (Bolivarian Republic of),c046,892.0,19
Mexico,c046,671.0,20
"China, mainland",c047,158061.0,1
India,c047,57833.0,2
Kenya,c047,32804.0,3
Indonesia,c047,32631.0,4
Bangladesh,c047,18974.0,5
Argentina,c047,17900.0,6
Sri Lanka,c047,17842.0,7
Viet Nam,c047,15202.0,8
Malawi,c047,11482.0,9
Turkey,c047,5961.0,10
Thailand,c047,4503.0,11
Myanmar,c047,4349.0,12
Iran (Islamic Republic of),c047,3792.0,13
Uganda,c047,3739.0,14
Japan,c047,3723.0,15
United Republic of Tanzania,c047,2247.0,16
Rwanda,c047,2000.0,17
Mozambique,c047,1975.0,18
Nepal,c047,1134.0,19
Burundi,c047,1091.0,20
Ethiopia,c048,47323.0,1
United States of America,c048,47090.0,2
Germany,c048,46900.0,3
"China, mainland",c048,8131.0,4
Czech Republic,c048,5930.0,5
Poland,c048,3640.0,6
Slovenia,c048,2720.0,7
Democratic People's Republic of Korea,c048,2030.0,8
Albania,c048,1787.0,9
United Kingdom,c048,1307.0,10
Spain,c048,1040.0,11
New Zealand,c048,911.0,12
France,c048,840.0,13
Japan,c048,669.0,14
Australia,c048,606.0,15
Ukraine,c048,510.0,16
Austria,c048,500.0,17
Argentina,c048,474.0,18
South Africa,c048,463.0,19
Russian Federation,c048,221.0,20
Viet Nam,c049,15428.0,1
Brazil,c049,6822.0,2
Indonesia,c049,5460.0,3
India,c049,2927.0,4
Sri Lanka,c049,2091.0,5
Malaysia,c049,1896.0,6
"China, mainland",c049,1215.0,7
Tajikistan,c049,1000.0,8
Madagascar,c049,45.0,9
Ecuador,c049,26.0,10
Cambodia,c049,26.0,11
Mexico,c049,20.0,12
