Country,Commodity,Export_Value,Rank
France,c007,31.0,6
Myanmar,c007,16.0,7
Pakistan,c007,16.0,8
Uzbekistan,c007,13.0,9
Burkina Faso,c007,10.0,10
Austria,c007,8.0,11
Australia,c007,4.0,12
"China, mainland",c007,4.0,13
Poland,c007,4.0,14
Argentina,c007,3.0,15
Mali,c007,3.0,16
United Republic of Tanzania,c007,3.0,17
Turkey,c007,3.0,18
Nigeria,c007,2.0,19
Uganda,c007,2.0,20
Kazakhstan,c008,2298.0,1
Kazakhstan,c009,344381.0,1
Poland,c009,3003.0,2
Canada,c009,873.0,3
Germany,c009,667.0,4
Lithuania,c009,552.0,5
Thailand,c009,497.0,6
Russian Federation,c009,421.0,7
Turkey,c009,410.0,8
France,c009,398.0,9
Argentina,c009,309.0,10
Spain,c009,238.0,11
Czech Republic,c009,234.0,12
Belgium,c009,184.0,13
United States of America,c009,183.0,14
Denmark,c009,157.0,15
Peru,c009,136.0,16
Austria,c009,114.0,17
Italy,c009,114.0,18
Bolivia (Plurinational State of),c009,100.0,19
Bulgaria,c009,97.0,20
Kazakhstan,c010,1808795.0,1
Netherlands,c010,3013.0,2
Germany,c010,2916.0,3
United States of America,c010,2136.0,4
Belgium,c010,2009.0,5
France,c010,1847.0,6
Canada,c010,1444.0,7
Poland,c010,738.0,8
Egypt,c010,431.0,9
"China, mainland",c010,395.0,10
Argentina,c010,320.0,11
India,c010,296.0,12
Pakistan,c010,263.0,13
Belarus,c010,254.0,14
United Kingdom,c010,211.0,15
Denmark,c010,202.0,16
Spain,c010,156.0,17
South Africa,c010,141.0,18
Turkey,c010,140.0,19
Iran (Islamic Republic of),c010,98.0,20
Thailand,c011,22678995.0,1
Nigeria,c011,21039326.0,2
Ghana,c011,11579357.0,3
Brazil,c011,10573364.0,4
Viet Nam,c011,6840555.0,5
Malawi,c011,3715710.0,6
"China, mainland",c011,3520447.0,7
Democratic Republic of the Congo,c011,3335893.0,8
Cambodia,c011,3135737.0,9
Cameroon,c011,2740600.0,10
Côte d'Ivoire,c011,2245267.0,11
Paraguay,c011,2151278.0,12
Benin,c011,1889265.0,13
Angola,c011,1651695.0,14
Philippines,c011,1551750.0,15
Lao People's Democratic Republic,c011,1464794.0,16
United Republic of Tanzania,c011,1391993.0,17
Indonesia,c011,1041543.0,18
Mozambique,c011,1023788.0,19
Senegal,c011,815755.0,20
"China, mainland",c012,22586277.0,1
Malawi,c012,6132732.0,2
Nigeria,c012,1067609.0,3
Viet Nam,c012,877188.0,4
United Republic of Tanzania,c012,666727.0,5
Madagascar,c012,558992.0,6
Brazil,c012,517879.0,7
Angola,c012,504690.0,8
Japan,c012,325318.0,9
Rwanda,c012,308768.0,10
United States of America,c012,302613.0,11
Mali,c012,213712.0,12
Egypt,c012,155700.0,13
"China, Taiwan Province of",c012,151412.0,14
Ethiopia,c012,148589.0,15
India,c012,115685.0,16
Democratic Republic of the Congo,c012,111999.0,17
Indonesia,c012,97442.0,18
Papua New Guinea,c012,96993.0,19
Uganda,c012,84819.0,20
Lao People's Democratic Republic,c013,3577530.0,1
Nigeria,c013,961874.0,2
Cameroon,c013,915038.0,3
Ethiopia,c013,823441.0,4
Ghana,c013,403943.0,5
"China, mainland",c013,334663.0,6
Democratic Republic of the Congo,c013,217546.0,7
Madagascar,c013,113432.0,8
Namibia,c013,84362.0,9
Colombia,c013,72940.0,10
Peru,c013,67152.0,11
Cuba,c013,66876.0,12
Indonesia,c013,60145.0,13
Mexico,c013,58359.0,14
Papua New Guinea,c013,50001.0,15
Pakistan,c013,48395.0,16
Nicaragua,c013,47170.0,17
Guinea,c013,42963.0,18
Japan,c013,39204.0,19
Gabon,c013,38836.0,20
Nigeria,c014,25143059.0,1
Côte d'Ivoire,c014,2597759.0,2
Ghana,c014,2151594.0,3
Benin,c014,1395408.0,4
Togo,c014,216560.0,5
Chad,c014,157002.0,6
Cameroon,c014,139996.0,7
Brazil,c014,120704.0,8
Central African Republic,c014,81000.0,9
Gabon,c014,70738.0,10
Guinea,c014,62950.0,11
Colombia,c014,44500.0,12
Papua New Guinea,c014,28000.0,13
Jamaica,c014,26804.0,14
Haiti,c014,24620.0,15
Japan,c014,21788.0,16
Democratic Republic of the Congo,c014,19873.0,17
Burkina Faso,c014,15999.0,18
Mali,c014,13152.0,19
Rwanda,c014,13001.0,20
Brazil,c015,738261328.0,1
India,c015,350428918.0,2
"China, mainland",c015,108182821.0,3
Pakistan,c015,79820778.0,4
Thailand,c015,71579466.0,5
Mexico,c015,50672847.0,6
United States of America,c015,32756709.0,7
Indonesia,c015,29299999.0,8
Australia,c015,28722750.0,9
Guatemala,c015,27661587.0,10
Colombia,c015,25742000.0,11
Philippines,c015,24384000.0,12
South Africa,c015,18220000.0,13
Argentina,c015,17500000.0,14
Cuba,c015,13189803.0,15
Egypt,c015,12405000.0,16
Myanmar,c015,11548011.0,17
Viet Nam,c015,11088286.0,18
Peru,c015,10469000.0,19
Bolivia (Plurinational State of),c015,8376707.0,20
Kazakhstan,c016,446989.0,1
Kazakhstan,c017,94426.0,1
Myanmar,c017,491.0,2
Argentina,c017,176.0,3
United States of America,c017,169.0,4
Canada,c017,141.0,5
"China, mainland",c017,113.0,6
Ethiopia,c017,62.0,7
Brazil,c017,59.0,8
Kyrgyzstan,c017,41.0,9
Nicaragua,c017,40.0,10
Uganda,c017,29.0,11
United Republic of Tanzania,c017,27.0,12
Turkey,c017,27.0,13
Australia,c017,24.0,14
Egypt,c017,20.0,15
India,c017,19.0,16
Indonesia,c017,15.0,17
Madagascar,c017,15.0,18
Mozambique,c017,10.0,19
Kenya,c017,9.0,20
Kazakhstan,c018,32682.0,1
Canada,c018,1429.0,2
Russian Federation,c018,270.0,3
United States of America,c018,179.0,4
Ukraine,c018,145.0,5
France,c018,86.0,6
Lithuania,c018,52.0,7
Estonia,c018,26.0,8
Argentina,c018,22.0,9
Australia,c018,19.0,10
Germany,c018,10.0,11
Czech Republic,c018,10.0,12
Latvia,c018,9.0,13
Malawi,c018,9.0,14
Sweden,c018,9.0,15
New Zealand,c018,6.0,16
Hungary,c018,4.0,17
Denmark,c018,3.0,18
Poland,c018,3.0,19
United Kingdom,c018,3.0,20
Kazakhstan,c019,15916.0,1
Canada,c019,446.0,2
Australia,c019,197.0,3
United States of America,c019,73.0,4
Turkey,c019,54.0,5
India,c019,53.0,6
Russian Federation,c019,47.0,7
United Republic of Tanzania,c019,46.0,8
Lithuania,c019,20.0,9
Argentina,c019,18.0,10
Latvia,c019,10.0,11
Mexico,c019,10.0,12
France,c019,9.0,13
Germany,c019,9.0,14
Ethiopia,c019,9.0,15
"China, mainland",c019,7.0,16
Kenya,c019,7.0,17
United Kingdom,c019,7.0,18
Poland,c019,6.0,19
Myanmar,c019,3.0,20
United States of America,c020,193313.0,1
"China, mainland",c020,161059.0,2
Turkey,c020,62213.0,3
Côte d'Ivoire,c020,50672.0,4
India,c020,47394.0,5
Iran (Islamic Republic of),c020,39363.0,6
Spain,c020,32863.0,7
Indonesia,c020,26416.0,8
Benin,c020,23129.0,9
United Republic of Tanzania,c020,21426.0,10
Guinea-Bissau,c020,19644.0,11
Mexico,c020,17648.0,12
Nigeria,c020,16772.0,13
Viet Nam,c020,16376.0,14
Bangladesh,c020,16371.0,15
Burkina Faso,c020,15541.0,16
Chile,c020,13258.0,17
Philippines,c020,13015.0,18
Italy,c020,10687.0,19
Australia,c020,10222.0,20
Kazakhstan,c021,226397.0,1
Brazil,c021,7920.0,2
United States of America,c021,7075.0,3
Paraguay,c021,784.0,4
Argentina,c021,700.0,5
Canada,c021,499.0,6
Uruguay,c021,214.0,7
Ukraine,c021,160.0,8
Russian Federation,c021,98.0,9
Croatia,c021,28.0,10
Serbia,c021,28.0,11
Romania,c021,9.0,12
France,c021,8.0,13
India,c021,8.0,14
Slovakia,c021,8.0,15
Ethiopia,c021,8.0,16
Austria,c021,7.0,17
"China, mainland",c021,7.0,18
Hungary,c021,7.0,19
Mozambique,c021,3.0,20
"China, mainland",c022,8272004.0,1
India,c022,3180620.0,2
Nigeria,c022,2648499.0,3
Sudan,c022,1205009.0,4
Myanmar,c022,1203906.0,5
United States of America,c022,857113.0,6
Senegal,c022,789218.0,7
Chad,c022,696242.0,8
Argentina,c022,523376.0,9
Guinea,c022,486474.0,10
Cameroon,c022,391489.0,11
Brazil,c022,318424.0,12
Malawi,c022,301193.0,13
Burkina Faso,c022,239911.0,14
Niger,c022,224242.0,15
Mali,c022,207512.0,16
Ghana,c022,202499.0,17
Viet Nam,c022,180163.0,18
Central African Republic,c022,163737.0,19
United Republic of Tanzania,c022,163215.0,20
Kazakhstan,c023,654722.0,1
Romania,c023,15195.0,2
Bulgaria,c023,6415.0,3
"China, mainland",c023,5241.0,4
Republic of Moldova,c023,4162.0,5
France,c023,4030.0,6
Hungary,c023,3616.0,7
Argentina,c023,2268.0,8
Serbia,c023,1568.0,9
Slovakia,c023,1098.0,10
Turkey,c023,952.0,11
United States of America,c023,666.0,12
Croatia,c023,577.0,13
Canada,c023,393.0,14
Spain,c023,299.0,15
Greece,c023,232.0,16
Austria,c023,107.0,17
Lithuania,c023,88.0,18
Mozambique,c023,41.0,19
Germany,c023,39.0,20
Kazakhstan,c024,133251.0,1
Canada,c024,19701.0,2
Ukraine,c024,3744.0,3
Australia,c024,2760.0,4
Russian Federation,c024,1210.0,5
Hungary,c024,1115.0,6
Lithuania,c024,1089.0,7
Romania,c024,822.0,8
Poland,c024,621.0,9
Latvia,c024,603.0,10
Czech Republic,c024,444.0,11
France,c024,366.0,12
Slovakia,c024,360.0,13
Bulgaria,c024,278.0,14
Belgium,c024,272.0,15
United States of America,c024,261.0,16
United Kingdom,c024,136.0,17
Serbia,c024,112.0,18
Croatia,c024,103.0,19
Spain,c024,101.0,20
Kazakhstan,c025,326582.0,1
Indonesia,c026,9943665.0,1
Philippines,c026,7215750.0,2
India,c026,4687828.0,3
Viet Nam,c026,1317864.0,4
Mexico,c026,1042920.0,5
Sri Lanka,c026,673050.0,6
Papua New Guinea,c026,419732.0,7
Brazil,c026,344537.0,8
Malaysia,c026,312948.0,9
Thailand,c026,256634.0,10
Vanuatu,c026,227214.0,11
United Republic of Tanzania,c026,173973.0,12
Ghana,c026,173315.0,13
Venezuela (Bolivarian Republic of),c026,164165.0,14
RoW,c026,151722.0,15
Bangladesh,c026,134617.0,16
Nigeria,c026,132753.0,17
Côte d'Ivoire,c026,121868.0,18
Mozambique,c026,117052.0,19
"China, mainland",c026,93586.0,20
Sudan,c027,239.0,1
Nigeria,c027,131.0,2
Ethiopia,c027,119.0,3
India,c027,114.0,4
United Republic of Tanzania,c027,78.0,5
Myanmar,c027,67.0,6
Brazil,c027,33.0,7
Burkina Faso,c027,30.0,8
Chad,c027,28.0,9
Mozambique,c027,26.0,10
Paraguay,c027,17.0,11
Mali,c027,15.0,12
Pakistan,c027,15.0,13
Uganda,c027,14.0,14
"China, mainland",c027,11.0,15
Egypt,c027,8.0,16
Somalia,c027,8.0,17
Bangladesh,c027,7.0,18
Guatemala,c027,5.0,19
Bolivia (Plurinational State of),c027,3.0,20
Indonesia,c028,250039391.0,1
Malaysia,c028,96081856.0,2
Thailand,c028,13025435.0,3
Nigeria,c028,9986154.0,4
Colombia,c028,6166162.0,5
Cameroon,c028,3030895.0,6
Guatemala,c028,2893542.0,7
Papua New Guinea,c028,2747356.0,8
Ghana,c028,2680152.0,9
Honduras,c028,2532326.0,10
Ecuador,c028,2478628.0,11
Brazil,c028,2348009.0,12
Côte d'Ivoire,c028,2102950.0,13
Democratic Republic of the Congo,c028,2011213.0,14
Mexico,c028,1556027.0,15
Costa Rica,c028,1135187.0,16
Peru,c028,945058.0,17
Guinea,c028,885400.0,18
"China, mainland",c028,667135.0,19
Benin,c028,666667.0,20
Spain,c029,7646702.0,1
Greece,c029,2107151.0,2
Italy,c029,2048434.0,3
Tunisia,c029,1968000.0,4
Morocco,c029,1393711.0,5
Turkey,c029,1286646.0,6
Algeria,c029,780459.0,7
Syrian Arab Republic,c029,664890.0,8
Portugal,c029,597363.0,9
Argentina,c029,251931.0,10
Egypt,c029,135208.0,11
Jordan,c029,132046.0,12
Chile,c029,114485.0,13
Albania,c029,100534.0,14
Lebanon,c029,90667.0,15
Libya,c029,89419.0,16
Israel,c029,75778.0,17
RoW,c029,72040.0,18
Iran (Islamic Republic of),c029,48000.0,19
Peru,c029,40037.0,20
Kazakhstan,c030,609682.0,1
Russian Federation,c030,980.0,2
Canada,c030,820.0,3
Italy,c030,253.0,4
Burkina Faso,c030,190.0,5
Bolivia (Plurinational State of),c030,138.0,6
"China, mainland",c030,136.0,7
India,c030,125.0,8
Benin,c030,114.0,9
Sudan,c030,97.0,10
United States of America,c030,46.0,11
Serbia,c030,38.0,12
Austria,c030,33.0,13
Poland,c030,32.0,14
United Kingdom,c030,28.0,15
Ukraine,c030,28.0,16
Czech Republic,c030,27.0,17
Ethiopia,c030,21.0,18
France,c030,19.0,19
Hungary,c030,19.0,20
Kazakhstan,c031,18296.0,1
Italy,c031,676.0,2
"China, mainland",c031,403.0,3
Spain,c031,378.0,4
Mexico,c031,204.0,5
Turkey,c031,167.0,6
Portugal,c031,144.0,7
United States of America,c031,131.0,8
Iran (Islamic Republic of),c031,107.0,9
Morocco,c031,67.0,10
Chile,c031,59.0,11
Netherlands,c031,57.0,12
Greece,c031,33.0,13
Ukraine,c031,29.0,14
Azerbaijan,c031,22.0,15
Jordan,c031,22.0,16
Egypt,c031,15.0,17
Canada,c031,11.0,18
France,c031,11.0,19
India,c031,11.0,20
Kazakhstan,c032,669219.0,1
Netherlands,c032,20214.0,2
India,c032,19156.0,3
"China, mainland",c032,11500.0,4
Iran (Islamic Republic of),c032,6433.0,5
Mexico,c032,5288.0,6
Egypt,c032,4933.0,7
Spain,c032,4402.0,8
United States of America,c032,4361.0,9
Pakistan,c032,3749.0,10
Peru,c032,3343.0,11
Turkey,c032,2883.0,12
Uzbekistan,c032,2740.0,13
Argentina,c032,2448.0,14
Poland,c032,1659.0,15
South Africa,c032,1530.0,16
France,c032,1196.0,17
Yemen,c032,1130.0,18
Afghanistan,c032,1115.0,19
Niger,c032,1110.0,20
Kazakhstan,c033,1710029.0,1
"China, mainland",c033,28810.0,2
Spain,c033,16695.0,3
Mexico,c033,16340.0,4
United States of America,c033,6785.0,5
Netherlands,c033,6009.0,6
Italy,c033,3979.0,7
India,c033,3833.0,8
Iran (Islamic Republic of),c033,3384.0,9
Belgium,c033,3092.0,10
Turkey,c033,3069.0,11
France,c033,2749.0,12
Guatemala,c033,2205.0,13
Morocco,c033,2186.0,14
Poland,c033,2158.0,15
Egypt,c033,1940.0,16
Hungary,c033,1419.0,17
Germany,c033,1387.0,18
Thailand,c033,1267.0,19
New Zealand,c033,1266.0,20
"China, mainland",c034,3346806.0,1
Brazil,c034,1836774.0,2
India,c034,823747.0,3
Mexico,c034,443629.0,4
Egypt,c034,400663.0,5
Spain,c034,348780.0,6
Iran (Islamic Republic of),c034,235585.0,7
Indonesia,c034,219725.0,8
Pakistan,c034,201694.0,9
Turkey,c034,179866.0,10
Peru,c034,170052.0,11
Argentina,c034,128638.0,12
Morocco,c034,124642.0,13
Greece,c034,121396.0,14
Algeria,c034,119919.0,15
United States of America,c034,105596.0,16
South Africa,c034,97687.0,17
Viet Nam,c034,96178.0,18
Japan,c034,79981.0,19
Ghana,c034,58144.0,20
India,c035,311848.0,1
"China, mainland",c035,297374.0,2
Mexico,c035,280625.0,3
Brazil,c035,242889.0,4
Argentina,c035,196460.0,5
Turkey,c035,84881.0,6
Spain,c035,80644.0,7
South Africa,c035,73529.0,8
Peru,c035,45774.0,9
Iran (Islamic Republic of),c035,40843.0,10
Egypt,c035,32638.0,11
Sudan,c035,29077.0,12
Colombia,c035,26406.0,13
United States of America,c035,22525.0,14
Chile,c035,18452.0,15
Guatemala,c035,17168.0,16
Italy,c035,16852.0,17
Thailand,c035,12915.0,18
Syrian Arab Republic,c035,9718.0,19
Lebanon,c035,9120.0,20
"China, mainland",c036,543380.0,1
South Africa,c036,47636.0,2
United States of America,c036,45701.0,3
Mexico,c036,42870.0,4
Viet Nam,c036,25657.0,5
Thailand,c036,24910.0,6
Sudan,c036,22000.0,7
Turkey,c036,15267.0,8
Brazil,c036,12000.0,9
Israel,c036,10332.0,10
Iran (Islamic Republic of),c036,8000.0,11
Tunisia,c036,8000.0,12
Argentina,c036,7757.0,13
Bangladesh,c036,7000.0,14
"China, Taiwan Province of",c036,6790.0,15
Spain,c036,5649.0,16
Paraguay,c036,4335.0,17
Eswatini,c036,4324.0,18
Syrian Arab Republic,c036,4007.0,19
Haiti,c036,4000.0,20
"China, mainland",c037,642288.0,1
Nigeria,c037,333018.0,2
Iran (Islamic Republic of),c037,51915.0,3
Colombia,c037,47930.0,4
Angola,c037,36000.0,5
India,c037,34196.0,6
Mexico,c037,22860.0,7
Guinea,c037,20000.0,8
Peru,c037,12000.0,9
Tunisia,c037,12000.0,10
Guatemala,c037,9000.0,11
Sierra Leone,c037,9000.0,12
Philippines,c037,8952.0,13
Kenya,c037,8000.0,14
"China, Taiwan Province of",c037,5945.0,15
Japan,c037,4460.0,16
Côte d'Ivoire,c037,4000.0,17
United Republic of Tanzania,c037,4000.0,18
Thailand,c037,3335.0,19
Italy,c037,2772.0,20
India,c038,6320480.0,1
Angola,c038,2705910.0,2
"China, mainland",c038,2304065.0,3
United Republic of Tanzania,c038,1196589.0,4
Guatemala,c038,1128690.0,5
Philippines,c038,1017345.0,6
Brazil,c038,1003626.0,7
Ecuador,c038,622423.0,8
Rwanda,c038,558000.0,9
Costa Rica,c038,465279.0,10
Burundi,c038,416449.0,11
Thailand,c038,410855.0,12
Dominican Republic,c038,357719.0,13
Colombia,c038,274508.0,14
Mexico,c038,254061.0,15
Viet Nam,c038,239785.0,16
Peru,c038,196392.0,17
Côte d'Ivoire,c038,188042.0,18
Kenya,c038,156021.0,19
Papua New Guinea,c038,125000.0,20
Cameroon,c039,2919089.0,1
Democratic Republic of the Congo,c039,943564.0,2
Uganda,c039,942406.0,3
Colombia,c039,473947.0,4
Côte d'Ivoire,c039,379662.0,5
Ghana,c039,376156.0,6
Philippines,c039,260035.0,7
Nigeria,c039,258000.0,8
Myanmar,c039,218022.0,9
United Republic of Tanzania,c039,165183.0,10
Bolivia (Plurinational State of),c039,155251.0,11
Dominican Republic,c039,99343.0,12
Venezuela (Bolivarian Republic of),c039,98777.0,13
Sri Lanka,c039,82739.0,14
Gabon,c039,80000.0,15
Haiti,c039,79863.0,16
Rwanda,c039,76000.0,17
Nicaragua,c039,74092.0,18
Central African Republic,c039,53856.0,19
Guinea,c039,41000.0,20
Kazakhstan,c040,14013.0,1
Poland,c040,976.0,2
"China, mainland",c040,650.0,3
Italy,c040,499.0,4
Chile,c040,394.0,5
Turkey,c040,339.0,6
South Africa,c040,208.0,7
United States of America,c040,206.0,8
Republic of Moldova,c040,191.0,9
Iran (Islamic Republic of),c040,179.0,10
New Zealand,c040,164.0,11
France,c040,132.0,12
Argentina,c040,104.0,13
Spain,c040,97.0,14
Germany,c040,86.0,15
Austria,c040,73.0,16
Serbia,c040,72.0,17
Hungary,c040,66.0,18
Ukraine,c040,47.0,19
Portugal,c040,46.0,20
Costa Rica,c041,536473.0,1
Brazil,c041,492301.0,2
Philippines,c041,293554.0,3
Colombia,c041,220633.0,4
India,c041,150960.0,5
Thailand,c041,149559.0,6
Nigeria,c041,124744.0,7
"China, mainland",c041,112355.0,8
Mexico,c041,99963.0,9
Peru,c041,86815.0,10
Guatemala,c041,74364.0,11
Venezuela (Bolivarian Republic of),c041,71000.0,12
Viet Nam,c041,60937.0,13
Ghana,c041,56624.0,14
Angola,c041,49958.0,15
Dominican Republic,c041,41803.0,16
Indonesia,c041,39730.0,17
Benin,c041,37566.0,18
"China, Taiwan Province of",c041,35086.0,19
Kenya,c041,34696.0,20
Iraq,c042,209800.0,1
Egypt,c042,171806.0,2
Iran (Islamic Republic of),c042,160693.0,3
United Arab Emirates,c042,137894.0,4
Tunisia,c042,94562.0,5
Libya,c042,68883.0,6
Algeria,c042,58223.0,7
Sudan,c042,50892.0,8
Oman,c042,42589.0,9
Saudi Arabia,c042,35807.0,10
Morocco,c042,33770.0,11
Pakistan,c042,27063.0,12
"China, mainland",c042,16651.0,13
Kuwait,c042,11210.0,14
Israel,c042,5653.0,15
United States of America,c042,4171.0,16
Yemen,c042,4119.0,17
Turkey,c042,3437.0,18
Qatar,c042,3007.0,19
Mauritania,c042,2542.0,20
Kazakhstan,c043,18867.0,1
Turkey,c043,4576.0,2
Chile,c043,3234.0,3
United States of America,c043,2703.0,4
Italy,c043,2491.0,5
"China, mainland",c043,2078.0,6
South Africa,c043,2067.0,7
Spain,c043,1743.0,8
Peru,c043,1499.0,9
Iran (Islamic Republic of),c043,1437.0,10
Argentina,c043,1266.0,11
India,c043,1008.0,12
Uzbekistan,c043,1007.0,13
Afghanistan,c043,954.0,14
Mexico,c043,575.0,15
Egypt,c043,538.0,16
Greece,c043,479.0,17
Germany,c043,214.0,18
Brazil,c043,177.0,19
Lebanon,c043,167.0,20
Kazakhstan,c044,1274.0,1
Thailand,c044,457.0,2
Mexico,c044,418.0,3
"China, mainland",c044,389.0,4
Spain,c044,354.0,5
Viet Nam,c044,289.0,6
Turkey,c044,263.0,7
Chile,c044,227.0,8
Peru,c044,176.0,9
Greece,c044,171.0,10
Italy,c044,130.0,11
United States of America,c044,124.0,12
South Africa,c044,98.0,13
New Zealand,c044,95.0,14
Egypt,c044,91.0,15
India,c044,90.0,16
Brazil,c044,86.0,17
Poland,c044,82.0,18
Netherlands,c044,77.0,19
Argentina,c044,74.0,20
Brazil,c045,218797.0,1
Viet Nam,c045,101265.0,2
Indonesia,c045,43272.0,3
Uganda,c045,18291.0,4
Ethiopia,c045,16757.0,5
Central African Republic,c045,16000.0,6
Peru,c045,15772.0,7
Colombia,c045,13834.0,8
Lao People's Democratic Republic,c045,9515.0,9
Honduras,c045,9282.0,10
Nicaragua,c045,9068.0,11
India,c045,8722.0,12
Mexico,c045,8146.0,13
Costa Rica,c045,3980.0,14
Côte d'Ivoire,c045,3581.0,15
United Republic of Tanzania,c045,3414.0,16
"China, mainland",c045,3146.0,17
Venezuela (Bolivarian Republic of),c045,2798.0,18
Guatemala,c045,2258.0,19
Kenya,c045,2099.0,20
Côte d'Ivoire,c046,92201.0,1
Brazil,c046,33969.0,2
Indonesia,c046,31876.0,3
Ecuador,c046,21598.0,4
Nigeria,c046,18859.0,5
Cameroon,c046,16940.0,6
Peru,c046,10022.0,7
Ghana,c046,7576.0,8
Dominican Republic,c046,4373.0,9
Colombia,c046,2585.0,10
Guatemala,c046,2448.0,11
Papua New Guinea,c046,2326.0,12
Uganda,c046,2261.0,13
Democratic Republic of the Congo,c046,1176.0,14
Liberia,c046,1131.0,15
Sierra Leone,c046,1124.0,16
Guinea,c046,1076.0,17
Madagascar,c046,1031.0,18
Venezuela (Bolivarian Republic of),c046,892.0,19
Mexico,c046,671.0,20
"China, mainland",c047,158061.0,1
India,c047,57833.0,2
Kenya,c047,32804.0,3
Indonesia,c047,32631.0,4
Bangladesh,c047,18974.0,5
Argentina,c047,17900.0,6
Sri Lanka,c047,17842.0,7
Viet Nam,c047,15202.0,8
Malawi,c047,11482.0,9
Turkey,c047,5961.0,10
Thailand,c047,4503.0,11
Myanmar,c047,4349.0,12
Iran (Islamic Republic of),c047,3792.0,13
Uganda,c047,3739.0,14
Japan,c047,3723.0,15
United Republic of Tanzania,c047,2247.0,16
Rwanda,c047,2000.0,17
Mozambique,c047,1975.0,18
Nepal,c047,1134.0,19
Burundi,c047,1091.0,20
Ethiopia,c048,47323.0,1
United States of America,c048,47090.0,2
Germany,c048,46900.0,3
"China, mainland",c048,8131.0,4
Czech Republic,c048,5930.0,5
Poland,c048,3640.0,6
Slovenia,c048,2720.0,7
Democratic People's Republic of Korea,c048,2030.0,8
Albania,c048,1787.0,9
United Kingdom,c048,1307.0,10
Spain,c048,1040.0,11
New Zealand,c048,911.0,12
France,c048,840.0,13
