Country,Commodity,Export_Value,Rank
Mexico,c012,29849.0,1
United States of America,c012,167.0,2
Egypt,c012,47.0,3
Lao People's Democratic Republic,c012,30.0,4
Spain,c012,30.0,5
Viet Nam,c012,30.0,6
"China, mainland",c012,14.0,7
Portugal,c012,11.0,8
Honduras,c012,9.0,9
Brazil,c012,8.0,10
Indonesia,c012,8.0,11
Peru,c012,8.0,12
Dominican Republic,c012,6.0,13
Japan,c012,3.0,14
Mali,c012,3.0,15
South Africa,c012,3.0,16
Mexico,c013,48027.0,1
Nigeria,c014,25143059.0,1
Côte d'Ivoire,c014,2597759.0,2
Ghana,c014,2151594.0,3
Benin,c014,1395408.0,4
Togo,c014,216560.0,5
Chad,c014,157002.0,6
Cameroon,c014,139996.0,7
Brazil,c014,120704.0,8
Central African Republic,c014,81000.0,9
Gabon,c014,70738.0,10
Guinea,c014,62950.0,11
Colombia,c014,44500.0,12
Papua New Guinea,c014,28000.0,13
Jamaica,c014,26804.0,14
Haiti,c014,24620.0,15
Japan,c014,21788.0,16
Democratic Republic of the Congo,c014,19873.0,17
Burkina Faso,c014,15999.0,18
Mali,c014,13152.0,19
Rwanda,c014,13001.0,20
Mexico,c015,50672847.0,1
Mexico,c016,968.0,1
Mexico,c017,113525.0,1
Myanmar,c017,4837.0,2
Argentina,c017,1732.0,3
United States of America,c017,1666.0,4
Canada,c017,1384.0,5
"China, mainland",c017,1112.0,6
Ethiopia,c017,610.0,7
Brazil,c017,581.0,8
Kyrgyzstan,c017,403.0,9
Nicaragua,c017,395.0,10
Uganda,c017,295.0,11
Turkey,c017,285.0,12
United Republic of Tanzania,c017,274.0,13
Australia,c017,234.0,14
Egypt,c017,202.0,15
India,c017,190.0,16
Indonesia,c017,140.0,17
Madagascar,c017,139.0,18
Mozambique,c017,115.0,19
Kenya,c017,98.0,20
Canada,c018,1582.0,1
Mexico,c018,309.0,2
Russian Federation,c018,298.0,3
United States of America,c018,197.0,4
Ukraine,c018,159.0,5
France,c018,95.0,6
Lithuania,c018,58.0,7
Estonia,c018,29.0,8
Argentina,c018,23.0,9
Kazakhstan,c018,23.0,10
Australia,c018,22.0,11
Czech Republic,c018,11.0,12
Germany,c018,9.0,13
Latvia,c018,9.0,14
Malawi,c018,8.0,15
Sweden,c018,8.0,16
Hungary,c018,7.0,17
New Zealand,c018,7.0,18
United Kingdom,c018,6.0,19
Denmark,c018,5.0,20
Mexico,c019,53183.0,1
Canada,c019,3848.0,2
Australia,c019,1697.0,3
United States of America,c019,628.0,4
Turkey,c019,470.0,5
India,c019,454.0,6
Russian Federation,c019,411.0,7
United Republic of Tanzania,c019,389.0,8
Lithuania,c019,172.0,9
Argentina,c019,160.0,10
Latvia,c019,106.0,11
Germany,c019,78.0,12
Ethiopia,c019,78.0,13
France,c019,76.0,14
United Kingdom,c019,72.0,15
"China, mainland",c019,59.0,16
Kazakhstan,c019,58.0,17
Kenya,c019,53.0,18
Poland,c019,42.0,19
United Arab Emirates,c019,38.0,20
Mexico,c020,14216.0,1
United States of America,c020,386.0,2
Côte d'Ivoire,c020,235.0,3
Turkey,c020,150.0,4
Viet Nam,c020,116.0,5
United Republic of Tanzania,c020,101.0,6
"China, mainland",c020,85.0,7
Spain,c020,82.0,8
India,c020,54.0,9
Chile,c020,53.0,10
Indonesia,c020,48.0,11
Australia,c020,44.0,12
Iran (Islamic Republic of),c020,39.0,13
Nigeria,c020,34.0,14
Guinea-Bissau,c020,32.0,15
Ghana,c020,30.0,16
Benin,c020,27.0,17
Mozambique,c020,24.0,18
Myanmar,c020,23.0,19
Italy,c020,23.0,20
Brazil,c021,2506728.0,1
United States of America,c021,2239438.0,2
Mexico,c021,268094.0,3
Paraguay,c021,248144.0,4
Argentina,c021,221556.0,5
Canada,c021,158309.0,6
Uruguay,c021,67401.0,7
Ukraine,c021,51013.0,8
Russian Federation,c021,31011.0,9
Croatia,c021,9516.0,10
Serbia,c021,9380.0,11
Romania,c021,3541.0,12
Slovakia,c021,3095.0,13
France,c021,2876.0,14
India,c021,2702.0,15
Ethiopia,c021,2550.0,16
Austria,c021,2315.0,17
Hungary,c021,1954.0,18
"China, mainland",c021,1864.0,19
Kazakhstan,c021,1484.0,20
Mexico,c022,11934.0,1
India,c022,2159.0,2
Argentina,c022,2004.0,3
United States of America,c022,1659.0,4
"China, mainland",c022,1395.0,5
Sudan,c022,983.0,6
Brazil,c022,783.0,7
Senegal,c022,770.0,8
Myanmar,c022,214.0,9
Nicaragua,c022,202.0,10
Malawi,c022,147.0,11
Viet Nam,c022,143.0,12
United Republic of Tanzania,c022,137.0,13
Benin,c022,86.0,14
Egypt,c022,86.0,15
Madagascar,c022,72.0,16
Uzbekistan,c022,35.0,17
Bolivia (Plurinational State of),c022,34.0,18
Lao People's Democratic Republic,c022,26.0,19
Côte d'Ivoire,c022,17.0,20
Mexico,c023,10138.0,1
Romania,c023,3918.0,2
Bulgaria,c023,1657.0,3
"China, mainland",c023,1351.0,4
Republic of Moldova,c023,1073.0,5
France,c023,1039.0,6
Hungary,c023,933.0,7
Kazakhstan,c023,668.0,8
Argentina,c023,584.0,9
Serbia,c023,405.0,10
Slovakia,c023,283.0,11
Turkey,c023,246.0,12
United States of America,c023,171.0,13
Croatia,c023,148.0,14
Canada,c023,101.0,15
Spain,c023,76.0,16
Greece,c023,60.0,17
Austria,c023,28.0,18
Lithuania,c023,23.0,19
Germany,c023,10.0,20
Canada,c024,754956.0,1
Ukraine,c024,143513.0,2
Australia,c024,105801.0,3
Russian Federation,c024,46298.0,4
Hungary,c024,42752.0,5
Lithuania,c024,41779.0,6
Romania,c024,31465.0,7
Poland,c024,23774.0,8
Latvia,c024,23134.0,9
Czech Republic,c024,17032.0,10
France,c024,13991.0,11
Slovakia,c024,13759.0,12
Bulgaria,c024,10631.0,13
Belgium,c024,10401.0,14
United States of America,c024,9984.0,15
United Kingdom,c024,5296.0,16
Serbia,c024,4329.0,17
Croatia,c024,3950.0,18
Spain,c024,3881.0,19
Uruguay,c024,3649.0,20
Mexico,c025,674706.0,1
Mexico,c026,1039567.0,1
Indonesia,c026,977.0,2
Philippines,c026,449.0,3
Papua New Guinea,c026,106.0,4
Viet Nam,c026,102.0,5
Thailand,c026,100.0,6
Sri Lanka,c026,90.0,7
Dominican Republic,c026,31.0,8
Vanuatu,c026,26.0,9
Malaysia,c026,24.0,10
Ghana,c026,8.0,11
Costa Rica,c026,4.0,12
Guyana,c026,4.0,13
Côte d'Ivoire,c026,3.0,14
Nicaragua,c026,2.0,15
Kiribati,c026,1.0,16
Timor-Leste,c026,1.0,17
Venezuela (Bolivarian Republic of),c026,1.0,18
Mexico,c027,51864.0,1
Sudan,c027,2413.0,2
Nigeria,c027,1327.0,3
Ethiopia,c027,1207.0,4
India,c027,1150.0,5
United Republic of Tanzania,c027,786.0,6
Myanmar,c027,677.0,7
Brazil,c027,334.0,8
Burkina Faso,c027,298.0,9
Chad,c027,274.0,10
Mozambique,c027,259.0,11
Paraguay,c027,171.0,12
Pakistan,c027,161.0,13
Mali,c027,157.0,14
Uganda,c027,143.0,15
"China, mainland",c027,112.0,16
Egypt,c027,88.0,17
Somalia,c027,83.0,18
Bangladesh,c027,66.0,19
Guatemala,c027,56.0,20
Mexico,c028,1556027.0,1
Mexico,c029,4240.0,1
Spain,c029,330.0,2
Greece,c029,173.0,3
Morocco,c029,55.0,4
Peru,c029,48.0,5
Turkey,c029,47.0,6
Argentina,c029,33.0,7
Portugal,c029,33.0,8
Italy,c029,20.0,9
Jordan,c029,6.0,10
Albania,c029,5.0,11
Syrian Arab Republic,c029,5.0,12
Lebanon,c029,1.0,13
North Macedonia,c029,1.0,14
Mexico,c030,73898.0,1
Russian Federation,c030,2394.0,2
Kazakhstan,c030,2228.0,3
Canada,c030,2005.0,4
Italy,c030,618.0,5
Burkina Faso,c030,465.0,6
Bolivia (Plurinational State of),c030,334.0,7
"China, mainland",c030,328.0,8
India,c030,301.0,9
Benin,c030,275.0,10
Sudan,c030,235.0,11
United States of America,c030,112.0,12
Serbia,c030,94.0,13
Austria,c030,84.0,14
Poland,c030,79.0,15
Ukraine,c030,73.0,16
United Kingdom,c030,72.0,17
Czech Republic,c030,63.0,18
Ethiopia,c030,54.0,19
France,c030,51.0,20
Mexico,c031,291819.0,1
Italy,c031,2477.0,2
"China, mainland",c031,1477.0,3
Spain,c031,1385.0,4
Turkey,c031,614.0,5
Portugal,c031,528.0,6
United States of America,c031,480.0,7
Iran (Islamic Republic of),c031,392.0,8
Morocco,c031,245.0,9
Chile,c031,216.0,10
Netherlands,c031,210.0,11
Greece,c031,120.0,12
Ukraine,c031,107.0,13
Azerbaijan,c031,80.0,14
Jordan,c031,79.0,15
Egypt,c031,53.0,16
France,c031,42.0,17
India,c031,41.0,18
Syrian Arab Republic,c031,41.0,19
Uzbekistan,c031,41.0,20
Mexico,c032,119196.0,1
Netherlands,c032,1335.0,2
India,c032,1265.0,3
"China, mainland",c032,760.0,4
Iran (Islamic Republic of),c032,425.0,5
Egypt,c032,326.0,6
Spain,c032,291.0,7
United States of America,c032,288.0,8
Pakistan,c032,248.0,9
Peru,c032,221.0,10
Turkey,c032,190.0,11
Uzbekistan,c032,181.0,12
Argentina,c032,162.0,13
Poland,c032,110.0,14
South Africa,c032,101.0,15
France,c032,79.0,16
Yemen,c032,75.0,17
Afghanistan,c032,74.0,18
Niger,c032,73.0,19
Russian Federation,c032,49.0,20
Mexico,c033,895949.0,1
"China, mainland",c033,3559.0,2
Spain,c033,2062.0,3
United States of America,c033,834.0,4
Netherlands,c033,742.0,5
Italy,c033,491.0,6
India,c033,474.0,7
Iran (Islamic Republic of),c033,418.0,8
Belgium,c033,382.0,9
Turkey,c033,379.0,10
France,c033,339.0,11
Guatemala,c033,273.0,12
Morocco,c033,270.0,13
Poland,c033,267.0,14
Egypt,c033,240.0,15
Hungary,c033,175.0,16
Germany,c033,171.0,17
New Zealand,c033,156.0,18
Thailand,c033,156.0,19
Uzbekistan,c033,156.0,20
Mexico,c034,431403.0,1
Brazil,c034,1057.0,2
Spain,c034,380.0,3
South Africa,c034,203.0,4
Egypt,c034,197.0,5
Turkey,c034,131.0,6
"China, mainland",c034,88.0,7
United States of America,c034,79.0,8
Morocco,c034,64.0,9
Greece,c034,61.0,10
Pakistan,c034,58.0,11
Italy,c034,33.0,12
Chile,c034,27.0,13
Peru,c034,27.0,14
Australia,c034,25.0,15
Argentina,c034,20.0,16
Costa Rica,c034,20.0,17
Israel,c034,19.0,18
India,c034,16.0,19
Portugal,c034,12.0,20
Mexico,c035,240735.0,1
Argentina,c035,75.0,2
Spain,c035,52.0,3
South Africa,c035,41.0,4
Turkey,c035,34.0,5
Brazil,c035,10.0,6
Egypt,c035,10.0,7
Peru,c035,9.0,8
Chile,c035,7.0,9
"China, mainland",c035,7.0,10
United States of America,c035,5.0,11
Italy,c035,4.0,12
Colombia,c035,2.0,13
Greece,c035,1.0,14
India,c035,1.0,15
Morocco,c035,1.0,16
Portugal,c035,1.0,17
Somalia,c035,1.0,18
Uruguay,c035,1.0,19
Mexico,c036,40931.0,1
South Africa,c036,18.0,2
Turkey,c036,12.0,3
"China, mainland",c036,11.0,4
Israel,c036,9.0,5
United States of America,c036,9.0,6
Spain,c036,4.0,7
Thailand,c036,2.0,8
Cyprus,c036,1.0,9
Paraguay,c036,1.0,10
Eswatini,c036,1.0,11
Viet Nam,c036,1.0,12
Mexico,c037,21000.0,1
Mexico,c038,208114.0,1
Cameroon,c039,2919089.0,1
Democratic Republic of the Congo,c039,943564.0,2
Uganda,c039,942406.0,3
Colombia,c039,473947.0,4
Côte d'Ivoire,c039,379662.0,5
Ghana,c039,376156.0,6
Philippines,c039,260035.0,7
Nigeria,c039,258000.0,8
Myanmar,c039,218022.0,9
United Republic of Tanzania,c039,165183.0,10
Bolivia (Plurinational State of),c039,155251.0,11
Dominican Republic,c039,99343.0,12
Venezuela (Bolivarian Republic of),c039,98777.0,13
Sri Lanka,c039,82739.0,14
Gabon,c039,80000.0,15
Haiti,c039,79863.0,16
Rwanda,c039,76000.0,17
Nicaragua,c039,74092.0,18
Central African Republic,c039,53856.0,19
Guinea,c039,41000.0,20
Mexico,c040,142950.0,1
Poland,c040,4297.0,2
"China, mainland",c040,2867.0,3
Italy,c040,2198.0,4
Chile,c040,1738.0,5
Turkey,c040,1491.0,6
South Africa,c040,916.0,7
United States of America,c040,907.0,8
Republic of Moldova,c040,838.0,9
Iran (Islamic Republic of),c040,787.0,10
New Zealand,c040,727.0,11
France,c040,579.0,12
Argentina,c040,459.0,13
Spain,c040,437.0,14
Germany,c040,388.0,15
Austria,c040,321.0,16
Serbia,c040,318.0,17
Hungary,c040,291.0,18
Ukraine,c040,201.0,19
Portugal,c040,198.0,20
Mexico,c041,98721.0,1
Philippines,c041,770.0,2
Costa Rica,c041,738.0,3
Thailand,c041,250.0,4
Indonesia,c041,168.0,5
Kenya,c041,60.0,6
Guatemala,c041,32.0,7
South Africa,c041,32.0,8
Honduras,c041,30.0,9
Ecuador,c041,28.0,10
Lebanon,c041,28.0,11
Viet Nam,c041,24.0,12
"China, Taiwan Province of",c041,16.0,13
Brazil,c041,15.0,14
Ghana,c041,15.0,15
"China, mainland",c041,12.0,16
Malaysia,c041,11.0,17
Côte d'Ivoire,c041,9.0,18
Benin,c041,7.0,19
Eswatini,c041,6.0,20
Mexico,c042,1825.0,1
Saudi Arabia,c042,195.0,2
Iraq,c042,188.0,3
Iran (Islamic Republic of),c042,184.0,4
United Arab Emirates,c042,160.0,5
Algeria,c042,114.0,6
Tunisia,c042,107.0,7
Pakistan,c042,102.0,8
Israel,c042,43.0,9
Egypt,c042,29.0,10
Oman,c042,18.0,11
United States of America,c042,12.0,12
Turkey,c042,6.0,13
Jordan,c042,5.0,14
Libya,c042,5.0,15
Kuwait,c042,2.0,16
Morocco,c042,2.0,17
Namibia,c042,1.0,18
Niger,c042,1.0,19
Mexico,c043,79420.0,1
Turkey,c043,3281.0,2
Chile,c043,2319.0,3
United States of America,c043,1937.0,4
Italy,c043,1786.0,5
"China, mainland",c043,1490.0,6
South Africa,c043,1483.0,7
Spain,c043,1249.0,8
Peru,c043,1074.0,9
Iran (Islamic Republic of),c043,1031.0,10
Argentina,c043,908.0,11
India,c043,723.0,12
Uzbekistan,c043,723.0,13
Afghanistan,c043,684.0,14
Egypt,c043,386.0,15
Greece,c043,345.0,16
Germany,c043,152.0,17
Brazil,c043,127.0,18
Lebanon,c043,119.0,19
Republic of Moldova,c043,106.0,20
Mexico,c044,751091.0,1
Thailand,c044,2738.0,2
"China, mainland",c044,2326.0,3
Spain,c044,2119.0,4
Viet Nam,c044,1730.0,5
Turkey,c044,1575.0,6
Chile,c044,1362.0,7
Peru,c044,1051.0,8
Greece,c044,1025.0,9
Italy,c044,777.0,10
United States of America,c044,742.0,11
South Africa,c044,586.0,12
New Zealand,c044,570.0,13
Egypt,c044,543.0,14
India,c044,538.0,15
Brazil,c044,516.0,16
Poland,c044,494.0,17
Netherlands,c044,459.0,18
Argentina,c044,446.0,19
Serbia,c044,439.0,20
Mexico,c045,7278.0,1
Brazil,c045,613.0,2
Viet Nam,c045,277.0,3
Colombia,c045,165.0,4
Indonesia,c045,161.0,5
Honduras,c045,72.0,6
Uganda,c045,70.0,7
India,c045,66.0,8
Ethiopia,c045,53.0,9
Peru,c045,46.0,10
Guatemala,c045,40.0,11
Nicaragua,c045,35.0,12
Côte d'Ivoire,c045,19.0,13
Costa Rica,c045,14.0,14
United Republic of Tanzania,c045,14.0,15
Lao People's Democratic Republic,c045,11.0,16
Kenya,c045,9.0,17
Iran (Islamic Republic of),c045,8.0,18
"China, mainland",c045,7.0,19
Papua New Guinea,c045,6.0,20
Mexico,c046,376.0,1
Côte d'Ivoire,c046,272.0,2
Ghana,c046,127.0,3
Indonesia,c046,48.0,4
Ecuador,c046,45.0,5
Nigeria,c046,34.0,6
Cameroon,c046,33.0,7
Peru,c046,11.0,8
Dominican Republic,c046,9.0,9
Brazil,c046,7.0,10
Uganda,c046,6.0,11
Papua New Guinea,c046,5.0,12
Democratic Republic of the Congo,c046,4.0,13
Guinea,c046,3.0,14
Sierra Leone,c046,3.0,15
Colombia,c046,2.0,16
Liberia,c046,2.0,17
Madagascar,c046,2.0,18
United Republic of Tanzania,c046,2.0,19
Canada,c046,1.0,20
"China, mainland",c047,158061.0,1
India,c047,57833.0,2
Kenya,c047,32804.0,3
Indonesia,c047,32631.0,4
Bangladesh,c047,18974.0,5
Argentina,c047,17900.0,6
Sri Lanka,c047,17842.0,7
Viet Nam,c047,15202.0,8
Malawi,c047,11482.0,9
Turkey,c047,5961.0,10
Thailand,c047,4503.0,11
Myanmar,c047,4349.0,12
Iran (Islamic Republic of),c047,3792.0,13
Uganda,c047,3739.0,14
Japan,c047,3723.0,15
United Republic of Tanzania,c047,2247.0,16
Rwanda,c047,2000.0,17
Mozambique,c047,1975.0,18
Nepal,c047,1134.0,19
Burundi,c047,1091.0,20
Ethiopia,c048,47323.0,1
United States of America,c048,47090.0,2
Germany,c048,46900.0,3
"China, mainland",c048,8131.0,4
Czech Republic,c048,5930.0,5
Poland,c048,3640.0,6
Slovenia,c048,2720.0,7
Democratic People's Republic of Korea,c048,2030.0,8
Albania,c048,1787.0,9
United Kingdom,c048,1307.0,10
Spain,c048,1040.0,11
New Zealand,c048,911.0,12
France,c048,840.0,13
Japan,c048,669.0,14
Australia,c048,606.0,15
Ukraine,c048,510.0,16
Austria,c048,500.0,17
Argentina,c048,474.0,18
South Africa,c048,463.0,19
Russian Federation,c048,221.0,20
Viet Nam,c049,15428.0,1
Brazil,c049,6822.0,2
Indonesia,c049,5460.0,3
India,c049,2927.0,4
Sri Lanka,c049,2091.0,5
Malaysia,c049,1896.0,6
"China, mainland",c049,1215.0,7
Tajikistan,c049,1000.0,8
Madagascar,c049,45.0,9
Ecuador,c049,26.0,10
Cambodia,c049,26.0,11
Mexico,c049,20.0,12
Honduras,c049,9.0,13
Kenya,c049,9.0,14
Rwanda,c049,9.0,15
Ethiopia,c049,6.0,16
Guatemala,c049,4.0,17
Thailand,c049,1.0,18
Mexico,c050,2076.0,1
India,c050,603.0,2
"China, mainland",c050,189.0,3
Peru,c050,38.0,4
Viet Nam,c050,21.0,5
Myanmar,c050,19.0,6
Uzbekistan,c050,15.0,7
Thailand,c050,9.0,8
Spain,c050,8.0,9
Turkey,c050,4.0,10
Egypt,c050,3.0,11
Hungary,c050,2.0,12
Morocco,c050,2.0,13
Bangladesh,c050,1.0,14
Iran (Islamic Republic of),c050,1.0,15
Côte d'Ivoire,c050,1.0,16
Pakistan,c050,1.0,17
Slovenia,c050,1.0,18
South Africa,c050,1.0,19
Syrian Arab Republic,c050,1.0,20
Indonesia,c051,12784.0,1
Madagascar,c051,1141.0,2
United Republic of Tanzania,c051,1038.0,3
Sri Lanka,c051,1019.0,4
RoW,c051,1019.0,5
Mexico,c052,6559.0,1
India,c052,179.0,2
"China, mainland",c052,125.0,3
Indonesia,c052,16.0,4
Thailand,c052,13.0,5
Turkey,c052,13.0,6
Viet Nam,c052,12.0,7
Peru,c052,10.0,8
Syrian Arab Republic,c052,10.0,9
Nigeria,c052,9.0,10
Guatemala,c052,5.0,11
Iran (Islamic Republic of),c052,5.0,12
Bulgaria,c052,4.0,13
Myanmar,c052,4.0,14
Sri Lanka,c052,4.0,15
Russian Federation,c052,4.0,16
Afghanistan,c052,3.0,17
Egypt,c052,3.0,18
Nepal,c052,3.0,19
Bangladesh,c052,2.0,20
Mexico,c061,52280779.0,1
Mexico,c062,489193553.0,1
Mexico,c063,342550.0,1
United States of America,c063,22181.0,2
Greece,c063,19352.0,3
Côte d'Ivoire,c063,11652.0,4
Benin,c063,6496.0,5
Brazil,c063,2048.0,6
Togo,c063,1200.0,7
Kazakhstan,c063,1059.0,8
Azerbaijan,c063,909.0,9
Ethiopia,c063,635.0,10
Argentina,c063,494.0,11
Nigeria,c063,281.0,12
Malawi,c063,276.0,13
Turkey,c063,212.0,14
Australia,c063,141.0,15
Uzbekistan,c063,141.0,16
India,c063,72.0,17
Israel,c063,71.0,18
Eswatini,c063,71.0,19
Uganda,c063,71.0,20
Mexico,c064,87819.0,1
India,c065,429736.0,1
Colombia,c065,66935.0,2
Honduras,c065,15835.0,3
Uganda,c065,10955.0,4
Lao People's Democratic Republic,c065,10772.0,5
United Republic of Tanzania,c065,7922.0,6
"China, mainland",c065,5001.0,7
Nicaragua,c065,3718.0,8
Kenya,c065,3365.0,9
Japan,c065,3000.0,10
Philippines,c065,1000.0,11
Haiti,c065,945.0,12
"China, mainland",c066,2442015.0,1
Brazil,c066,735656.0,2
India,c066,156761.0,3
Egypt,c066,138047.0,4
Thailand,c066,119156.0,5
Australia,c066,71337.0,6
France,c066,68448.0,7
Pakistan,c066,61456.0,8
Guatemala,c066,53448.0,9
Germany,c066,36505.0,10
Poland,c066,33371.0,11
Colombia,c066,31321.0,12
Russian Federation,c066,28518.0,13
Mexico,c066,23792.0,14
Croatia,c066,22228.0,15
South Africa,c066,19068.0,16
Eswatini,c066,15907.0,17
Sweden,c066,15905.0,18
Netherlands,c066,13802.0,19
El Salvador,c066,13348.0,20
Mexico,c067,758719.0,1
United States of America,c067,31261.0,2
Thailand,c067,31103.0,3
Austria,c067,20490.0,4
"China, mainland",c067,16873.0,5
Russian Federation,c067,13458.0,6
Germany,c067,12269.0,7
