Country,Commodity,Export_Value,Rank
Spain,c012,76.0,4
Lao People's Democratic Republic,c012,74.0,5
"China, mainland",c012,37.0,6
Portugal,c012,28.0,7
Honduras,c012,23.0,8
Indonesia,c012,19.0,9
Brazil,c012,17.0,10
Peru,c012,17.0,11
Dominican Republic,c012,12.0,12
South Africa,c012,11.0,13
Mali,c012,10.0,14
Japan,c012,7.0,15
Mexico,c012,7.0,16
Israel,c012,4.0,17
Argentina,c012,1.0,18
Australia,c012,1.0,19
Costa Rica,c012,1.0,20
Lao People's Democratic Republic,c013,3577530.0,1
Nigeria,c013,961874.0,2
Cameroon,c013,915038.0,3
Ethiopia,c013,823441.0,4
Ghana,c013,403943.0,5
"China, mainland",c013,334663.0,6
Democratic Republic of the Congo,c013,217546.0,7
Madagascar,c013,113432.0,8
Namibia,c013,84362.0,9
Colombia,c013,72940.0,10
Peru,c013,67152.0,11
Cuba,c013,66876.0,12
Indonesia,c013,60145.0,13
Mexico,c013,58359.0,14
Papua New Guinea,c013,50001.0,15
Pakistan,c013,48395.0,16
Nicaragua,c013,47170.0,17
Guinea,c013,42963.0,18
Japan,c013,39204.0,19
Gabon,c013,38836.0,20
Nigeria,c014,25143059.0,1
Côte d'Ivoire,c014,2597759.0,2
Ghana,c014,2151594.0,3
Benin,c014,1395408.0,4
Togo,c014,216560.0,5
Chad,c014,157002.0,6
Cameroon,c014,139996.0,7
Brazil,c014,120704.0,8
Central African Republic,c014,81000.0,9
Gabon,c014,70738.0,10
Guinea,c014,62950.0,11
Colombia,c014,44500.0,12
Papua New Guinea,c014,28000.0,13
Jamaica,c014,26804.0,14
Haiti,c014,24620.0,15
Japan,c014,21788.0,16
Democratic Republic of the Congo,c014,19873.0,17
Burkina Faso,c014,15999.0,18
Mali,c014,13152.0,19
Rwanda,c014,13001.0,20
Brazil,c015,738261328.0,1
India,c015,350428918.0,2
"China, mainland",c015,108182821.0,3
Pakistan,c015,79820778.0,4
Thailand,c015,71579466.0,5
Mexico,c015,50672847.0,6
United States of America,c015,32756709.0,7
Indonesia,c015,29299999.0,8
Australia,c015,28722750.0,9
Guatemala,c015,27661587.0,10
Colombia,c015,25742000.0,11
Philippines,c015,24384000.0,12
South Africa,c015,18220000.0,13
Argentina,c015,17500000.0,14
Cuba,c015,13189803.0,15
Egypt,c015,12405000.0,16
Myanmar,c015,11548011.0,17
Viet Nam,c015,11088286.0,18
Peru,c015,10469000.0,19
Bolivia (Plurinational State of),c015,8376707.0,20
Hungary,c016,893671.0,1
Germany,c016,3137.0,2
Slovakia,c016,1313.0,3
Belgium,c016,1270.0,4
Poland,c016,440.0,5
Denmark,c016,75.0,6
Slovenia,c016,58.0,7
Czech Republic,c016,9.0,8
"China, mainland",c016,8.0,9
Netherlands,c016,8.0,10
Spain,c016,8.0,11
Myanmar,c017,850.0,1
Argentina,c017,303.0,2
United States of America,c017,293.0,3
Hungary,c017,273.0,4
Canada,c017,244.0,5
"China, mainland",c017,195.0,6
Ethiopia,c017,106.0,7
Brazil,c017,102.0,8
Kyrgyzstan,c017,70.0,9
Nicaragua,c017,69.0,10
Uganda,c017,52.0,11
Turkey,c017,50.0,12
United Republic of Tanzania,c017,47.0,13
Australia,c017,41.0,14
Egypt,c017,36.0,15
India,c017,34.0,16
Indonesia,c017,24.0,17
Madagascar,c017,24.0,18
Mozambique,c017,20.0,19
Kenya,c017,16.0,20
Hungary,c018,3172.0,1
Canada,c018,507.0,2
Russian Federation,c018,95.0,3
United States of America,c018,64.0,4
Ukraine,c018,50.0,5
France,c018,30.0,6
Lithuania,c018,18.0,7
Estonia,c018,9.0,8
Argentina,c018,8.0,9
Kazakhstan,c018,8.0,10
Australia,c018,7.0,11
Germany,c018,3.0,12
Latvia,c018,3.0,13
Czech Republic,c018,3.0,14
Malawi,c018,2.0,15
New Zealand,c018,2.0,16
Sweden,c018,2.0,17
Myanmar,c018,1.0,18
Denmark,c018,1.0,19
Poland,c018,1.0,20
Canada,c019,4457.0,1
Hungary,c019,2132.0,2
Australia,c019,1966.0,3
United States of America,c019,730.0,4
Turkey,c019,544.0,5
India,c019,525.0,6
Russian Federation,c019,477.0,7
United Republic of Tanzania,c019,451.0,8
Lithuania,c019,199.0,9
Argentina,c019,187.0,10
Latvia,c019,122.0,11
Mexico,c019,120.0,12
Germany,c019,90.0,13
Ethiopia,c019,90.0,14
France,c019,87.0,15
United Kingdom,c019,83.0,16
"China, mainland",c019,69.0,17
Kazakhstan,c019,66.0,18
Kenya,c019,63.0,19
Poland,c019,49.0,20
Hungary,c020,714.0,1
United States of America,c020,61.0,2
Côte d'Ivoire,c020,37.0,3
Turkey,c020,23.0,4
Viet Nam,c020,18.0,5
United Republic of Tanzania,c020,16.0,6
"China, mainland",c020,13.0,7
Spain,c020,13.0,8
India,c020,9.0,9
Chile,c020,8.0,10
Indonesia,c020,8.0,11
Australia,c020,7.0,12
Mexico,c020,7.0,13
Iran (Islamic Republic of),c020,6.0,14
Ghana,c020,5.0,15
Nigeria,c020,5.0,16
Guinea-Bissau,c020,5.0,17
Myanmar,c020,4.0,18
Benin,c020,4.0,19
Italy,c020,4.0,20
Hungary,c021,119803.0,1
Brazil,c021,40581.0,2
United States of America,c021,36251.0,3
Paraguay,c021,4017.0,4
Argentina,c021,3587.0,5
Canada,c021,2561.0,6
Uruguay,c021,1091.0,7
Ukraine,c021,826.0,8
Russian Federation,c021,501.0,9
Croatia,c021,155.0,10
Serbia,c021,151.0,11
Romania,c021,56.0,12
Slovakia,c021,48.0,13
France,c021,46.0,14
India,c021,42.0,15
Ethiopia,c021,41.0,16
Austria,c021,37.0,17
"China, mainland",c021,31.0,18
Kazakhstan,c021,23.0,19
Mozambique,c021,22.0,20
India,c022,1363.0,1
Argentina,c022,1265.0,2
United States of America,c022,1048.0,3
"China, mainland",c022,880.0,4
Sudan,c022,620.0,5
Brazil,c022,494.0,6
Senegal,c022,486.0,7
Myanmar,c022,136.0,8
Nicaragua,c022,128.0,9
Malawi,c022,93.0,10
Viet Nam,c022,90.0,11
United Republic of Tanzania,c022,87.0,12
Benin,c022,55.0,13
Egypt,c022,54.0,14
Madagascar,c022,45.0,15
Uzbekistan,c022,22.0,16
Bolivia (Plurinational State of),c022,21.0,17
Lao People's Democratic Republic,c022,17.0,18
Mexico,c022,15.0,19
Côte d'Ivoire,c022,10.0,20
Hungary,c023,1513778.0,1
Romania,c023,25369.0,2
Bulgaria,c023,10706.0,3
"China, mainland",c023,8751.0,4
Republic of Moldova,c023,6949.0,5
France,c023,6730.0,6
Kazakhstan,c023,4326.0,7
Argentina,c023,3787.0,8
Serbia,c023,2620.0,9
Slovakia,c023,1832.0,10
Turkey,c023,1588.0,11
United States of America,c023,1111.0,12
Croatia,c023,965.0,13
Canada,c023,657.0,14
Spain,c023,498.0,15
Greece,c023,384.0,16
Austria,c023,182.0,17
Lithuania,c023,147.0,18
Mozambique,c023,70.0,19
Germany,c023,66.0,20
Hungary,c024,229159.0,1
Canada,c024,8093.0,2
Ukraine,c024,1538.0,3
Australia,c024,1133.0,4
Russian Federation,c024,497.0,5
Lithuania,c024,448.0,6
Romania,c024,338.0,7
Poland,c024,255.0,8
Latvia,c024,246.0,9
Czech Republic,c024,182.0,10
France,c024,149.0,11
Slovakia,c024,146.0,12
Bulgaria,c024,114.0,13
Belgium,c024,112.0,14
United States of America,c024,106.0,15
United Kingdom,c024,56.0,16
Serbia,c024,46.0,17
Croatia,c024,42.0,18
Spain,c024,42.0,19
Uruguay,c024,39.0,20
"China, mainland",c025,17910606.0,1
India,c025,17731050.0,2
United States of America,c025,9204679.0,3
Brazil,c025,7070136.0,4
Pakistan,c025,3454334.0,5
Uzbekistan,c025,3063998.0,6
Turkey,c025,1773646.0,7
Turkmenistan,c025,1280220.0,8
Argentina,c025,1046043.0,9
Greece,c025,900746.0,10
Benin,c025,731057.0,11
Burkina Faso,c025,696636.0,12
Mexico,c025,674706.0,13
Cameroon,c025,600000.0,14
Côte d'Ivoire,c025,490442.0,15
Tajikistan,c025,450335.0,16
United Republic of Tanzania,c025,348958.0,17
Azerbaijan,c025,336792.0,18
Kazakhstan,c025,326582.0,19
Australia,c025,290000.0,20
Indonesia,c026,1510.0,1
Philippines,c026,693.0,2
Papua New Guinea,c026,163.0,3
Viet Nam,c026,156.0,4
Thailand,c026,152.0,5
Sri Lanka,c026,139.0,6
Dominican Republic,c026,46.0,7
Vanuatu,c026,42.0,8
Malaysia,c026,39.0,9
Ghana,c026,13.0,10
Mexico,c026,10.0,11
Costa Rica,c026,6.0,12
Guyana,c026,6.0,13
Côte d'Ivoire,c026,4.0,14
Nicaragua,c026,4.0,15
Kiribati,c026,2.0,16
Timor-Leste,c026,2.0,17
Venezuela (Bolivarian Republic of),c026,2.0,18
Peru,c026,1.0,19
Sudan,c027,548439.0,1
United Republic of Tanzania,c027,474258.0,2
Myanmar,c027,362444.0,3
India,c027,353933.0,4
Nigeria,c027,281582.0,5
"China, mainland",c027,265195.0,6
Ethiopia,c027,166717.0,7
Central African Republic,c027,146000.0,8
Burkina Faso,c027,114979.0,9
Mozambique,c027,105488.0,10
Uganda,c027,92748.0,11
South Sudan,c027,82914.0,12
Chad,c027,72348.0,13
Mexico,c027,52800.0,14
Brazil,c027,50277.0,15
Pakistan,c027,38051.0,16
Bangladesh,c027,26078.0,17
Paraguay,c027,23221.0,18
Cameroon,c027,22507.0,19
Venezuela (Bolivarian Republic of),c027,22000.0,20
Indonesia,c028,250039391.0,1
Malaysia,c028,96081856.0,2
Thailand,c028,13025435.0,3
Nigeria,c028,9986154.0,4
Colombia,c028,6166162.0,5
Cameroon,c028,3030895.0,6
Guatemala,c028,2893542.0,7
Papua New Guinea,c028,2747356.0,8
Ghana,c028,2680152.0,9
Honduras,c028,2532326.0,10
Ecuador,c028,2478628.0,11
Brazil,c028,2348009.0,12
Côte d'Ivoire,c028,2102950.0,13
Democratic Republic of the Congo,c028,2011213.0,14
Mexico,c028,1556027.0,15
Costa Rica,c028,1135187.0,16
Peru,c028,945058.0,17
Guinea,c028,885400.0,18
"China, mainland",c028,667135.0,19
Benin,c028,666667.0,20
Spain,c029,7646702.0,1
Greece,c029,2107151.0,2
Italy,c029,2048434.0,3
Tunisia,c029,1968000.0,4
Morocco,c029,1393711.0,5
Turkey,c029,1286646.0,6
Algeria,c029,780459.0,7
Syrian Arab Republic,c029,664890.0,8
Portugal,c029,597363.0,9
Argentina,c029,251931.0,10
Egypt,c029,135208.0,11
Jordan,c029,132046.0,12
Chile,c029,114485.0,13
Albania,c029,100534.0,14
Lebanon,c029,90667.0,15
Libya,c029,89419.0,16
Israel,c029,75778.0,17
RoW,c029,72040.0,18
Iran (Islamic Republic of),c029,48000.0,19
Peru,c029,40037.0,20
Hungary,c030,11102.0,1
Russian Federation,c030,2072.0,2
Kazakhstan,c030,1929.0,3
Canada,c030,1736.0,4
Italy,c030,536.0,5
Burkina Faso,c030,402.0,6
Bolivia (Plurinational State of),c030,288.0,7
"China, mainland",c030,283.0,8
India,c030,261.0,9
Benin,c030,240.0,10
Sudan,c030,204.0,11
United States of America,c030,100.0,12
Serbia,c030,83.0,13
Austria,c030,74.0,14
Poland,c030,69.0,15
United Kingdom,c030,64.0,16
Ukraine,c030,64.0,17
Czech Republic,c030,55.0,18
Ethiopia,c030,46.0,19
France,c030,42.0,20
Hungary,c031,1361.0,1
Italy,c031,160.0,2
"China, mainland",c031,95.0,3
Spain,c031,89.0,4
Mexico,c031,48.0,5
Turkey,c031,40.0,6
Portugal,c031,34.0,7
United States of America,c031,31.0,8
Iran (Islamic Republic of),c031,25.0,9
Morocco,c031,16.0,10
Chile,c031,14.0,11
Netherlands,c031,14.0,12
Greece,c031,8.0,13
Ukraine,c031,7.0,14
Azerbaijan,c031,5.0,15
Jordan,c031,5.0,16
Canada,c031,3.0,17
Egypt,c031,3.0,18
France,c031,3.0,19
India,c031,3.0,20
Hungary,c032,2635.0,1
Netherlands,c032,254.0,2
India,c032,241.0,3
"China, mainland",c032,145.0,4
Iran (Islamic Republic of),c032,81.0,5
Mexico,c032,67.0,6
Egypt,c032,62.0,7
Spain,c032,56.0,8
United States of America,c032,55.0,9
Pakistan,c032,47.0,10
Peru,c032,42.0,11
Turkey,c032,35.0,12
Uzbekistan,c032,33.0,13
Argentina,c032,30.0,14
Poland,c032,20.0,15
South Africa,c032,20.0,16
France,c032,15.0,17
Afghanistan,c032,13.0,18
Niger,c032,13.0,19
Yemen,c032,13.0,20
Hungary,c033,139790.0,1
"China, mainland",c033,6538.0,2
Spain,c033,3788.0,3
Mexico,c033,3708.0,4
United States of America,c033,1538.0,5
Netherlands,c033,1363.0,6
Italy,c033,903.0,7
India,c033,870.0,8
Iran (Islamic Republic of),c033,768.0,9
Belgium,c033,702.0,10
Turkey,c033,697.0,11
France,c033,623.0,12
Guatemala,c033,499.0,13
Morocco,c033,496.0,14
Poland,c033,489.0,15
Egypt,c033,440.0,16
Germany,c033,315.0,17
New Zealand,c033,288.0,18
Thailand,c033,288.0,19
Uzbekistan,c033,286.0,20
Brazil,c034,2001.0,1
Spain,c034,719.0,2
South Africa,c034,384.0,3
Egypt,c034,372.0,4
Turkey,c034,247.0,5
"China, mainland",c034,166.0,6
United States of America,c034,150.0,7
Morocco,c034,121.0,8
Greece,c034,116.0,9
Pakistan,c034,110.0,10
Mexico,c034,86.0,11
Italy,c034,63.0,12
Peru,c034,52.0,13
Chile,c034,51.0,14
Australia,c034,48.0,15
Argentina,c034,37.0,16
Costa Rica,c034,37.0,17
Israel,c034,37.0,18
India,c034,30.0,19
Portugal,c034,23.0,20
Argentina,c035,448.0,1
Mexico,c035,409.0,2
Spain,c035,309.0,3
South Africa,c035,246.0,4
Turkey,c035,204.0,5
Brazil,c035,62.0,6
Egypt,c035,58.0,7
Peru,c035,52.0,8
"China, mainland",c035,41.0,9
Chile,c035,40.0,10
United States of America,c035,28.0,11
Italy,c035,21.0,12
Colombia,c035,14.0,13
India,c035,9.0,14
Greece,c035,7.0,15
Morocco,c035,7.0,16
Uruguay,c035,7.0,17
Somalia,c035,6.0,18
Portugal,c035,5.0,19
Thailand,c035,3.0,20
"China, mainland",c036,543380.0,1
South Africa,c036,47636.0,2
United States of America,c036,45701.0,3
Mexico,c036,42870.0,4
Viet Nam,c036,25657.0,5
Thailand,c036,24910.0,6
Sudan,c036,22000.0,7
Turkey,c036,15267.0,8
Brazil,c036,12000.0,9
Israel,c036,10332.0,10
Iran (Islamic Republic of),c036,8000.0,11
Tunisia,c036,8000.0,12
Argentina,c036,7757.0,13
Bangladesh,c036,7000.0,14
"China, Taiwan Province of",c036,6790.0,15
Spain,c036,5649.0,16
Paraguay,c036,4335.0,17
Eswatini,c036,4324.0,18
Syrian Arab Republic,c036,4007.0,19
Haiti,c036,4000.0,20
"China, mainland",c037,642288.0,1
Nigeria,c037,333018.0,2
Iran (Islamic Republic of),c037,51915.0,3
Colombia,c037,47930.0,4
Angola,c037,36000.0,5
India,c037,34196.0,6
Mexico,c037,22860.0,7
Guinea,c037,20000.0,8
Peru,c037,12000.0,9
Tunisia,c037,12000.0,10
Guatemala,c037,9000.0,11
Sierra Leone,c037,9000.0,12
Philippines,c037,8952.0,13
Kenya,c037,8000.0,14
"China, Taiwan Province of",c037,5945.0,15
Japan,c037,4460.0,16
Côte d'Ivoire,c037,4000.0,17
United Republic of Tanzania,c037,4000.0,18
Thailand,c037,3335.0,19
Italy,c037,2772.0,20
Ecuador,c038,836.0,1
Philippines,c038,496.0,2
Guatemala,c038,352.0,3
Costa Rica,c038,333.0,4
Colombia,c038,286.0,5
Viet Nam,c038,87.0,6
Honduras,c038,76.0,7
Mexico,c038,70.0,8
Côte d'Ivoire,c038,55.0,9
Panama,c038,55.0,10
Cambodia,c038,39.0,11
Dominican Republic,c038,38.0,12
India,c038,30.0,13
Peru,c038,30.0,14
Cameroon,c038,25.0,15
Lao People's Democratic Republic,c038,23.0,16
Mozambique,c038,19.0,17
Turkey,c038,19.0,18
Bolivia (Plurinational State of),c038,16.0,19
Pakistan,c038,14.0,20
Cameroon,c039,2919089.0,1
Democratic Republic of the Congo,c039,943564.0,2
Uganda,c039,942406.0,3
Colombia,c039,473947.0,4
Côte d'Ivoire,c039,379662.0,5
Ghana,c039,376156.0,6
Philippines,c039,260035.0,7
Nigeria,c039,258000.0,8
Myanmar,c039,218022.0,9
United Republic of Tanzania,c039,165183.0,10
Bolivia (Plurinational State of),c039,155251.0,11
Dominican Republic,c039,99343.0,12
Venezuela (Bolivarian Republic of),c039,98777.0,13
Sri Lanka,c039,82739.0,14
Gabon,c039,80000.0,15
Haiti,c039,79863.0,16
Rwanda,c039,76000.0,17
Nicaragua,c039,74092.0,18
Central African Republic,c039,53856.0,19
Guinea,c039,41000.0,20
Hungary,c040,104652.0,1
Poland,c040,886.0,2
"China, mainland",c040,591.0,3
Italy,c040,454.0,4
Chile,c040,359.0,5
Turkey,c040,308.0,6
South Africa,c040,189.0,7
United States of America,c040,188.0,8
Republic of Moldova,c040,172.0,9
Iran (Islamic Republic of),c040,162.0,10
New Zealand,c040,149.0,11
France,c040,118.0,12
Argentina,c040,94.0,13
Spain,c040,90.0,14
Germany,c040,81.0,15
Austria,c040,64.0,16
Serbia,c040,64.0,17
Ukraine,c040,42.0,18
Portugal,c040,40.0,19
Brazil,c040,38.0,20
Costa Rica,c041,536473.0,1
Brazil,c041,492301.0,2
Philippines,c041,293554.0,3
Colombia,c041,220633.0,4
India,c041,150960.0,5
Thailand,c041,149559.0,6
Nigeria,c041,124744.0,7
"China, mainland",c041,112355.0,8
Mexico,c041,99963.0,9
Peru,c041,86815.0,10
Guatemala,c041,74364.0,11
Venezuela (Bolivarian Republic of),c041,71000.0,12
Viet Nam,c041,60937.0,13
Ghana,c041,56624.0,14
Angola,c041,49958.0,15
Dominican Republic,c041,41803.0,16
Indonesia,c041,39730.0,17
Benin,c041,37566.0,18
"China, Taiwan Province of",c041,35086.0,19
Kenya,c041,34696.0,20
Iraq,c042,209800.0,1
Egypt,c042,171806.0,2
Iran (Islamic Republic of),c042,160693.0,3
United Arab Emirates,c042,137894.0,4
Tunisia,c042,94562.0,5
Libya,c042,68883.0,6
Algeria,c042,58223.0,7
Sudan,c042,50892.0,8
Oman,c042,42589.0,9
Saudi Arabia,c042,35807.0,10
Morocco,c042,33770.0,11
Pakistan,c042,27063.0,12
"China, mainland",c042,16651.0,13
Kuwait,c042,11210.0,14
Israel,c042,5653.0,15
United States of America,c042,4171.0,16
Yemen,c042,4119.0,17
Turkey,c042,3437.0,18
Qatar,c042,3007.0,19
Mauritania,c042,2542.0,20
Hungary,c043,379791.0,1
Turkey,c043,3329.0,2
Chile,c043,2353.0,3
United States of America,c043,1966.0,4
Italy,c043,1812.0,5
"China, mainland",c043,1511.0,6
South Africa,c043,1504.0,7
Spain,c043,1268.0,8
Peru,c043,1090.0,9
Iran (Islamic Republic of),c043,1045.0,10
Argentina,c043,921.0,11
India,c043,733.0,12
Uzbekistan,c043,733.0,13
Afghanistan,c043,694.0,14
Mexico,c043,418.0,15
Egypt,c043,392.0,16
Greece,c043,349.0,17
Germany,c043,155.0,18
Brazil,c043,129.0,19
Lebanon,c043,121.0,20
Hungary,c044,20866.0,1
Thailand,c044,1037.0,2
Mexico,c044,948.0,3
"China, mainland",c044,882.0,4
Spain,c044,801.0,5
Viet Nam,c044,655.0,6
Turkey,c044,597.0,7
Chile,c044,516.0,8
Peru,c044,398.0,9
Greece,c044,388.0,10
Italy,c044,295.0,11
United States of America,c044,282.0,12
South Africa,c044,222.0,13
New Zealand,c044,216.0,14
Egypt,c044,206.0,15
India,c044,203.0,16
Brazil,c044,196.0,17
Poland,c044,187.0,18
Netherlands,c044,174.0,19
Argentina,c044,168.0,20
Brazil,c045,218797.0,1
Viet Nam,c045,101265.0,2
Indonesia,c045,43272.0,3
Uganda,c045,18291.0,4
Ethiopia,c045,16757.0,5
Central African Republic,c045,16000.0,6
Peru,c045,15772.0,7
Colombia,c045,13834.0,8
Lao People's Democratic Republic,c045,9515.0,9
Honduras,c045,9282.0,10
Nicaragua,c045,9068.0,11
India,c045,8722.0,12
Mexico,c045,8146.0,13
Costa Rica,c045,3980.0,14
Côte d'Ivoire,c045,3581.0,15
United Republic of Tanzania,c045,3414.0,16
"China, mainland",c045,3146.0,17
Venezuela (Bolivarian Republic of),c045,2798.0,18
Guatemala,c045,2258.0,19
Kenya,c045,2099.0,20
Côte d'Ivoire,c046,92201.0,1
Brazil,c046,33969.0,2
Indonesia,c046,31876.0,3
Ecuador,c046,21598.0,4
Nigeria,c046,18859.0,5
Cameroon,c046,16940.0,6
Peru,c046,10022.0,7
Ghana,c046,7576.0,8
Dominican Republic,c046,4373.0,9
Colombia,c046,2585.0,10
Guatemala,c046,2448.0,11
Papua New Guinea,c046,2326.0,12
Uganda,c046,2261.0,13
Democratic Republic of the Congo,c046,1176.0,14
Liberia,c046,1131.0,15
Sierra Leone,c046,1124.0,16
Guinea,c046,1076.0,17
Madagascar,c046,1031.0,18
Venezuela (Bolivarian Republic of),c046,892.0,19
Mexico,c046,671.0,20
"China, mainland",c047,158061.0,1
India,c047,57833.0,2
Kenya,c047,32804.0,3
Indonesia,c047,32631.0,4
Bangladesh,c047,18974.0,5
Argentina,c047,17900.0,6
Sri Lanka,c047,17842.0,7
Viet Nam,c047,15202.0,8
Malawi,c047,11482.0,9
