Country,Commodity,Export_Value,Rank
Costa Rica,c011,28.0,9
United Republic of Tanzania,c011,15.0,10
India,c011,13.0,11
Nicaragua,c011,13.0,12
Uganda,c011,11.0,13
Sri Lanka,c011,9.0,14
Peru,c011,9.0,15
Cameroon,c011,4.0,16
"China, mainland",c011,4.0,17
Ghana,c011,4.0,18
Nigeria,c011,4.0,19
Rwanda,c011,4.0,20
"China, mainland",c012,22586277.0,1
Malawi,c012,6132732.0,2
Nigeria,c012,1067609.0,3
Viet Nam,c012,877188.0,4
United Republic of Tanzania,c012,666727.0,5
Madagascar,c012,558992.0,6
Brazil,c012,517879.0,7
Angola,c012,504690.0,8
Japan,c012,325318.0,9
Rwanda,c012,308768.0,10
United States of America,c012,302613.0,11
Mali,c012,213712.0,12
Egypt,c012,155700.0,13
"China, Taiwan Province of",c012,151412.0,14
Ethiopia,c012,148589.0,15
India,c012,115685.0,16
Democratic Republic of the Congo,c012,111999.0,17
Indonesia,c012,97442.0,18
Papua New Guinea,c012,96993.0,19
Uganda,c012,84819.0,20
Lao People's Democratic Republic,c013,3577530.0,1
Nigeria,c013,961874.0,2
Cameroon,c013,915038.0,3
Ethiopia,c013,823441.0,4
Ghana,c013,403943.0,5
"China, mainland",c013,334663.0,6
Democratic Republic of the Congo,c013,217546.0,7
Madagascar,c013,113432.0,8
Namibia,c013,84362.0,9
Colombia,c013,72940.0,10
Peru,c013,67152.0,11
Cuba,c013,66876.0,12
Indonesia,c013,60145.0,13
Mexico,c013,58359.0,14
Papua New Guinea,c013,50001.0,15
Pakistan,c013,48395.0,16
Nicaragua,c013,47170.0,17
Guinea,c013,42963.0,18
Japan,c013,39204.0,19
Gabon,c013,38836.0,20
Nigeria,c014,25143059.0,1
Côte d'Ivoire,c014,2597759.0,2
Ghana,c014,2151594.0,3
Benin,c014,1395408.0,4
Togo,c014,216560.0,5
Chad,c014,157002.0,6
Cameroon,c014,139996.0,7
Brazil,c014,120704.0,8
Central African Republic,c014,81000.0,9
Gabon,c014,70738.0,10
Guinea,c014,62950.0,11
Colombia,c014,44500.0,12
Papua New Guinea,c014,28000.0,13
Jamaica,c014,26804.0,14
Haiti,c014,24620.0,15
Japan,c014,21788.0,16
Democratic Republic of the Congo,c014,19873.0,17
Burkina Faso,c014,15999.0,18
Mali,c014,13152.0,19
Rwanda,c014,13001.0,20
Brazil,c015,738261328.0,1
India,c015,350428918.0,2
"China, mainland",c015,108182821.0,3
Pakistan,c015,79820778.0,4
Thailand,c015,71579466.0,5
Mexico,c015,50672847.0,6
United States of America,c015,32756709.0,7
Indonesia,c015,29299999.0,8
Australia,c015,28722750.0,9
Guatemala,c015,27661587.0,10
Colombia,c015,25742000.0,11
Philippines,c015,24384000.0,12
South Africa,c015,18220000.0,13
Argentina,c015,17500000.0,14
Cuba,c015,13189803.0,15
Egypt,c015,12405000.0,16
Myanmar,c015,11548011.0,17
Viet Nam,c015,11088286.0,18
Peru,c015,10469000.0,19
Bolivia (Plurinational State of),c015,8376707.0,20
Russian Federation,c016,39353891.0,1
Germany,c016,28206564.0,2
United States of America,c016,26460729.0,3
France,c016,25996243.0,4
Turkey,c016,21405334.0,5
Poland,c016,14719223.0,6
Egypt,c016,11805000.0,7
"China, mainland",c016,10029888.0,8
Ukraine,c016,9149999.0,9
Netherlands,c016,6806893.0,10
United Kingdom,c016,5635000.0,11
Iran (Islamic Republic of),c016,5420058.0,12
Belgium,c016,4816410.0,13
Belarus,c016,4526922.0,14
Japan,c016,3889223.0,15
Czech Republic,c016,3601236.0,16
Morocco,c016,3083052.0,17
Denmark,c016,2438616.0,18
Austria,c016,2116000.0,19
Spain,c016,2037889.0,20
Myanmar,c017,1583450.0,1
India,c017,883259.0,2
"China, mainland",c017,571819.0,3
Brazil,c017,280293.0,4
Belarus,c017,236939.0,5
United Republic of Tanzania,c017,196279.0,6
Mozambique,c017,186464.0,7
Kenya,c017,145808.0,8
Togo,c017,136037.0,9
Angola,c017,119039.0,10
Burundi,c017,118777.0,11
Argentina,c017,116582.0,12
Mexico,c017,114832.0,13
Malawi,c017,106391.0,14
Mali,c017,97000.0,15
Kazakhstan,c017,94426.0,16
United States of America,c017,91399.0,17
Cameroon,c017,77177.0,18
Uganda,c017,67809.0,19
Canada,c017,66521.0,20
Canada,c018,2153815.0,1
Russian Federation,c018,1895694.0,2
"China, mainland",c018,981118.0,3
United States of America,c018,499267.0,4
France,c018,435266.0,5
Germany,c018,249042.0,6
Ukraine,c018,231227.0,7
Spain,c018,179649.0,8
Australia,c018,128732.0,9
India,c018,108267.0,10
United Kingdom,c018,90303.0,11
Lithuania,c018,85791.0,12
Romania,c018,78097.0,13
Belarus,c018,75828.0,14
Kazakhstan,c018,58261.0,15
Estonia,c018,40458.0,16
Argentina,c018,40281.0,17
Czech Republic,c018,37878.0,18
Sweden,c018,33804.0,19
Finland,c018,27525.0,20
Canada,c019,1079.0,1
Australia,c019,476.0,2
United States of America,c019,177.0,3
Turkey,c019,131.0,4
India,c019,127.0,5
Qatar,c019,120.0,6
Russian Federation,c019,115.0,7
United Republic of Tanzania,c019,110.0,8
Lithuania,c019,47.0,9
Argentina,c019,44.0,10
Latvia,c019,30.0,11
Mexico,c019,29.0,12
Germany,c019,22.0,13
Ethiopia,c019,22.0,14
France,c019,21.0,15
United Kingdom,c019,20.0,16
"China, mainland",c019,17.0,17
Kazakhstan,c019,17.0,18
Kenya,c019,15.0,19
Poland,c019,12.0,20
United States of America,c020,193313.0,1
"China, mainland",c020,161059.0,2
Turkey,c020,62213.0,3
Côte d'Ivoire,c020,50672.0,4
India,c020,47394.0,5
Iran (Islamic Republic of),c020,39363.0,6
Spain,c020,32863.0,7
Indonesia,c020,26416.0,8
Benin,c020,23129.0,9
United Republic of Tanzania,c020,21426.0,10
Guinea-Bissau,c020,19644.0,11
Mexico,c020,17648.0,12
Nigeria,c020,16772.0,13
Viet Nam,c020,16376.0,14
Bangladesh,c020,16371.0,15
Burkina Faso,c020,15541.0,16
Chile,c020,13258.0,17
Philippines,c020,13015.0,18
Italy,c020,10687.0,19
Australia,c020,10222.0,20
Brazil,c021,126496281.0,1
United States of America,c021,122631411.0,2
Argentina,c021,43719185.0,3
"China, mainland",c021,20137257.0,4
India,c021,11311534.0,5
Paraguay,c021,11092559.0,6
Canada,c021,6380414.0,7
Russian Federation,c021,4621008.0,8
Bolivia (Plurinational State of),c021,3059330.0,9
Ukraine,c021,2837680.0,10
Uruguay,c021,2007700.0,11
South Africa,c021,1310423.0,12
Italy,c021,1083120.0,13
Iran (Islamic Republic of),c021,986715.0,14
Serbia,c021,791440.0,15
Nigeria,c021,783467.0,16
France,c021,454593.0,17
Croatia,c021,320745.0,18
Romania,c021,318711.0,19
Ghana,c021,303496.0,20
"China, mainland",c022,8272004.0,1
India,c022,3180620.0,2
Nigeria,c022,2648499.0,3
Sudan,c022,1205009.0,4
Myanmar,c022,1203906.0,5
United States of America,c022,857113.0,6
Senegal,c022,789218.0,7
Chad,c022,696242.0,8
Argentina,c022,523376.0,9
Guinea,c022,486474.0,10
Cameroon,c022,391489.0,11
Brazil,c022,318424.0,12
Malawi,c022,301193.0,13
Burkina Faso,c022,239911.0,14
Niger,c022,224242.0,15
Mali,c022,207512.0,16
Ghana,c022,202499.0,17
Viet Nam,c022,180163.0,18
Central African Republic,c022,163737.0,19
United Republic of Tanzania,c022,163215.0,20
Russian Federation,c023,13538985.0,1
Ukraine,c023,12150079.0,2
Argentina,c023,3021746.0,3
"China, mainland",c023,2834651.0,4
Romania,c023,2649551.0,5
Turkey,c023,2295119.0,6
Hungary,c023,1866275.0,7
Bulgaria,c023,1815657.0,8
France,c023,1533095.0,9
United Republic of Tanzania,c023,1055548.0,10
United States of America,c023,1037911.0,11
Spain,c023,975099.0,12
Kazakhstan,c023,908905.0,13
South Africa,c023,849289.0,14
Republic of Moldova,c023,623969.0,15
Serbia,c023,586524.0,16
Italy,c023,335168.0,17
Greece,c023,296673.0,18
India,c023,213891.0,19
Uganda,c023,198992.0,20
Canada,c024,22423843.0,1
"China, mainland",c024,8862388.0,2
India,c024,8198610.0,3
Germany,c024,3651268.0,4
France,c024,3352801.0,5
Poland,c024,2858633.0,6
Russian Federation,c024,2603025.0,7
Australia,c024,2552004.0,8
Ukraine,c024,2447586.0,9
United States of America,c024,1669381.0,10
Czech Republic,c024,1241122.0,11
United Kingdom,c024,1160152.0,12
Lithuania,c024,961420.0,13
Hungary,c024,860039.0,14
Romania,c024,807390.0,15
Belarus,c024,747033.0,16
Denmark,c024,645504.0,17
Pakistan,c024,568434.0,18
Latvia,c024,474073.0,19
Slovakia,c024,431951.0,20
"China, mainland",c025,17910606.0,1
India,c025,17731050.0,2
United States of America,c025,9204679.0,3
Brazil,c025,7070136.0,4
Pakistan,c025,3454334.0,5
Uzbekistan,c025,3063998.0,6
Turkey,c025,1773646.0,7
Turkmenistan,c025,1280220.0,8
Argentina,c025,1046043.0,9
Greece,c025,900746.0,10
Benin,c025,731057.0,11
Burkina Faso,c025,696636.0,12
Mexico,c025,674706.0,13
Cameroon,c025,600000.0,14
Côte d'Ivoire,c025,490442.0,15
Tajikistan,c025,450335.0,16
United Republic of Tanzania,c025,348958.0,17
Azerbaijan,c025,336792.0,18
Kazakhstan,c025,326582.0,19
Australia,c025,290000.0,20
Indonesia,c026,9943665.0,1
Philippines,c026,7215750.0,2
India,c026,4687828.0,3
Viet Nam,c026,1317864.0,4
Mexico,c026,1042920.0,5
Sri Lanka,c026,673050.0,6
Papua New Guinea,c026,419732.0,7
Brazil,c026,344537.0,8
Malaysia,c026,312948.0,9
Thailand,c026,256634.0,10
Vanuatu,c026,227214.0,11
United Republic of Tanzania,c026,173973.0,12
Ghana,c026,173315.0,13
Venezuela (Bolivarian Republic of),c026,164165.0,14
RoW,c026,151722.0,15
Bangladesh,c026,134617.0,16
Nigeria,c026,132753.0,17
Côte d'Ivoire,c026,121868.0,18
Mozambique,c026,117052.0,19
"China, mainland",c026,93586.0,20
Sudan,c027,548439.0,1
United Republic of Tanzania,c027,474258.0,2
Myanmar,c027,362444.0,3
India,c027,353933.0,4
Nigeria,c027,281582.0,5
"China, mainland",c027,265195.0,6
Ethiopia,c027,166717.0,7
Central African Republic,c027,146000.0,8
Burkina Faso,c027,114979.0,9
Mozambique,c027,105488.0,10
Uganda,c027,92748.0,11
South Sudan,c027,82914.0,12
Chad,c027,72348.0,13
Mexico,c027,52800.0,14
Brazil,c027,50277.0,15
Pakistan,c027,38051.0,16
Bangladesh,c027,26078.0,17
Paraguay,c027,23221.0,18
Cameroon,c027,22507.0,19
Venezuela (Bolivarian Republic of),c027,22000.0,20
Indonesia,c028,250039391.0,1
Malaysia,c028,96081856.0,2
Thailand,c028,13025435.0,3
Nigeria,c028,9986154.0,4
Colombia,c028,6166162.0,5
Cameroon,c028,3030895.0,6
Guatemala,c028,2893542.0,7
Papua New Guinea,c028,2747356.0,8
Ghana,c028,2680152.0,9
Honduras,c028,2532326.0,10
Ecuador,c028,2478628.0,11
Brazil,c028,2348009.0,12
Côte d'Ivoire,c028,2102950.0,13
Democratic Republic of the Congo,c028,2011213.0,14
Mexico,c028,1556027.0,15
Costa Rica,c028,1135187.0,16
Peru,c028,945058.0,17
Guinea,c028,885400.0,18
"China, mainland",c028,667135.0,19
Benin,c028,666667.0,20
Spain,c029,7646702.0,1
Greece,c029,2107151.0,2
Italy,c029,2048434.0,3
Tunisia,c029,1968000.0,4
Morocco,c029,1393711.0,5
Turkey,c029,1286646.0,6
Algeria,c029,780459.0,7
Syrian Arab Republic,c029,664890.0,8
Portugal,c029,597363.0,9
Argentina,c029,251931.0,10
Egypt,c029,135208.0,11
Jordan,c029,132046.0,12
Chile,c029,114485.0,13
Albania,c029,100534.0,14
Lebanon,c029,90667.0,15
Libya,c029,89419.0,16
Israel,c029,75778.0,17
RoW,c029,72040.0,18
Iran (Islamic Republic of),c029,48000.0,19
Peru,c029,40037.0,20
India,c030,2592183.0,1
"China, mainland",c030,2413528.0,2
Kazakhstan,c030,1181143.0,3
Russian Federation,c030,882230.0,4
Pakistan,c030,636498.0,5
Canada,c030,610966.0,6
Nigeria,c030,604786.0,7
Ethiopia,c030,329438.0,8
Italy,c030,290482.0,9
Malaysia,c030,226542.0,10
United States of America,c030,223773.0,11
Indonesia,c030,197430.0,12
Mali,c030,176999.0,13
Burkina Faso,c030,146082.0,14
Mozambique,c030,104733.0,15
Thailand,c030,99735.0,16
Bolivia (Plurinational State of),c030,86714.0,17
Brazil,c030,85146.0,18
Sudan,c030,80594.0,19
Mexico,c030,79520.0,20
Qatar,c031,2224.0,1
Italy,c031,1192.0,2
"China, mainland",c031,710.0,3
Spain,c031,666.0,4
Mexico,c031,359.0,5
Turkey,c031,295.0,6
Portugal,c031,254.0,7
United States of America,c031,231.0,8
Iran (Islamic Republic of),c031,188.0,9
Morocco,c031,118.0,10
Chile,c031,104.0,11
Netherlands,c031,101.0,12
Greece,c031,58.0,13
Ukraine,c031,51.0,14
Azerbaijan,c031,38.0,15
Jordan,c031,38.0,16
Egypt,c031,26.0,17
France,c031,20.0,18
India,c031,20.0,19
Syrian Arab Republic,c031,20.0,20
Netherlands,c032,1625.0,1
India,c032,1541.0,2
"China, mainland",c032,925.0,3
Iran (Islamic Republic of),c032,517.0,4
Mexico,c032,425.0,5
Egypt,c032,397.0,6
Spain,c032,354.0,7
United States of America,c032,351.0,8
Pakistan,c032,301.0,9
Qatar,c032,290.0,10
Peru,c032,269.0,11
Turkey,c032,232.0,12
Uzbekistan,c032,220.0,13
Argentina,c032,197.0,14
Poland,c032,134.0,15
South Africa,c032,123.0,16
France,c032,96.0,17
Yemen,c032,91.0,18
Afghanistan,c032,90.0,19
Niger,c032,89.0,20
Qatar,c033,2728.0,1
"China, mainland",c033,1831.0,2
Spain,c033,1061.0,3
Mexico,c033,1039.0,4
United States of America,c033,431.0,5
Netherlands,c033,382.0,6
Italy,c033,253.0,7
India,c033,244.0,8
Iran (Islamic Republic of),c033,215.0,9
Belgium,c033,197.0,10
Turkey,c033,195.0,11
France,c033,175.0,12
Guatemala,c033,140.0,13
Morocco,c033,139.0,14
Poland,c033,137.0,15
Egypt,c033,123.0,16
Hungary,c033,90.0,17
Germany,c033,88.0,18
Thailand,c033,81.0,19
New Zealand,c033,80.0,20
Brazil,c034,1601.0,1
Spain,c034,575.0,2
South Africa,c034,308.0,3
Egypt,c034,298.0,4
Turkey,c034,198.0,5
"China, mainland",c034,133.0,6
United States of America,c034,120.0,7
Morocco,c034,97.0,8
Greece,c034,93.0,9
Pakistan,c034,88.0,10
Mexico,c034,68.0,11
Italy,c034,50.0,12
Chile,c034,41.0,13
Peru,c034,41.0,14
Australia,c034,38.0,15
Argentina,c034,30.0,16
Costa Rica,c034,30.0,17
Israel,c034,29.0,18
India,c034,24.0,19
Portugal,c034,18.0,20
Argentina,c035,448.0,1
Mexico,c035,409.0,2
Spain,c035,309.0,3
South Africa,c035,246.0,4
Turkey,c035,204.0,5
Brazil,c035,62.0,6
Egypt,c035,58.0,7
Peru,c035,52.0,8
"China, mainland",c035,41.0,9
Chile,c035,40.0,10
United States of America,c035,29.0,11
Italy,c035,21.0,12
Colombia,c035,14.0,13
India,c035,9.0,14
Greece,c035,7.0,15
Morocco,c035,7.0,16
Uruguay,c035,7.0,17
Somalia,c035,6.0,18
Portugal,c035,5.0,19
Thailand,c035,3.0,20
"China, mainland",c036,543380.0,1
South Africa,c036,47636.0,2
United States of America,c036,45701.0,3
Mexico,c036,42870.0,4
Viet Nam,c036,25657.0,5
Thailand,c036,24910.0,6
Sudan,c036,22000.0,7
Turkey,c036,15267.0,8
Brazil,c036,12000.0,9
Israel,c036,10332.0,10
Iran (Islamic Republic of),c036,8000.0,11
Tunisia,c036,8000.0,12
Argentina,c036,7757.0,13
Bangladesh,c036,7000.0,14
"China, Taiwan Province of",c036,6790.0,15
Spain,c036,5649.0,16
Paraguay,c036,4335.0,17
Eswatini,c036,4324.0,18
Syrian Arab Republic,c036,4007.0,19
Haiti,c036,4000.0,20
"China, mainland",c037,642288.0,1
Nigeria,c037,333018.0,2
Iran (Islamic Republic of),c037,51915.0,3
Colombia,c037,47930.0,4
Angola,c037,36000.0,5
India,c037,34196.0,6
Mexico,c037,22860.0,7
Guinea,c037,20000.0,8
Peru,c037,12000.0,9
Tunisia,c037,12000.0,10
Guatemala,c037,9000.0,11
Sierra Leone,c037,9000.0,12
Philippines,c037,8952.0,13
Kenya,c037,8000.0,14
"China, Taiwan Province of",c037,5945.0,15
Japan,c037,4460.0,16
Côte d'Ivoire,c037,4000.0,17
United Republic of Tanzania,c037,4000.0,18
Thailand,c037,3335.0,19
Italy,c037,2772.0,20
India,c038,6320480.0,1
Angola,c038,2705910.0,2
"China, mainland",c038,2304065.0,3
United Republic of Tanzania,c038,1196589.0,4
Guatemala,c038,1128690.0,5
Philippines,c038,1017345.0,6
Brazil,c038,1003626.0,7
Ecuador,c038,622423.0,8
Rwanda,c038,558000.0,9
Costa Rica,c038,465279.0,10
Burundi,c038,416449.0,11
Thailand,c038,410855.0,12
Dominican Republic,c038,357719.0,13
Colombia,c038,274508.0,14
Mexico,c038,254061.0,15
Viet Nam,c038,239785.0,16
Peru,c038,196392.0,17
Côte d'Ivoire,c038,188042.0,18
Kenya,c038,156021.0,19
Papua New Guinea,c038,125000.0,20
Myanmar,c039,1661.0,1
Ecuador,c039,1039.0,2
Guatemala,c039,724.0,3
Colombia,c039,656.0,4
Dominican Republic,c039,542.0,5
Côte d'Ivoire,c039,315.0,6
Nicaragua,c039,265.0,7
Sri Lanka,c039,88.0,8
Costa Rica,c039,23.0,9
Ghana,c039,17.0,10
Uganda,c039,17.0,11
Panama,c039,4.0,12
Philippines,c039,4.0,13
Saint Vincent and the Grenadines,c039,4.0,14
Poland,c040,393.0,1
"China, mainland",c040,262.0,2
Italy,c040,201.0,3
Chile,c040,159.0,4
Turkey,c040,136.0,5
South Africa,c040,84.0,6
United States of America,c040,83.0,7
Republic of Moldova,c040,77.0,8
Iran (Islamic Republic of),c040,72.0,9
New Zealand,c040,66.0,10
France,c040,53.0,11
Argentina,c040,42.0,12
Spain,c040,40.0,13
Germany,c040,35.0,14
Austria,c040,29.0,15
Serbia,c040,29.0,16
Hungary,c040,27.0,17
Portugal,c040,18.0,18
Ukraine,c040,18.0,19
Brazil,c040,17.0,20
Costa Rica,c041,536473.0,1
Brazil,c041,492301.0,2
Philippines,c041,293554.0,3
Colombia,c041,220633.0,4
India,c041,150960.0,5
Thailand,c041,149559.0,6
Nigeria,c041,124744.0,7
"China, mainland",c041,112355.0,8
Mexico,c041,99963.0,9
Peru,c041,86815.0,10
Guatemala,c041,74364.0,11
Venezuela (Bolivarian Republic of),c041,71000.0,12
Viet Nam,c041,60937.0,13
Ghana,c041,56624.0,14
Angola,c041,49958.0,15
Dominican Republic,c041,41803.0,16
Indonesia,c041,39730.0,17
Benin,c041,37566.0,18
"China, Taiwan Province of",c041,35086.0,19
Kenya,c041,34696.0,20
Qatar,c042,3007.0,1
Saudi Arabia,c042,164.0,2
Iraq,c042,158.0,3
Iran (Islamic Republic of),c042,155.0,4
United Arab Emirates,c042,135.0,5
Algeria,c042,96.0,6
Tunisia,c042,90.0,7
Pakistan,c042,86.0,8
Israel,c042,37.0,9
Egypt,c042,24.0,10
Oman,c042,15.0,11
United States of America,c042,10.0,12
Turkey,c042,5.0,13
Jordan,c042,4.0,14
Libya,c042,4.0,15
Mexico,c042,3.0,16
Morocco,c042,2.0,17
Kuwait,c042,1.0,18
Namibia,c042,1.0,19
Niger,c042,1.0,20
Turkey,c043,145.0,1
Chile,c043,102.0,2
United States of America,c043,85.0,3
Italy,c043,79.0,4
Qatar,c043,79.0,5
"China, mainland",c043,66.0,6
South Africa,c043,65.0,7
Spain,c043,55.0,8
Peru,c043,47.0,9
Iran (Islamic Republic of),c043,45.0,10
Argentina,c043,40.0,11
India,c043,32.0,12
Uzbekistan,c043,32.0,13
Afghanistan,c043,30.0,14
Mexico,c043,18.0,15
Egypt,c043,17.0,16
Greece,c043,15.0,17
Germany,c043,7.0,18
Brazil,c043,6.0,19
Lebanon,c043,5.0,20
Thailand,c044,290.0,1
Mexico,c044,265.0,2
"China, mainland",c044,247.0,3
Spain,c044,224.0,4
Viet Nam,c044,183.0,5
Turkey,c044,167.0,6
Chile,c044,144.0,7
Peru,c044,111.0,8
Greece,c044,108.0,9
Italy,c044,82.0,10
United States of America,c044,79.0,11
South Africa,c044,62.0,12
New Zealand,c044,60.0,13
Egypt,c044,57.0,14
India,c044,57.0,15
Brazil,c044,55.0,16
Poland,c044,52.0,17
Netherlands,c044,49.0,18
Argentina,c044,47.0,19
Serbia,c044,46.0,20
Brazil,c045,218797.0,1
Viet Nam,c045,101265.0,2
Indonesia,c045,43272.0,3
Uganda,c045,18291.0,4
Ethiopia,c045,16757.0,5
Central African Republic,c045,16000.0,6
Peru,c045,15772.0,7
Colombia,c045,13834.0,8
Lao People's Democratic Republic,c045,9515.0,9
Honduras,c045,9282.0,10
Nicaragua,c045,9068.0,11
India,c045,8722.0,12
Mexico,c045,8146.0,13
Costa Rica,c045,3980.0,14
Côte d'Ivoire,c045,3581.0,15
United Republic of Tanzania,c045,3414.0,16
"China, mainland",c045,3146.0,17
Venezuela (Bolivarian Republic of),c045,2798.0,18
Guatemala,c045,2258.0,19
Kenya,c045,2099.0,20
