Country,Commodity,Export_Value,Rank
Peru,c013,67152.0,11
Cuba,c013,66876.0,12
Indonesia,c013,60145.0,13
Mexico,c013,58359.0,14
Papua New Guinea,c013,50001.0,15
Pakistan,c013,48395.0,16
Nicaragua,c013,47170.0,17
Guinea,c013,42963.0,18
Japan,c013,39204.0,19
Gabon,c013,38836.0,20
Nigeria,c014,25143059.0,1
Côte d'Ivoire,c014,2597759.0,2
Ghana,c014,2151594.0,3
Benin,c014,1395408.0,4
Togo,c014,216560.0,5
Chad,c014,157002.0,6
Cameroon,c014,139996.0,7
Brazil,c014,120704.0,8
Central African Republic,c014,81000.0,9
Gabon,c014,70738.0,10
Guinea,c014,62950.0,11
Colombia,c014,44500.0,12
Papua New Guinea,c014,28000.0,13
Jamaica,c014,26804.0,14
Haiti,c014,24620.0,15
Japan,c014,21788.0,16
Democratic Republic of the Congo,c014,19873.0,17
Burkina Faso,c014,15999.0,18
Mali,c014,13152.0,19
Rwanda,c014,13001.0,20
Uganda,c015,5174977.0,1
Russian Federation,c016,39353891.0,1
Germany,c016,28206564.0,2
United States of America,c016,26460729.0,3
France,c016,25996243.0,4
Turkey,c016,21405334.0,5
Poland,c016,14719223.0,6
Egypt,c016,11805000.0,7
"China, mainland",c016,10029888.0,8
Ukraine,c016,9149999.0,9
Netherlands,c016,6806893.0,10
United Kingdom,c016,5635000.0,11
Iran (Islamic Republic of),c016,5420058.0,12
Belgium,c016,4816410.0,13
Belarus,c016,4526922.0,14
Japan,c016,3889223.0,15
Czech Republic,c016,3601236.0,16
Morocco,c016,3083052.0,17
Denmark,c016,2438616.0,18
Austria,c016,2116000.0,19
Spain,c016,2037889.0,20
Uganda,c017,56988.0,1
Myanmar,c017,322.0,2
Argentina,c017,116.0,3
United States of America,c017,110.0,4
Canada,c017,92.0,5
"China, mainland",c017,74.0,6
Ethiopia,c017,40.0,7
Brazil,c017,38.0,8
Kyrgyzstan,c017,26.0,9
Nicaragua,c017,26.0,10
United Republic of Tanzania,c017,18.0,11
Turkey,c017,18.0,12
Australia,c017,16.0,13
Egypt,c017,14.0,14
India,c017,12.0,15
Indonesia,c017,10.0,16
Madagascar,c017,10.0,17
Mozambique,c017,8.0,18
Kenya,c017,6.0,19
Thailand,c017,6.0,20
Uganda,c018,3227.0,1
Canada,c018,1693.0,2
Russian Federation,c018,319.0,3
United States of America,c018,212.0,4
Ukraine,c018,169.0,5
France,c018,103.0,6
Lithuania,c018,61.0,7
Estonia,c018,31.0,8
Argentina,c018,26.0,9
Kazakhstan,c018,26.0,10
Australia,c018,23.0,11
Czech Republic,c018,12.0,12
Germany,c018,11.0,13
Latvia,c018,11.0,14
Malawi,c018,11.0,15
Sweden,c018,11.0,16
Hungary,c018,6.0,17
New Zealand,c018,6.0,18
United Kingdom,c018,5.0,19
Myanmar,c018,4.0,20
Uganda,c019,6807.0,1
Canada,c019,488.0,2
Australia,c019,216.0,3
United States of America,c019,80.0,4
Turkey,c019,60.0,5
India,c019,58.0,6
Russian Federation,c019,51.0,7
United Republic of Tanzania,c019,49.0,8
Lithuania,c019,22.0,9
Argentina,c019,21.0,10
Latvia,c019,14.0,11
Mexico,c019,14.0,12
France,c019,8.0,13
Germany,c019,8.0,14
United Kingdom,c019,8.0,15
Ethiopia,c019,8.0,16
"China, mainland",c019,7.0,17
Kazakhstan,c019,7.0,18
Kenya,c019,6.0,19
Poland,c019,5.0,20
United States of America,c020,193313.0,1
"China, mainland",c020,161059.0,2
Turkey,c020,62213.0,3
Côte d'Ivoire,c020,50672.0,4
India,c020,47394.0,5
Iran (Islamic Republic of),c020,39363.0,6
Spain,c020,32863.0,7
Indonesia,c020,26416.0,8
Benin,c020,23129.0,9
United Republic of Tanzania,c020,21426.0,10
Guinea-Bissau,c020,19644.0,11
Mexico,c020,17648.0,12
Nigeria,c020,16772.0,13
Viet Nam,c020,16376.0,14
Bangladesh,c020,16371.0,15
Burkina Faso,c020,15541.0,16
Chile,c020,13258.0,17
Philippines,c020,13015.0,18
Italy,c020,10687.0,19
Australia,c020,10222.0,20
Uganda,c021,81989.0,1
Uganda,c022,80526.0,1
India,c022,4379.0,2
Argentina,c022,4065.0,3
United States of America,c022,3366.0,4
"China, mainland",c022,2828.0,5
Sudan,c022,1992.0,6
Brazil,c022,1587.0,7
Senegal,c022,1563.0,8
Myanmar,c022,435.0,9
Nicaragua,c022,410.0,10
Malawi,c022,301.0,11
Viet Nam,c022,290.0,12
United Republic of Tanzania,c022,280.0,13
Benin,c022,176.0,14
Egypt,c022,173.0,15
Madagascar,c022,145.0,16
Uzbekistan,c022,71.0,17
Bolivia (Plurinational State of),c022,67.0,18
Lao People's Democratic Republic,c022,55.0,19
Mexico,c022,48.0,20
Uganda,c023,198992.0,1
Canada,c024,22423843.0,1
"China, mainland",c024,8862388.0,2
India,c024,8198610.0,3
Germany,c024,3651268.0,4
France,c024,3352801.0,5
Poland,c024,2858633.0,6
Russian Federation,c024,2603025.0,7
Australia,c024,2552004.0,8
Ukraine,c024,2447586.0,9
United States of America,c024,1669381.0,10
Czech Republic,c024,1241122.0,11
United Kingdom,c024,1160152.0,12
Lithuania,c024,961420.0,13
Hungary,c024,860039.0,14
Romania,c024,807390.0,15
Belarus,c024,747033.0,16
Denmark,c024,645504.0,17
Pakistan,c024,568434.0,18
Latvia,c024,474073.0,19
Slovakia,c024,431951.0,20
Uganda,c025,130000.0,1
Indonesia,c026,9943665.0,1
Philippines,c026,7215750.0,2
India,c026,4687828.0,3
Viet Nam,c026,1317864.0,4
Mexico,c026,1042920.0,5
Sri Lanka,c026,673050.0,6
Papua New Guinea,c026,419732.0,7
Brazil,c026,344537.0,8
Malaysia,c026,312948.0,9
Thailand,c026,256634.0,10
Vanuatu,c026,227214.0,11
United Republic of Tanzania,c026,173973.0,12
Ghana,c026,173315.0,13
Venezuela (Bolivarian Republic of),c026,164165.0,14
RoW,c026,151722.0,15
Bangladesh,c026,134617.0,16
Nigeria,c026,132753.0,17
Côte d'Ivoire,c026,121868.0,18
Mozambique,c026,117052.0,19
"China, mainland",c026,93586.0,20
Uganda,c027,76000.0,1
Indonesia,c028,250039391.0,1
Malaysia,c028,96081856.0,2
Thailand,c028,13025435.0,3
Nigeria,c028,9986154.0,4
Colombia,c028,6166162.0,5
Cameroon,c028,3030895.0,6
Guatemala,c028,2893542.0,7
Papua New Guinea,c028,2747356.0,8
Ghana,c028,2680152.0,9
Honduras,c028,2532326.0,10
Ecuador,c028,2478628.0,11
Brazil,c028,2348009.0,12
Côte d'Ivoire,c028,2102950.0,13
Democratic Republic of the Congo,c028,2011213.0,14
Mexico,c028,1556027.0,15
Costa Rica,c028,1135187.0,16
Peru,c028,945058.0,17
Guinea,c028,885400.0,18
"China, mainland",c028,667135.0,19
Benin,c028,666667.0,20
Spain,c029,7646702.0,1
Greece,c029,2107151.0,2
Italy,c029,2048434.0,3
Tunisia,c029,1968000.0,4
Morocco,c029,1393711.0,5
Turkey,c029,1286646.0,6
Algeria,c029,780459.0,7
Syrian Arab Republic,c029,664890.0,8
Portugal,c029,597363.0,9
Argentina,c029,251931.0,10
Egypt,c029,135208.0,11
Jordan,c029,132046.0,12
Chile,c029,114485.0,13
Albania,c029,100534.0,14
Lebanon,c029,90667.0,15
Libya,c029,89419.0,16
Israel,c029,75778.0,17
RoW,c029,72040.0,18
Iran (Islamic Republic of),c029,48000.0,19
Peru,c029,40037.0,20
Uganda,c030,45996.0,1
Uganda,c031,3194.0,1
Italy,c031,201.0,2
"China, mainland",c031,120.0,3
Spain,c031,113.0,4
Mexico,c031,61.0,5
Turkey,c031,50.0,6
Portugal,c031,43.0,7
United States of America,c031,39.0,8
Iran (Islamic Republic of),c031,32.0,9
Morocco,c031,20.0,10
Chile,c031,18.0,11
Netherlands,c031,17.0,12
Greece,c031,10.0,13
Ukraine,c031,9.0,14
Azerbaijan,c031,6.0,15
Jordan,c031,6.0,16
Egypt,c031,4.0,17
Canada,c031,3.0,18
France,c031,3.0,19
India,c031,3.0,20
Uganda,c032,33586.0,1
Netherlands,c032,451.0,2
India,c032,427.0,3
"China, mainland",c032,256.0,4
Iran (Islamic Republic of),c032,143.0,5
Mexico,c032,118.0,6
Egypt,c032,110.0,7
Spain,c032,98.0,8
United States of America,c032,97.0,9
Pakistan,c032,84.0,10
Peru,c032,74.0,11
Turkey,c032,64.0,12
Uzbekistan,c032,61.0,13
Argentina,c032,55.0,14
Poland,c032,37.0,15
South Africa,c032,34.0,16
France,c032,27.0,17
Afghanistan,c032,25.0,18
Niger,c032,25.0,19
Yemen,c032,25.0,20
Uganda,c033,99097.0,1
"China, mainland",c033,1528.0,2
Spain,c033,886.0,3
Mexico,c033,867.0,4
United States of America,c033,360.0,5
Netherlands,c033,319.0,6
Italy,c033,211.0,7
India,c033,203.0,8
Iran (Islamic Republic of),c033,179.0,9
Belgium,c033,164.0,10
Turkey,c033,163.0,11
France,c033,146.0,12
Guatemala,c033,117.0,13
Morocco,c033,116.0,14
Poland,c033,115.0,15
Egypt,c033,103.0,16
Hungary,c033,75.0,17
Germany,c033,74.0,18
New Zealand,c033,67.0,19
Thailand,c033,67.0,20
"China, mainland",c034,3346806.0,1
Brazil,c034,1836774.0,2
India,c034,823747.0,3
Mexico,c034,443629.0,4
Egypt,c034,400663.0,5
Spain,c034,348780.0,6
Iran (Islamic Republic of),c034,235585.0,7
Indonesia,c034,219725.0,8
Pakistan,c034,201694.0,9
Turkey,c034,179866.0,10
Peru,c034,170052.0,11
Argentina,c034,128638.0,12
Morocco,c034,124642.0,13
Greece,c034,121396.0,14
Algeria,c034,119919.0,15
United States of America,c034,105596.0,16
South Africa,c034,97687.0,17
Viet Nam,c034,96178.0,18
Japan,c034,79981.0,19
Ghana,c034,58144.0,20
India,c035,311848.0,1
"China, mainland",c035,297374.0,2
Mexico,c035,280625.0,3
Brazil,c035,242889.0,4
Argentina,c035,196460.0,5
Turkey,c035,84881.0,6
Spain,c035,80644.0,7
South Africa,c035,73529.0,8
Peru,c035,45774.0,9
Iran (Islamic Republic of),c035,40843.0,10
Egypt,c035,32638.0,11
Sudan,c035,29077.0,12
Colombia,c035,26406.0,13
United States of America,c035,22525.0,14
Chile,c035,18452.0,15
Guatemala,c035,17168.0,16
Italy,c035,16852.0,17
Thailand,c035,12915.0,18
Syrian Arab Republic,c035,9718.0,19
Lebanon,c035,9120.0,20
"China, mainland",c036,543380.0,1
South Africa,c036,47636.0,2
United States of America,c036,45701.0,3
Mexico,c036,42870.0,4
Viet Nam,c036,25657.0,5
Thailand,c036,24910.0,6
Sudan,c036,22000.0,7
Turkey,c036,15267.0,8
Brazil,c036,12000.0,9
Israel,c036,10332.0,10
Iran (Islamic Republic of),c036,8000.0,11
Tunisia,c036,8000.0,12
Argentina,c036,7757.0,13
Bangladesh,c036,7000.0,14
"China, Taiwan Province of",c036,6790.0,15
Spain,c036,5649.0,16
Paraguay,c036,4335.0,17
Eswatini,c036,4324.0,18
Syrian Arab Republic,c036,4007.0,19
Haiti,c036,4000.0,20
"China, mainland",c037,642288.0,1
Nigeria,c037,333018.0,2
Iran (Islamic Republic of),c037,51915.0,3
Colombia,c037,47930.0,4
Angola,c037,36000.0,5
India,c037,34196.0,6
Mexico,c037,22860.0,7
Guinea,c037,20000.0,8
Peru,c037,12000.0,9
Tunisia,c037,12000.0,10
Guatemala,c037,9000.0,11
Sierra Leone,c037,9000.0,12
Philippines,c037,8952.0,13
Kenya,c037,8000.0,14
"China, Taiwan Province of",c037,5945.0,15
Japan,c037,4460.0,16
Côte d'Ivoire,c037,4000.0,17
United Republic of Tanzania,c037,4000.0,18
Thailand,c037,3335.0,19
Italy,c037,2772.0,20
India,c038,6320480.0,1
Angola,c038,2705910.0,2
"China, mainland",c038,2304065.0,3
United Republic of Tanzania,c038,1196589.0,4
Guatemala,c038,1128690.0,5
Philippines,c038,1017345.0,6
Brazil,c038,1003626.0,7
Ecuador,c038,622423.0,8
Rwanda,c038,558000.0,9
Costa Rica,c038,465279.0,10
Burundi,c038,416449.0,11
Thailand,c038,410855.0,12
Dominican Republic,c038,357719.0,13
Colombia,c038,274508.0,14
Mexico,c038,254061.0,15
Viet Nam,c038,239785.0,16
Peru,c038,196392.0,17
Côte d'Ivoire,c038,188042.0,18
Kenya,c038,156021.0,19
Papua New Guinea,c038,125000.0,20
Uganda,c039,942250.0,1
"China, mainland",c040,10039984.0,1
Poland,c040,946823.0,2
France,c040,823565.0,3
Chile,c040,497147.0,4
Italy,c040,487399.0,5
South Africa,c040,410764.0,6
Turkey,c040,366253.0,7
Belarus,c040,325998.0,8
Republic of Korea,c040,312681.0,9
Ukraine,c040,283166.0,10
Uzbekistan,c040,274725.0,11
Iran (Islamic Republic of),c040,260751.0,12
India,c040,233739.0,13
Russian Federation,c040,229852.0,14
United States of America,c040,225608.0,15
Tajikistan,c040,176642.0,16
Japan,c040,147217.0,17
Mexico,c040,143026.0,18
Spain,c040,135175.0,19
Hungary,c040,124820.0,20
Costa Rica,c041,536473.0,1
Brazil,c041,492301.0,2
Philippines,c041,293554.0,3
Colombia,c041,220633.0,4
India,c041,150960.0,5
Thailand,c041,149559.0,6
Nigeria,c041,124744.0,7
"China, mainland",c041,112355.0,8
Mexico,c041,99963.0,9
Peru,c041,86815.0,10
Guatemala,c041,74364.0,11
Venezuela (Bolivarian Republic of),c041,71000.0,12
Viet Nam,c041,60937.0,13
Ghana,c041,56624.0,14
Angola,c041,49958.0,15
Dominican Republic,c041,41803.0,16
Indonesia,c041,39730.0,17
Benin,c041,37566.0,18
"China, Taiwan Province of",c041,35086.0,19
Kenya,c041,34696.0,20
Iraq,c042,209800.0,1
Egypt,c042,171806.0,2
Iran (Islamic Republic of),c042,160693.0,3
United Arab Emirates,c042,137894.0,4
Tunisia,c042,94562.0,5
Libya,c042,68883.0,6
Algeria,c042,58223.0,7
Sudan,c042,50892.0,8
Oman,c042,42589.0,9
Saudi Arabia,c042,35807.0,10
Morocco,c042,33770.0,11
Pakistan,c042,27063.0,12
"China, mainland",c042,16651.0,13
Kuwait,c042,11210.0,14
Israel,c042,5653.0,15
United States of America,c042,4171.0,16
Yemen,c042,4119.0,17
Turkey,c042,3437.0,18
Qatar,c042,3007.0,19
Mauritania,c042,2542.0,20
Italy,c043,7173315.0,1
Spain,c043,5676572.0,2
France,c043,5171516.0,3
"China, mainland",c043,3431024.0,4
United States of America,c043,2984294.0,5
Chile,c043,1841664.0,6
South Africa,c043,1693578.0,7
Argentina,c043,1596255.0,8
Australia,c043,1330321.0,9
Turkey,c043,1283837.0,10
Portugal,c043,834996.0,11
Brazil,c043,559924.0,12
Romania,c043,541546.0,13
Greece,c043,510449.0,14
New Zealand,c043,437316.0,15
Germany,c043,427659.0,16
Russian Federation,c043,407379.0,17
Hungary,c043,379791.0,18
Peru,c043,370764.0,19
Republic of Moldova,c043,354582.0,20
Uganda,c044,3805.0,1
Thailand,c044,212.0,2
Mexico,c044,194.0,3
"China, mainland",c044,181.0,4
Spain,c044,164.0,5
Viet Nam,c044,134.0,6
Turkey,c044,122.0,7
Chile,c044,106.0,8
Peru,c044,81.0,9
Greece,c044,79.0,10
Italy,c044,60.0,11
United States of America,c044,58.0,12
South Africa,c044,45.0,13
New Zealand,c044,44.0,14
Egypt,c044,42.0,15
India,c044,42.0,16
Brazil,c044,40.0,17
Poland,c044,38.0,18
Netherlands,c044,36.0,19
Argentina,c044,35.0,20
Uganda,c045,16016.0,1
Brazil,c045,359.0,2
Viet Nam,c045,163.0,3
Colombia,c045,96.0,4
Indonesia,c045,94.0,5
Honduras,c045,42.0,6
India,c045,39.0,7
Ethiopia,c045,31.0,8
Peru,c045,27.0,9
Guatemala,c045,23.0,10
Nicaragua,c045,20.0,11
Mexico,c045,16.0,12
Côte d'Ivoire,c045,11.0,13
Costa Rica,c045,8.0,14
United Republic of Tanzania,c045,8.0,15
Lao People's Democratic Republic,c045,7.0,16
Iran (Islamic Republic of),c045,5.0,17
Kenya,c045,5.0,18
"China, mainland",c045,4.0,19
El Salvador,c045,3.0,20
Uganda,c046,1920.0,1
Côte d'Ivoire,c046,35.0,2
Ghana,c046,16.0,3
Ecuador,c046,6.0,4
Indonesia,c046,6.0,5
Cameroon,c046,4.0,6
Nigeria,c046,4.0,7
Brazil,c046,1.0,8
Dominican Republic,c046,1.0,9
Mexico,c046,1.0,10
Papua New Guinea,c046,1.0,11
Peru,c046,1.0,12
Uganda,c047,3000.0,1
Ethiopia,c048,47323.0,1
United States of America,c048,47090.0,2
Germany,c048,46900.0,3
"China, mainland",c048,8131.0,4
Czech Republic,c048,5930.0,5
Poland,c048,3640.0,6
Slovenia,c048,2720.0,7
Democratic People's Republic of Korea,c048,2030.0,8
Albania,c048,1787.0,9
United Kingdom,c048,1307.0,10
Spain,c048,1040.0,11
New Zealand,c048,911.0,12
France,c048,840.0,13
Japan,c048,669.0,14
Australia,c048,606.0,15
Ukraine,c048,510.0,16
Austria,c048,500.0,17
Argentina,c048,474.0,18
South Africa,c048,463.0,19
Russian Federation,c048,221.0,20
Viet Nam,c049,15428.0,1
Brazil,c049,6822.0,2
Indonesia,c049,5460.0,3
India,c049,2927.0,4
Sri Lanka,c049,2091.0,5
Malaysia,c049,1896.0,6
"China, mainland",c049,1215.0,7
Tajikistan,c049,1000.0,8
Madagascar,c049,45.0,9
Ecuador,c049,26.0,10
Cambodia,c049,26.0,11
Mexico,c049,20.0,12
Honduras,c049,9.0,13
Kenya,c049,9.0,14
Rwanda,c049,9.0,15
Ethiopia,c049,6.0,16
Guatemala,c049,4.0,17
Thailand,c049,1.0,18
India,c050,85540.0,1
"China, mainland",c050,17911.0,2
Ethiopia,c050,15000.0,3
Thailand,c050,13197.0,4
Myanmar,c050,7213.0,5
Bangladesh,c050,7071.0,6
Pakistan,c050,6667.0,7
Nigeria,c050,5815.0,8
Viet Nam,c050,5405.0,9
Côte d'Ivoire,c050,3997.0,10
Peru,c050,3915.0,11
Ghana,c050,3000.0,12
Egypt,c050,2989.0,13
Mexico,c050,2746.0,14
Nepal,c050,2582.0,15
Cameroon,c050,2000.0,16
Democratic Republic of the Congo,c050,2000.0,17
Uzbekistan,c050,1371.0,18
Morocco,c050,1017.0,19
Bosnia and Herzegovina,c050,1000.0,20
Indonesia,c051,12784.0,1
Madagascar,c051,1141.0,2
United Republic of Tanzania,c051,1038.0,3
Sri Lanka,c051,1019.0,4
RoW,c051,1019.0,5
India,c052,150984.0,1
"China, mainland",c052,90261.0,2
Nigeria,c052,70639.0,3
Nepal,c052,44712.0,4
Indonesia,c052,40255.0,5
Ethiopia,c052,30750.0,6
Bangladesh,c052,26358.0,7
Thailand,c052,17132.0,8
Turkey,c052,15995.0,9
Guatemala,c052,14997.0,10
Mexico,c052,6807.0,11
Cameroon,c052,6000.0,12
Sri Lanka,c052,5562.0,13
Viet Nam,c052,5396.0,14
Syrian Arab Republic,c052,5148.0,15
Guyana,c052,2919.0,16
Mali,c052,2919.0,17
Iran (Islamic Republic of),c052,2836.0,18
Colombia,c052,2575.0,19
Peru,c052,2449.0,20
United States of America,c061,264186748.0,1
Germany,c061,157586600.0,2
India,c061,121924992.0,3
Argentina,c061,72050000.0,4
Italy,c061,68408958.0,5
France,c061,66682297.0,6
"China, mainland",c061,60000000.0,7
Mexico,c061,52280779.0,8
Egypt,c061,51132858.0,9
Turkey,c061,48216222.0,10
Poland,c061,47523181.0,11
Paraguay,c061,35736100.0,12
Japan,c061,31171100.0,13
Russian Federation,c061,30839260.0,14
Denmark,c061,27123970.0,15
Belarus,c061,22889575.0,16
Ukraine,c061,14977221.0,17
Romania,c061,14731555.0,18
Spain,c061,13697870.0,19
Iran (Islamic Republic of),c061,12733134.0,20
Uganda,c062,85759652.0,1
Uganda,c063,78960.0,1
Indonesia,c064,10188472.0,1
Malaysia,c064,4734563.0,2
Thailand,c064,631605.0,3
Nigeria,c064,331703.0,4
Colombia,c064,288670.0,5
Honduras,c064,198111.0,6
Guatemala,c064,184320.0,7
Papua New Guinea,c064,156866.0,8
Brazil,c064,148187.0,9
Ghana,c064,141077.0,10
Côte d'Ivoire,c064,135314.0,11
Ecuador,c064,103897.0,12
Mexico,c064,87819.0,13
Costa Rica,c064,87818.0,14
Cameroon,c064,79963.0,15
Democratic Republic of the Congo,c064,74999.0,16
Peru,c064,65882.0,17
Sierra Leone,c064,36086.0,18
"China, mainland",c064,33240.0,19
Philippines,c064,33000.0,20
Uganda,c065,10955.0,1
"China, mainland",c066,2442015.0,1
Brazil,c066,735656.0,2
India,c066,156761.0,3
Egypt,c066,138047.0,4
Thailand,c066,119156.0,5
Australia,c066,71337.0,6
France,c066,68448.0,7
Pakistan,c066,61456.0,8
Guatemala,c066,53448.0,9
Germany,c066,36505.0,10
Poland,c066,33371.0,11
Colombia,c066,31321.0,12
Russian Federation,c066,28518.0,13
Mexico,c066,23792.0,14
Croatia,c066,22228.0,15
South Africa,c066,19068.0,16
Eswatini,c066,15907.0,17
Sweden,c066,15905.0,18
Netherlands,c066,13802.0,19
El Salvador,c066,13348.0,20
Uganda,c067,221456.0,1
United States of America,c067,3600.0,2
Thailand,c067,3581.0,3
Austria,c067,2359.0,4
"China, mainland",c067,1943.0,5
Russian Federation,c067,1548.0,6
Germany,c067,1413.0,7
Mexico,c067,1265.0,8
India,c067,1165.0,9
Guatemala,c067,845.0,10
Malaysia,c067,730.0,11
Hungary,c067,632.0,12
Netherlands,c067,583.0,13
Indonesia,c067,569.0,14
Republic of Korea,c067,569.0,15
Poland,c067,561.0,16
El Salvador,c067,466.0,17
Spain,c067,449.0,18
South Africa,c067,420.0,19
France,c067,407.0,20
Argentina,c068,11266.0,1
Belgium,c068,3561.0,2
Japan,c068,2975.0,3
Austria,c068,2889.0,4
United States of America,c068,2643.0,5
Brazil,c068,2355.0,6
Paraguay,c068,1331.0,7
Russian Federation,c068,1203.0,8
Netherlands,c068,1153.0,9
Bolivia (Plurinational State of),c068,796.0,10
Spain,c068,749.0,11
Guatemala,c068,694.0,12
Ukraine,c068,566.0,13
Turkey,c068,444.0,14
United Arab Emirates,c068,405.0,15
Germany,c068,366.0,16
Egypt,c068,240.0,17
Thailand,c068,240.0,18
Canada,c068,238.0,19
