Country,Commodity,Export_Value,Rank
Uganda,c011,15.0,12
Sri Lanka,c011,11.0,13
Peru,c011,10.0,14
Ghana,c011,8.0,15
Nigeria,c011,8.0,16
"China, mainland",c011,7.0,17
Cameroon,c011,5.0,18
Rwanda,c011,5.0,19
Fiji,c011,2.0,20
United States of America,c012,21814.0,1
Egypt,c012,5937.0,2
Viet Nam,c012,3875.0,3
Spain,c012,3774.0,4
Lao People's Democratic Republic,c012,3715.0,5
"China, mainland",c012,1896.0,6
Portugal,c012,1388.0,7
Honduras,c012,1154.0,8
Indonesia,c012,990.0,9
Brazil,c012,907.0,10
Peru,c012,907.0,11
Dominican Republic,c012,659.0,12
South Africa,c012,576.0,13
Mali,c012,495.0,14
Japan,c012,411.0,15
Mexico,c012,407.0,16
Israel,c012,246.0,17
Australia,c012,82.0,18
Costa Rica,c012,82.0,19
India,c012,82.0,20
Lao People's Democratic Republic,c013,3577530.0,1
Nigeria,c013,961874.0,2
Cameroon,c013,915038.0,3
Ethiopia,c013,823441.0,4
Ghana,c013,403943.0,5
"China, mainland",c013,334663.0,6
Democratic Republic of the Congo,c013,217546.0,7
Madagascar,c013,113432.0,8
Namibia,c013,84362.0,9
Colombia,c013,72940.0,10
Peru,c013,67152.0,11
Cuba,c013,66876.0,12
Indonesia,c013,60145.0,13
Mexico,c013,58359.0,14
Papua New Guinea,c013,50001.0,15
Pakistan,c013,48395.0,16
Nicaragua,c013,47170.0,17
Guinea,c013,42963.0,18
Japan,c013,39204.0,19
Gabon,c013,38836.0,20
Nigeria,c014,25143059.0,1
Côte d'Ivoire,c014,2597759.0,2
Ghana,c014,2151594.0,3
Benin,c014,1395408.0,4
Togo,c014,216560.0,5
Chad,c014,157002.0,6
Cameroon,c014,139996.0,7
Brazil,c014,120704.0,8
Central African Republic,c014,81000.0,9
Gabon,c014,70738.0,10
Guinea,c014,62950.0,11
Colombia,c014,44500.0,12
Papua New Guinea,c014,28000.0,13
Jamaica,c014,26804.0,14
Haiti,c014,24620.0,15
Japan,c014,21788.0,16
Democratic Republic of the Congo,c014,19873.0,17
Burkina Faso,c014,15999.0,18
Mali,c014,13152.0,19
Rwanda,c014,13001.0,20
Brazil,c015,738261328.0,1
India,c015,350428918.0,2
"China, mainland",c015,108182821.0,3
Pakistan,c015,79820778.0,4
Thailand,c015,71579466.0,5
Mexico,c015,50672847.0,6
United States of America,c015,32756709.0,7
Indonesia,c015,29299999.0,8
Australia,c015,28722750.0,9
Guatemala,c015,27661587.0,10
Colombia,c015,25742000.0,11
Philippines,c015,24384000.0,12
South Africa,c015,18220000.0,13
Argentina,c015,17500000.0,14
Cuba,c015,13189803.0,15
Egypt,c015,12405000.0,16
Myanmar,c015,11548011.0,17
Viet Nam,c015,11088286.0,18
Peru,c015,10469000.0,19
Bolivia (Plurinational State of),c015,8376707.0,20
France,c016,25996243.0,1
Germany,c016,438.0,2
Slovakia,c016,185.0,3
Belgium,c016,180.0,4
Hungary,c016,107.0,5
Poland,c016,61.0,6
Denmark,c016,10.0,7
Slovenia,c016,7.0,8
"China, mainland",c016,1.0,9
Netherlands,c016,1.0,10
Czech Republic,c016,1.0,11
Spain,c016,1.0,12
Myanmar,c017,1583450.0,1
India,c017,883259.0,2
"China, mainland",c017,571819.0,3
Brazil,c017,280293.0,4
Belarus,c017,236939.0,5
United Republic of Tanzania,c017,196279.0,6
Mozambique,c017,186464.0,7
Kenya,c017,145808.0,8
Togo,c017,136037.0,9
Angola,c017,119039.0,10
Burundi,c017,118777.0,11
Argentina,c017,116582.0,12
Mexico,c017,114832.0,13
Malawi,c017,106391.0,14
Mali,c017,97000.0,15
Kazakhstan,c017,94426.0,16
United States of America,c017,91399.0,17
Cameroon,c017,77177.0,18
Uganda,c017,67809.0,19
Canada,c017,66521.0,20
France,c018,333207.0,1
Canada,c018,10596.0,2
Russian Federation,c018,2003.0,3
United States of America,c018,1326.0,4
Ukraine,c018,1065.0,5
Lithuania,c018,390.0,6
Estonia,c018,192.0,7
Kazakhstan,c018,160.0,8
Argentina,c018,158.0,9
Australia,c018,144.0,10
Czech Republic,c018,72.0,11
Germany,c018,70.0,12
Latvia,c018,66.0,13
Malawi,c018,59.0,14
Sweden,c018,59.0,15
New Zealand,c018,48.0,16
Hungary,c018,45.0,17
United Kingdom,c018,31.0,18
Denmark,c018,29.0,19
Poland,c018,29.0,20
France,c019,190797.0,1
Canada,c019,18251.0,2
Australia,c019,8050.0,3
United States of America,c019,2990.0,4
Turkey,c019,2229.0,5
India,c019,2156.0,6
Russian Federation,c019,1954.0,7
United Republic of Tanzania,c019,1849.0,8
Lithuania,c019,812.0,9
Argentina,c019,760.0,10
Latvia,c019,506.0,11
Mexico,c019,497.0,12
Germany,c019,373.0,13
Ethiopia,c019,373.0,14
United Kingdom,c019,340.0,15
"China, mainland",c019,282.0,16
Kazakhstan,c019,272.0,17
Kenya,c019,254.0,18
Poland,c019,203.0,19
United Arab Emirates,c019,176.0,20
France,c020,538.0,1
United States of America,c020,522.0,2
Côte d'Ivoire,c020,317.0,3
Turkey,c020,202.0,4
Viet Nam,c020,157.0,5
United Republic of Tanzania,c020,136.0,6
"China, mainland",c020,114.0,7
Spain,c020,111.0,8
India,c020,73.0,9
Chile,c020,71.0,10
Indonesia,c020,65.0,11
Australia,c020,60.0,12
Mexico,c020,56.0,13
Iran (Islamic Republic of),c020,52.0,14
Nigeria,c020,46.0,15
Guinea-Bissau,c020,43.0,16
Ghana,c020,40.0,17
Benin,c020,36.0,18
Mozambique,c020,33.0,19
Myanmar,c020,31.0,20
France,c021,377460.0,1
Brazil,c021,219375.0,2
United States of America,c021,195983.0,3
Paraguay,c021,21715.0,4
Argentina,c021,19390.0,5
Canada,c021,13854.0,6
Uruguay,c021,5897.0,7
Ukraine,c021,4465.0,8
Russian Federation,c021,2715.0,9
Croatia,c021,834.0,10
Serbia,c021,821.0,11
Romania,c021,311.0,12
Slovakia,c021,269.0,13
India,c021,236.0,14
Ethiopia,c021,223.0,15
Austria,c021,202.0,16
Hungary,c021,171.0,17
"China, mainland",c021,162.0,18
Kazakhstan,c021,131.0,19
Mozambique,c021,118.0,20
"China, mainland",c022,8272004.0,1
India,c022,3180620.0,2
Nigeria,c022,2648499.0,3
Sudan,c022,1205009.0,4
Myanmar,c022,1203906.0,5
United States of America,c022,857113.0,6
Senegal,c022,789218.0,7
Chad,c022,696242.0,8
Argentina,c022,523376.0,9
Guinea,c022,486474.0,10
Cameroon,c022,391489.0,11
Brazil,c022,318424.0,12
Malawi,c022,301193.0,13
Burkina Faso,c022,239911.0,14
Niger,c022,224242.0,15
Mali,c022,207512.0,16
Ghana,c022,202499.0,17
Viet Nam,c022,180163.0,18
Central African Republic,c022,163737.0,19
United Republic of Tanzania,c022,163215.0,20
France,c023,1148061.0,1
Romania,c023,54329.0,2
Bulgaria,c023,22920.0,3
"China, mainland",c023,18739.0,4
Republic of Moldova,c023,14883.0,5
Hungary,c023,12939.0,6
Kazakhstan,c023,9266.0,7
Argentina,c023,8111.0,8
Serbia,c023,5613.0,9
Slovakia,c023,3924.0,10
Turkey,c023,3402.0,11
United States of America,c023,2379.0,12
Croatia,c023,2062.0,13
Canada,c023,1410.0,14
Spain,c023,1071.0,15
Greece,c023,825.0,16
Austria,c023,389.0,17
Lithuania,c023,314.0,18
Mozambique,c023,149.0,19
Germany,c023,139.0,20
France,c024,3161225.0,1
Canada,c024,808457.0,2
Ukraine,c024,153687.0,3
Australia,c024,113300.0,4
Russian Federation,c024,49580.0,5
Hungary,c024,45781.0,6
Lithuania,c024,44739.0,7
Romania,c024,33695.0,8
Poland,c024,25457.0,9
Latvia,c024,24771.0,10
Czech Republic,c024,18240.0,11
Slovakia,c024,14734.0,12
Bulgaria,c024,11386.0,13
Belgium,c024,11138.0,14
United States of America,c024,10691.0,15
United Kingdom,c024,5669.0,16
Serbia,c024,4638.0,17
Croatia,c024,4230.0,18
Spain,c024,4157.0,19
Uruguay,c024,3908.0,20
"China, mainland",c025,17910606.0,1
India,c025,17731050.0,2
United States of America,c025,9204679.0,3
Brazil,c025,7070136.0,4
Pakistan,c025,3454334.0,5
Uzbekistan,c025,3063998.0,6
Turkey,c025,1773646.0,7
Turkmenistan,c025,1280220.0,8
Argentina,c025,1046043.0,9
Greece,c025,900746.0,10
Benin,c025,731057.0,11
Burkina Faso,c025,696636.0,12
Mexico,c025,674706.0,13
Cameroon,c025,600000.0,14
Côte d'Ivoire,c025,490442.0,15
Tajikistan,c025,450335.0,16
United Republic of Tanzania,c025,348958.0,17
Azerbaijan,c025,336792.0,18
Kazakhstan,c025,326582.0,19
Australia,c025,290000.0,20
Indonesia,c026,9943665.0,1
Philippines,c026,7215750.0,2
India,c026,4687828.0,3
Viet Nam,c026,1317864.0,4
Mexico,c026,1042920.0,5
Sri Lanka,c026,673050.0,6
Papua New Guinea,c026,419732.0,7
Brazil,c026,344537.0,8
Malaysia,c026,312948.0,9
Thailand,c026,256634.0,10
Vanuatu,c026,227214.0,11
United Republic of Tanzania,c026,173973.0,12
Ghana,c026,173315.0,13
Venezuela (Bolivarian Republic of),c026,164165.0,14
RoW,c026,151722.0,15
Bangladesh,c026,134617.0,16
Nigeria,c026,132753.0,17
Côte d'Ivoire,c026,121868.0,18
Mozambique,c026,117052.0,19
"China, mainland",c026,93586.0,20
Sudan,c027,2882.0,1
Nigeria,c027,1584.0,2
Ethiopia,c027,1442.0,3
India,c027,1373.0,4
United Republic of Tanzania,c027,939.0,5
Myanmar,c027,808.0,6
Brazil,c027,400.0,7
Burkina Faso,c027,355.0,8
Chad,c027,327.0,9
Mozambique,c027,309.0,10
Paraguay,c027,204.0,11
Pakistan,c027,192.0,12
Mali,c027,186.0,13
Uganda,c027,169.0,14
"China, mainland",c027,133.0,15
Egypt,c027,105.0,16
Somalia,c027,99.0,17
Bangladesh,c027,81.0,18
Guatemala,c027,67.0,19
Bolivia (Plurinational State of),c027,58.0,20
Indonesia,c028,250039391.0,1
Malaysia,c028,96081856.0,2
Thailand,c028,13025435.0,3
Nigeria,c028,9986154.0,4
Colombia,c028,6166162.0,5
Cameroon,c028,3030895.0,6
Guatemala,c028,2893542.0,7
Papua New Guinea,c028,2747356.0,8
Ghana,c028,2680152.0,9
Honduras,c028,2532326.0,10
Ecuador,c028,2478628.0,11
Brazil,c028,2348009.0,12
Côte d'Ivoire,c028,2102950.0,13
Democratic Republic of the Congo,c028,2011213.0,14
Mexico,c028,1556027.0,15
Costa Rica,c028,1135187.0,16
Peru,c028,945058.0,17
Guinea,c028,885400.0,18
"China, mainland",c028,667135.0,19
Benin,c028,666667.0,20
Spain,c029,6790.0,1
Greece,c029,3557.0,2
France,c029,3373.0,3
Morocco,c029,1146.0,4
Peru,c029,986.0,5
Turkey,c029,978.0,6
Portugal,c029,687.0,7
Argentina,c029,670.0,8
Italy,c029,395.0,9
Jordan,c029,127.0,10
Syrian Arab Republic,c029,115.0,11
Albania,c029,109.0,12
Lebanon,c029,25.0,13
North Macedonia,c029,23.0,14
Egypt,c029,13.0,15
Iraq,c029,8.0,16
France,c030,52129.0,1
Russian Federation,c030,7895.0,2
Kazakhstan,c030,7348.0,3
Canada,c030,6610.0,4
Italy,c030,2041.0,5
Burkina Faso,c030,1530.0,6
Bolivia (Plurinational State of),c030,1102.0,7
"China, mainland",c030,1084.0,8
India,c030,996.0,9
Benin,c030,910.0,10
Sudan,c030,777.0,11
United States of America,c030,376.0,12
Serbia,c030,311.0,13
Austria,c030,277.0,14
Poland,c030,260.0,15
Ukraine,c030,242.0,16
United Kingdom,c030,238.0,17
Czech Republic,c030,206.0,18
Ethiopia,c030,177.0,19
Hungary,c030,157.0,20
France,c031,40675.0,1
Italy,c031,19374.0,2
"China, mainland",c031,11548.0,3
Spain,c031,10836.0,4
Mexico,c031,5843.0,5
Turkey,c031,4803.0,6
Portugal,c031,4132.0,7
United States of America,c031,3757.0,8
Iran (Islamic Republic of),c031,3063.0,9
Morocco,c031,1913.0,10
Chile,c031,1689.0,11
Netherlands,c031,1643.0,12
Greece,c031,939.0,13
Ukraine,c031,834.0,14
Azerbaijan,c031,625.0,15
Jordan,c031,620.0,16
Egypt,c031,417.0,17
Uzbekistan,c031,322.0,18
India,c031,319.0,19
Syrian Arab Republic,c031,319.0,20
France,c032,105683.0,1
Netherlands,c032,3645.0,2
India,c032,3455.0,3
"China, mainland",c032,2074.0,4
Iran (Islamic Republic of),c032,1160.0,5
Mexico,c032,954.0,6
Egypt,c032,890.0,7
Spain,c032,794.0,8
United States of America,c032,786.0,9
Pakistan,c032,676.0,10
Peru,c032,603.0,11
Turkey,c032,520.0,12
Uzbekistan,c032,494.0,13
Argentina,c032,442.0,14
Poland,c032,299.0,15
South Africa,c032,276.0,16
Yemen,c032,204.0,17
Afghanistan,c032,201.0,18
Niger,c032,200.0,19
Russian Federation,c032,133.0,20
France,c033,471665.0,1
"China, mainland",c033,63858.0,2
Spain,c033,37007.0,3
Mexico,c033,36221.0,4
United States of America,c033,15023.0,5
Netherlands,c033,13315.0,6
Italy,c033,8819.0,7
India,c033,8498.0,8
Iran (Islamic Republic of),c033,7498.0,9
Belgium,c033,6854.0,10
Turkey,c033,6806.0,11
Guatemala,c033,4890.0,12
Morocco,c033,4848.0,13
Poland,c033,4784.0,14
Egypt,c033,4301.0,15
Hungary,c033,3146.0,16
Germany,c033,3074.0,17
Thailand,c033,2809.0,18
New Zealand,c033,2805.0,19
Uzbekistan,c033,2796.0,20
Brazil,c034,34635.0,1
Spain,c034,12442.0,2
South Africa,c034,6655.0,3
Egypt,c034,6447.0,4
Turkey,c034,4279.0,5
"China, mainland",c034,2874.0,6
United States of America,c034,2601.0,7
France,c034,2462.0,8
Morocco,c034,2097.0,9
Greece,c034,2010.0,10
Pakistan,c034,1903.0,11
Mexico,c034,1482.0,12
Italy,c034,1088.0,13
Peru,c034,896.0,14
Chile,c034,881.0,15
Australia,c034,827.0,16
Argentina,c034,647.0,17
Costa Rica,c034,639.0,18
Israel,c034,636.0,19
India,c034,517.0,20
Argentina,c035,3681.0,1
Mexico,c035,3360.0,2
Spain,c035,2544.0,3
South Africa,c035,2021.0,4
Turkey,c035,1681.0,5
France,c035,1561.0,6
Brazil,c035,509.0,7
Egypt,c035,474.0,8
Peru,c035,426.0,9
"China, mainland",c035,340.0,10
Chile,c035,327.0,11
United States of America,c035,234.0,12
Italy,c035,175.0,13
Colombia,c035,119.0,14
India,c035,72.0,15
Uruguay,c035,59.0,16
Greece,c035,55.0,17
Morocco,c035,54.0,18
Somalia,c035,50.0,19
Portugal,c035,41.0,20
South Africa,c036,1821.0,1
Turkey,c036,1198.0,2
"China, mainland",c036,1169.0,3
Israel,c036,968.0,4
United States of America,c036,920.0,5
France,c036,541.0,6
Spain,c036,386.0,7
Mexico,c036,278.0,8
Thailand,c036,160.0,9
Viet Nam,c036,103.0,10
Eswatini,c036,84.0,11
Cyprus,c036,65.0,12
Paraguay,c036,57.0,13
"China, Taiwan Province of",c036,36.0,14
Malaysia,c036,27.0,15
Australia,c036,21.0,16
Belgium,c036,21.0,17
Lebanon,c036,19.0,18
Austria,c036,16.0,19
Egypt,c036,13.0,20
"China, mainland",c037,642288.0,1
Nigeria,c037,333018.0,2
Iran (Islamic Republic of),c037,51915.0,3
Colombia,c037,47930.0,4
Angola,c037,36000.0,5
India,c037,34196.0,6
Mexico,c037,22860.0,7
Guinea,c037,20000.0,8
Peru,c037,12000.0,9
Tunisia,c037,12000.0,10
Guatemala,c037,9000.0,11
Sierra Leone,c037,9000.0,12
Philippines,c037,8952.0,13
Kenya,c037,8000.0,14
"China, Taiwan Province of",c037,5945.0,15
Japan,c037,4460.0,16
Côte d'Ivoire,c037,4000.0,17
United Republic of Tanzania,c037,4000.0,18
Thailand,c037,3335.0,19
Italy,c037,2772.0,20
France,c038,10105.0,1
Ecuador,c038,9743.0,2
Philippines,c038,5783.0,3
Guatemala,c038,4108.0,4
Costa Rica,c038,3877.0,5
Colombia,c038,3328.0,6
Viet Nam,c038,1012.0,7
Honduras,c038,881.0,8
Mexico,c038,819.0,9
Panama,c038,639.0,10
Côte d'Ivoire,c038,637.0,11
Cambodia,c038,455.0,12
Dominican Republic,c038,441.0,13
India,c038,347.0,14
Peru,c038,346.0,15
Cameroon,c038,297.0,16
Lao People's Democratic Republic,c038,265.0,17
Turkey,c038,221.0,18
Mozambique,c038,220.0,19
Bolivia (Plurinational State of),c038,190.0,20
Cameroon,c039,2919089.0,1
Democratic Republic of the Congo,c039,943564.0,2
Uganda,c039,942406.0,3
Colombia,c039,473947.0,4
Côte d'Ivoire,c039,379662.0,5
Ghana,c039,376156.0,6
Philippines,c039,260035.0,7
Nigeria,c039,258000.0,8
Myanmar,c039,218022.0,9
United Republic of Tanzania,c039,165183.0,10
Bolivia (Plurinational State of),c039,155251.0,11
Dominican Republic,c039,99343.0,12
Venezuela (Bolivarian Republic of),c039,98777.0,13
Sri Lanka,c039,82739.0,14
Gabon,c039,80000.0,15
Haiti,c039,79863.0,16
Rwanda,c039,76000.0,17
Nicaragua,c039,74092.0,18
Central African Republic,c039,53856.0,19
Guinea,c039,41000.0,20
France,c040,789606.0,1
Poland,c040,47107.0,2
"China, mainland",c040,31440.0,3
Italy,c040,24100.0,4
Chile,c040,19066.0,5
Turkey,c040,16352.0,6
South Africa,c040,10047.0,7
United States of America,c040,9900.0,8
Republic of Moldova,c040,9193.0,9
Iran (Islamic Republic of),c040,8631.0,10
New Zealand,c040,7972.0,11
Argentina,c040,5039.0,12
Spain,c040,4791.0,13
Germany,c040,4253.0,14
Austria,c040,3526.0,15
Serbia,c040,3484.0,16
Hungary,c040,3185.0,17
Ukraine,c040,2206.0,18
Portugal,c040,2168.0,19
Brazil,c040,2075.0,20
Philippines,c041,6375.0,1
Costa Rica,c041,6113.0,2
Thailand,c041,2069.0,3
Indonesia,c041,1389.0,4
Kenya,c041,498.0,5
Guatemala,c041,264.0,6
South Africa,c041,261.0,7
Honduras,c041,245.0,8
Ecuador,c041,236.0,9
Lebanon,c041,234.0,10
Viet Nam,c041,196.0,11
"China, Taiwan Province of",c041,131.0,12
Ghana,c041,126.0,13
Brazil,c041,123.0,14
Mexico,c041,119.0,15
"China, mainland",c041,96.0,16
Malaysia,c041,93.0,17
Côte d'Ivoire,c041,73.0,18
Benin,c041,59.0,19
Eswatini,c041,46.0,20
Saudi Arabia,c042,1323.0,1
Iraq,c042,1274.0,2
Iran (Islamic Republic of),c042,1249.0,3
United Arab Emirates,c042,1090.0,4
Algeria,c042,775.0,5
Tunisia,c042,729.0,6
Pakistan,c042,692.0,7
Israel,c042,295.0,8
Egypt,c042,197.0,9
Oman,c042,124.0,10
United States of America,c042,84.0,11
Turkey,c042,42.0,12
Jordan,c042,36.0,13
Libya,c042,31.0,14
Mexico,c042,23.0,15
Morocco,c042,13.0,16
Kuwait,c042,11.0,17
Namibia,c042,6.0,18
Niger,c042,6.0,19
Spain,c042,2.0,20
France,c043,5161896.0,1
Turkey,c043,41611.0,2
Chile,c043,29412.0,3
United States of America,c043,24576.0,4
Italy,c043,22655.0,5
"China, mainland",c043,18892.0,6
South Africa,c043,18802.0,7
Spain,c043,15852.0,8
Peru,c043,13629.0,9
Iran (Islamic Republic of),c043,13063.0,10
Argentina,c043,11511.0,11
India,c043,9166.0,12
Uzbekistan,c043,9157.0,13
Afghanistan,c043,8681.0,14
Mexico,c043,5225.0,15
Egypt,c043,4899.0,16
Greece,c043,4358.0,17
Germany,c043,1942.0,18
Brazil,c043,1611.0,19
Lebanon,c043,1515.0,20
France,c044,77743.0,1
Thailand,c044,15489.0,2
Mexico,c044,14152.0,3
"China, mainland",c044,13171.0,4
Spain,c044,11987.0,5
Viet Nam,c044,9787.0,6
Turkey,c044,8912.0,7
Chile,c044,7703.0,8
Peru,c044,5944.0,9
Greece,c044,5795.0,10
Italy,c044,4398.0,11
United States of America,c044,4204.0,12
South Africa,c044,3317.0,13
New Zealand,c044,3227.0,14
Egypt,c044,3071.0,15
India,c044,3044.0,16
Brazil,c044,2920.0,17
Poland,c044,2794.0,18
Netherlands,c044,2598.0,19
Argentina,c044,2519.0,20
Brazil,c045,218797.0,1
Viet Nam,c045,101265.0,2
Indonesia,c045,43272.0,3
Uganda,c045,18291.0,4
Ethiopia,c045,16757.0,5
Central African Republic,c045,16000.0,6
Peru,c045,15772.0,7
Colombia,c045,13834.0,8
Lao People's Democratic Republic,c045,9515.0,9
Honduras,c045,9282.0,10
Nicaragua,c045,9068.0,11
India,c045,8722.0,12
Mexico,c045,8146.0,13
Costa Rica,c045,3980.0,14
Côte d'Ivoire,c045,3581.0,15
United Republic of Tanzania,c045,3414.0,16
"China, mainland",c045,3146.0,17
Venezuela (Bolivarian Republic of),c045,2798.0,18
Guatemala,c045,2258.0,19
Kenya,c045,2099.0,20
Côte d'Ivoire,c046,92201.0,1
Brazil,c046,33969.0,2
Indonesia,c046,31876.0,3
Ecuador,c046,21598.0,4
Nigeria,c046,18859.0,5
Cameroon,c046,16940.0,6
Peru,c046,10022.0,7
Ghana,c046,7576.0,8
Dominican Republic,c046,4373.0,9
Colombia,c046,2585.0,10
Guatemala,c046,2448.0,11
Papua New Guinea,c046,2326.0,12
Uganda,c046,2261.0,13
Democratic Republic of the Congo,c046,1176.0,14
Liberia,c046,1131.0,15
Sierra Leone,c046,1124.0,16
Guinea,c046,1076.0,17
Madagascar,c046,1031.0,18
