Country,Commodity,Export_Value,Rank
Belarus,c016,4526922.0,14
Japan,c016,3889223.0,15
Czech Republic,c016,3601236.0,16
Morocco,c016,3083052.0,17
Denmark,c016,2438616.0,18
Austria,c016,2116000.0,19
Spain,c016,2037889.0,20
Myanmar,c017,624.0,1
Argentina,c017,223.0,2
United States of America,c017,215.0,3
Canada,c017,178.0,4
"China, mainland",c017,144.0,5
Ethiopia,c017,78.0,6
Brazil,c017,74.0,7
Kyrgyzstan,c017,52.0,8
Nicaragua,c017,50.0,9
Uganda,c017,38.0,10
United Republic of Tanzania,c017,36.0,11
Turkey,c017,36.0,12
Australia,c017,30.0,13
Egypt,c017,26.0,14
India,c017,25.0,15
Indonesia,c017,18.0,16
Madagascar,c017,18.0,17
Mozambique,c017,15.0,18
Kenya,c017,12.0,19
Bolivia (Plurinational State of),c017,9.0,20
Canada,c018,610.0,1
Russian Federation,c018,114.0,2
United States of America,c018,76.0,3
Ukraine,c018,60.0,4
France,c018,36.0,5
Lithuania,c018,22.0,6
Estonia,c018,11.0,7
Argentina,c018,9.0,8
Kazakhstan,c018,9.0,9
Australia,c018,7.0,10
Germany,c018,4.0,11
Latvia,c018,4.0,12
Czech Republic,c018,4.0,13
Malawi,c018,3.0,14
Sweden,c018,3.0,15
Hungary,c018,2.0,16
New Zealand,c018,2.0,17
Myanmar,c018,1.0,18
Denmark,c018,1.0,19
Poland,c018,1.0,20
Senegal,c019,139554.0,1
Canada,c019,1824.0,2
Australia,c019,806.0,3
United States of America,c019,300.0,4
Turkey,c019,224.0,5
India,c019,214.0,6
Russian Federation,c019,195.0,7
United Republic of Tanzania,c019,184.0,8
Lithuania,c019,81.0,9
Argentina,c019,76.0,10
Latvia,c019,50.0,11
Mexico,c019,49.0,12
France,c019,35.0,13
Germany,c019,35.0,14
Ethiopia,c019,35.0,15
United Kingdom,c019,34.0,16
"China, mainland",c019,28.0,17
Kazakhstan,c019,26.0,18
Kenya,c019,25.0,19
Poland,c019,21.0,20
Senegal,c020,915.0,1
United States of America,c020,18.0,2
Côte d'Ivoire,c020,11.0,3
Turkey,c020,7.0,4
United Republic of Tanzania,c020,5.0,5
Viet Nam,c020,5.0,6
"China, mainland",c020,4.0,7
Spain,c020,4.0,8
India,c020,3.0,9
Australia,c020,2.0,10
Chile,c020,2.0,11
Indonesia,c020,2.0,12
Iran (Islamic Republic of),c020,2.0,13
Mexico,c020,2.0,14
Nigeria,c020,2.0,15
Brazil,c020,1.0,16
Myanmar,c020,1.0,17
Sri Lanka,c020,1.0,18
Benin,c020,1.0,19
Ghana,c020,1.0,20
Brazil,c021,126496281.0,1
United States of America,c021,122631411.0,2
Argentina,c021,43719185.0,3
"China, mainland",c021,20137257.0,4
India,c021,11311534.0,5
Paraguay,c021,11092559.0,6
Canada,c021,6380414.0,7
Russian Federation,c021,4621008.0,8
Bolivia (Plurinational State of),c021,3059330.0,9
Ukraine,c021,2837680.0,10
Uruguay,c021,2007700.0,11
South Africa,c021,1310423.0,12
Italy,c021,1083120.0,13
Iran (Islamic Republic of),c021,986715.0,14
Serbia,c021,791440.0,15
Nigeria,c021,783467.0,16
France,c021,454593.0,17
Croatia,c021,320745.0,18
Romania,c021,318711.0,19
Ghana,c021,303496.0,20
Senegal,c022,696000.0,1
Romania,c023,305.0,1
Bulgaria,c023,128.0,2
"China, mainland",c023,105.0,3
Republic of Moldova,c023,84.0,4
France,c023,80.0,5
Hungary,c023,73.0,6
Kazakhstan,c023,52.0,7
Argentina,c023,46.0,8
Serbia,c023,30.0,9
Slovakia,c023,22.0,10
Turkey,c023,19.0,11
United States of America,c023,13.0,12
Croatia,c023,12.0,13
Canada,c023,7.0,14
Spain,c023,5.0,15
Greece,c023,4.0,16
Austria,c023,1.0,17
Lithuania,c023,1.0,18
Canada,c024,1131.0,1
Ukraine,c024,215.0,2
Australia,c024,158.0,3
Russian Federation,c024,69.0,4
Hungary,c024,65.0,5
Lithuania,c024,61.0,6
Romania,c024,48.0,7
Poland,c024,36.0,8
Latvia,c024,35.0,9
Czech Republic,c024,26.0,10
France,c024,21.0,11
Slovakia,c024,21.0,12
Bulgaria,c024,18.0,13
Belgium,c024,17.0,14
United States of America,c024,15.0,15
United Kingdom,c024,7.0,16
Serbia,c024,6.0,17
Germany,c024,5.0,18
Croatia,c024,5.0,19
Spain,c024,5.0,20
Senegal,c025,19571.0,1
Indonesia,c026,9943665.0,1
Philippines,c026,7215750.0,2
India,c026,4687828.0,3
Viet Nam,c026,1317864.0,4
Mexico,c026,1042920.0,5
Sri Lanka,c026,673050.0,6
Papua New Guinea,c026,419732.0,7
Brazil,c026,344537.0,8
Malaysia,c026,312948.0,9
Thailand,c026,256634.0,10
Vanuatu,c026,227214.0,11
United Republic of Tanzania,c026,173973.0,12
Ghana,c026,173315.0,13
Venezuela (Bolivarian Republic of),c026,164165.0,14
RoW,c026,151722.0,15
Bangladesh,c026,134617.0,16
Nigeria,c026,132753.0,17
Côte d'Ivoire,c026,121868.0,18
Mozambique,c026,117052.0,19
"China, mainland",c026,93586.0,20
Senegal,c027,16000.0,1
Senegal,c028,125678.0,1
Spain,c029,7646702.0,1
Greece,c029,2107151.0,2
Italy,c029,2048434.0,3
Tunisia,c029,1968000.0,4
Morocco,c029,1393711.0,5
Turkey,c029,1286646.0,6
Algeria,c029,780459.0,7
Syrian Arab Republic,c029,664890.0,8
Portugal,c029,597363.0,9
Argentina,c029,251931.0,10
Egypt,c029,135208.0,11
Jordan,c029,132046.0,12
Chile,c029,114485.0,13
Albania,c029,100534.0,14
Lebanon,c029,90667.0,15
Libya,c029,89419.0,16
Israel,c029,75778.0,17
RoW,c029,72040.0,18
Iran (Islamic Republic of),c029,48000.0,19
Peru,c029,40037.0,20
Senegal,c030,1020.0,1
Russian Federation,c030,228.0,2
Kazakhstan,c030,211.0,3
Canada,c030,190.0,4
Italy,c030,58.0,5
Burkina Faso,c030,44.0,6
Bolivia (Plurinational State of),c030,30.0,7
"China, mainland",c030,30.0,8
India,c030,29.0,9
Benin,c030,26.0,10
Sudan,c030,22.0,11
United States of America,c030,10.0,12
Serbia,c030,8.0,13
Austria,c030,7.0,14
Poland,c030,7.0,15
United Kingdom,c030,7.0,16
Ukraine,c030,7.0,17
Czech Republic,c030,5.0,18
Ethiopia,c030,5.0,19
France,c030,4.0,20
Senegal,c031,8421.0,1
Italy,c031,644.0,2
"China, mainland",c031,384.0,3
Spain,c031,360.0,4
Mexico,c031,194.0,5
Turkey,c031,160.0,6
Portugal,c031,137.0,7
United States of America,c031,125.0,8
Iran (Islamic Republic of),c031,102.0,9
Morocco,c031,64.0,10
Chile,c031,56.0,11
Netherlands,c031,55.0,12
Greece,c031,31.0,13
Ukraine,c031,28.0,14
Azerbaijan,c031,21.0,15
Jordan,c031,21.0,16
Egypt,c031,14.0,17
France,c031,11.0,18
India,c031,11.0,19
Syrian Arab Republic,c031,11.0,20
Senegal,c032,24483.0,1
Netherlands,c032,1964.0,2
India,c032,1862.0,3
"China, mainland",c032,1117.0,4
Iran (Islamic Republic of),c032,625.0,5
Mexico,c032,514.0,6
Egypt,c032,479.0,7
Spain,c032,428.0,8
United States of America,c032,424.0,9
Pakistan,c032,364.0,10
Peru,c032,325.0,11
Turkey,c032,280.0,12
Uzbekistan,c032,266.0,13
Argentina,c032,238.0,14
Poland,c032,161.0,15
South Africa,c032,149.0,16
France,c032,116.0,17
Yemen,c032,110.0,18
Afghanistan,c032,108.0,19
Niger,c032,108.0,20
Senegal,c033,192742.0,1
"China, mainland",c033,722.0,2
Spain,c033,419.0,3
Mexico,c033,410.0,4
United States of America,c033,170.0,5
Netherlands,c033,151.0,6
Italy,c033,100.0,7
India,c033,96.0,8
Iran (Islamic Republic of),c033,85.0,9
Belgium,c033,78.0,10
Turkey,c033,77.0,11
France,c033,69.0,12
Guatemala,c033,55.0,13
Morocco,c033,55.0,14
Poland,c033,54.0,15
Egypt,c033,49.0,16
Hungary,c033,36.0,17
Germany,c033,35.0,18
New Zealand,c033,32.0,19
Thailand,c033,32.0,20
Senegal,c034,4324.0,1
Brazil,c034,271.0,2
Spain,c034,97.0,3
South Africa,c034,52.0,4
Egypt,c034,50.0,5
Turkey,c034,33.0,6
"China, mainland",c034,22.0,7
United States of America,c034,20.0,8
Greece,c034,16.0,9
Morocco,c034,16.0,10
Pakistan,c034,15.0,11
Mexico,c034,12.0,12
Italy,c034,9.0,13
Chile,c034,7.0,14
Peru,c034,7.0,15
Australia,c034,6.0,16
Argentina,c034,5.0,17
Costa Rica,c034,5.0,18
Israel,c034,5.0,19
India,c034,4.0,20
India,c035,311848.0,1
"China, mainland",c035,297374.0,2
Mexico,c035,280625.0,3
Brazil,c035,242889.0,4
Argentina,c035,196460.0,5
Turkey,c035,84881.0,6
Spain,c035,80644.0,7
South Africa,c035,73529.0,8
Peru,c035,45774.0,9
Iran (Islamic Republic of),c035,40843.0,10
Egypt,c035,32638.0,11
Sudan,c035,29077.0,12
Colombia,c035,26406.0,13
United States of America,c035,22525.0,14
Chile,c035,18452.0,15
Guatemala,c035,17168.0,16
Italy,c035,16852.0,17
Thailand,c035,12915.0,18
Syrian Arab Republic,c035,9718.0,19
Lebanon,c035,9120.0,20
"China, mainland",c036,543380.0,1
South Africa,c036,47636.0,2
United States of America,c036,45701.0,3
Mexico,c036,42870.0,4
Viet Nam,c036,25657.0,5
Thailand,c036,24910.0,6
Sudan,c036,22000.0,7
Turkey,c036,15267.0,8
Brazil,c036,12000.0,9
Israel,c036,10332.0,10
Iran (Islamic Republic of),c036,8000.0,11
Tunisia,c036,8000.0,12
Argentina,c036,7757.0,13
Bangladesh,c036,7000.0,14
"China, Taiwan Province of",c036,6790.0,15
Spain,c036,5649.0,16
Paraguay,c036,4335.0,17
Eswatini,c036,4324.0,18
Syrian Arab Republic,c036,4007.0,19
Haiti,c036,4000.0,20
"China, mainland",c037,642288.0,1
Nigeria,c037,333018.0,2
Iran (Islamic Republic of),c037,51915.0,3
Colombia,c037,47930.0,4
Angola,c037,36000.0,5
India,c037,34196.0,6
Mexico,c037,22860.0,7
Guinea,c037,20000.0,8
Peru,c037,12000.0,9
Tunisia,c037,12000.0,10
Guatemala,c037,9000.0,11
Sierra Leone,c037,9000.0,12
Philippines,c037,8952.0,13
Kenya,c037,8000.0,14
"China, Taiwan Province of",c037,5945.0,15
Japan,c037,4460.0,16
Côte d'Ivoire,c037,4000.0,17
United Republic of Tanzania,c037,4000.0,18
Thailand,c037,3335.0,19
Italy,c037,2772.0,20
Senegal,c038,2643.0,1
Ecuador,c038,378.0,2
Philippines,c038,225.0,3
Guatemala,c038,159.0,4
Costa Rica,c038,150.0,5
Colombia,c038,129.0,6
Viet Nam,c038,39.0,7
Honduras,c038,34.0,8
Mexico,c038,32.0,9
Côte d'Ivoire,c038,25.0,10
Panama,c038,25.0,11
Cambodia,c038,18.0,12
Dominican Republic,c038,17.0,13
India,c038,13.0,14
Peru,c038,13.0,15
Cameroon,c038,12.0,16
Lao People's Democratic Republic,c038,10.0,17
Mozambique,c038,9.0,18
Turkey,c038,9.0,19
Bolivia (Plurinational State of),c038,7.0,20
Cameroon,c039,2919089.0,1
Democratic Republic of the Congo,c039,943564.0,2
Uganda,c039,942406.0,3
Colombia,c039,473947.0,4
Côte d'Ivoire,c039,379662.0,5
Ghana,c039,376156.0,6
Philippines,c039,260035.0,7
Nigeria,c039,258000.0,8
Myanmar,c039,218022.0,9
United Republic of Tanzania,c039,165183.0,10
Bolivia (Plurinational State of),c039,155251.0,11
Dominican Republic,c039,99343.0,12
Venezuela (Bolivarian Republic of),c039,98777.0,13
Sri Lanka,c039,82739.0,14
Gabon,c039,80000.0,15
Haiti,c039,79863.0,16
Rwanda,c039,76000.0,17
Nicaragua,c039,74092.0,18
Central African Republic,c039,53856.0,19
Guinea,c039,41000.0,20
Poland,c040,196.0,1
"China, mainland",c040,131.0,2
Italy,c040,100.0,3
Chile,c040,79.0,4
Turkey,c040,68.0,5
South Africa,c040,42.0,6
United States of America,c040,41.0,7
Republic of Moldova,c040,38.0,8
Iran (Islamic Republic of),c040,36.0,9
New Zealand,c040,33.0,10
France,c040,26.0,11
Argentina,c040,21.0,12
Spain,c040,20.0,13
Germany,c040,18.0,14
Austria,c040,15.0,15
Serbia,c040,15.0,16
Hungary,c040,13.0,17
Brazil,c040,9.0,18
Portugal,c040,9.0,19
Ukraine,c040,9.0,20
Costa Rica,c041,536473.0,1
Brazil,c041,492301.0,2
Philippines,c041,293554.0,3
Colombia,c041,220633.0,4
India,c041,150960.0,5
Thailand,c041,149559.0,6
Nigeria,c041,124744.0,7
"China, mainland",c041,112355.0,8
Mexico,c041,99963.0,9
Peru,c041,86815.0,10
Guatemala,c041,74364.0,11
Venezuela (Bolivarian Republic of),c041,71000.0,12
Viet Nam,c041,60937.0,13
Ghana,c041,56624.0,14
Angola,c041,49958.0,15
Dominican Republic,c041,41803.0,16
Indonesia,c041,39730.0,17
Benin,c041,37566.0,18
"China, Taiwan Province of",c041,35086.0,19
Kenya,c041,34696.0,20
Iraq,c042,209800.0,1
Egypt,c042,171806.0,2
Iran (Islamic Republic of),c042,160693.0,3
United Arab Emirates,c042,137894.0,4
Tunisia,c042,94562.0,5
Libya,c042,68883.0,6
Algeria,c042,58223.0,7
Sudan,c042,50892.0,8
Oman,c042,42589.0,9
Saudi Arabia,c042,35807.0,10
Morocco,c042,33770.0,11
Pakistan,c042,27063.0,12
"China, mainland",c042,16651.0,13
Kuwait,c042,11210.0,14
Israel,c042,5653.0,15
United States of America,c042,4171.0,16
Yemen,c042,4119.0,17
Turkey,c042,3437.0,18
Qatar,c042,3007.0,19
Mauritania,c042,2542.0,20
Italy,c043,7173315.0,1
Spain,c043,5676572.0,2
France,c043,5171516.0,3
"China, mainland",c043,3431024.0,4
United States of America,c043,2984294.0,5
Chile,c043,1841664.0,6
South Africa,c043,1693578.0,7
Argentina,c043,1596255.0,8
Australia,c043,1330321.0,9
Turkey,c043,1283837.0,10
Portugal,c043,834996.0,11
Brazil,c043,559924.0,12
Romania,c043,541546.0,13
Greece,c043,510449.0,14
New Zealand,c043,437316.0,15
Germany,c043,427659.0,16
Russian Federation,c043,407379.0,17
Hungary,c043,379791.0,18
Peru,c043,370764.0,19
Republic of Moldova,c043,354582.0,20
Senegal,c044,27832.0,1
Thailand,c044,307.0,2
Mexico,c044,280.0,3
"China, mainland",c044,261.0,4
Spain,c044,237.0,5
Viet Nam,c044,194.0,6
Turkey,c044,176.0,7
Chile,c044,153.0,8
Peru,c044,118.0,9
Greece,c044,115.0,10
Italy,c044,87.0,11
United States of America,c044,83.0,12
South Africa,c044,66.0,13
New Zealand,c044,64.0,14
Egypt,c044,61.0,15
India,c044,60.0,16
Brazil,c044,58.0,17
Poland,c044,55.0,18
Netherlands,c044,51.0,19
Argentina,c044,50.0,20
Brazil,c045,218797.0,1
Viet Nam,c045,101265.0,2
Indonesia,c045,43272.0,3
Uganda,c045,18291.0,4
Ethiopia,c045,16757.0,5
Central African Republic,c045,16000.0,6
Peru,c045,15772.0,7
Colombia,c045,13834.0,8
Lao People's Democratic Republic,c045,9515.0,9
Honduras,c045,9282.0,10
Nicaragua,c045,9068.0,11
India,c045,8722.0,12
Mexico,c045,8146.0,13
Costa Rica,c045,3980.0,14
Côte d'Ivoire,c045,3581.0,15
United Republic of Tanzania,c045,3414.0,16
"China, mainland",c045,3146.0,17
Venezuela (Bolivarian Republic of),c045,2798.0,18
Guatemala,c045,2258.0,19
Kenya,c045,2099.0,20
Côte d'Ivoire,c046,92201.0,1
Brazil,c046,33969.0,2
Indonesia,c046,31876.0,3
Ecuador,c046,21598.0,4
Nigeria,c046,18859.0,5
Cameroon,c046,16940.0,6
Peru,c046,10022.0,7
Ghana,c046,7576.0,8
Dominican Republic,c046,4373.0,9
Colombia,c046,2585.0,10
Guatemala,c046,2448.0,11
Papua New Guinea,c046,2326.0,12
Uganda,c046,2261.0,13
Democratic Republic of the Congo,c046,1176.0,14
Liberia,c046,1131.0,15
Sierra Leone,c046,1124.0,16
Guinea,c046,1076.0,17
Madagascar,c046,1031.0,18
Venezuela (Bolivarian Republic of),c046,892.0,19
Mexico,c046,671.0,20
"China, mainland",c047,158061.0,1
India,c047,57833.0,2
Kenya,c047,32804.0,3
Indonesia,c047,32631.0,4
Bangladesh,c047,18974.0,5
Argentina,c047,17900.0,6
Sri Lanka,c047,17842.0,7
Viet Nam,c047,15202.0,8
Malawi,c047,11482.0,9
Turkey,c047,5961.0,10
Thailand,c047,4503.0,11
Myanmar,c047,4349.0,12
Iran (Islamic Republic of),c047,3792.0,13
Uganda,c047,3739.0,14
Japan,c047,3723.0,15
United Republic of Tanzania,c047,2247.0,16
Rwanda,c047,2000.0,17
Mozambique,c047,1975.0,18
Nepal,c047,1134.0,19
Burundi,c047,1091.0,20
Ethiopia,c048,47323.0,1
United States of America,c048,47090.0,2
Germany,c048,46900.0,3
"China, mainland",c048,8131.0,4
Czech Republic,c048,5930.0,5
Poland,c048,3640.0,6
Slovenia,c048,2720.0,7
Democratic People's Republic of Korea,c048,2030.0,8
Albania,c048,1787.0,9
United Kingdom,c048,1307.0,10
Spain,c048,1040.0,11
New Zealand,c048,911.0,12
France,c048,840.0,13
Japan,c048,669.0,14
Australia,c048,606.0,15
Ukraine,c048,510.0,16
Austria,c048,500.0,17
Argentina,c048,474.0,18
South Africa,c048,463.0,19
Russian Federation,c048,221.0,20
Viet Nam,c049,15428.0,1
Brazil,c049,6822.0,2
Indonesia,c049,5460.0,3
India,c049,2927.0,4
Sri Lanka,c049,2091.0,5
Malaysia,c049,1896.0,6
"China, mainland",c049,1215.0,7
Tajikistan,c049,1000.0,8
Madagascar,c049,45.0,9
Ecuador,c049,26.0,10
Cambodia,c049,26.0,11
Mexico,c049,20.0,12
Honduras,c049,9.0,13
Kenya,c049,9.0,14
Rwanda,c049,9.0,15
Ethiopia,c049,6.0,16
Guatemala,c049,4.0,17
Thailand,c049,1.0,18
India,c050,85540.0,1
"China, mainland",c050,17911.0,2
Ethiopia,c050,15000.0,3
Thailand,c050,13197.0,4
Myanmar,c050,7213.0,5
Bangladesh,c050,7071.0,6
Pakistan,c050,6667.0,7
Nigeria,c050,5815.0,8
Viet Nam,c050,5405.0,9
Côte d'Ivoire,c050,3997.0,10
Peru,c050,3915.0,11
Ghana,c050,3000.0,12
Egypt,c050,2989.0,13
Mexico,c050,2746.0,14
Nepal,c050,2582.0,15
Cameroon,c050,2000.0,16
Democratic Republic of the Congo,c050,2000.0,17
Uzbekistan,c050,1371.0,18
Morocco,c050,1017.0,19
Bosnia and Herzegovina,c050,1000.0,20
Indonesia,c051,12784.0,1
Madagascar,c051,1141.0,2
United Republic of Tanzania,c051,1038.0,3
Sri Lanka,c051,1019.0,4
RoW,c051,1019.0,5
India,c052,150984.0,1
"China, mainland",c052,90261.0,2
Nigeria,c052,70639.0,3
Nepal,c052,44712.0,4
Indonesia,c052,40255.0,5
Ethiopia,c052,30750.0,6
Bangladesh,c052,26358.0,7
Thailand,c052,17132.0,8
Turkey,c052,15995.0,9
Guatemala,c052,14997.0,10
Mexico,c052,6807.0,11
Cameroon,c052,6000.0,12
Sri Lanka,c052,5562.0,13
Viet Nam,c052,5396.0,14
Syrian Arab Republic,c052,5148.0,15
Guyana,c052,2919.0,16
Mali,c052,2919.0,17
Iran (Islamic Republic of),c052,2836.0,18
Colombia,c052,2575.0,19
Peru,c052,2449.0,20
United States of America,c061,264186748.0,1
Germany,c061,157586600.0,2
India,c061,121924992.0,3
Argentina,c061,72050000.0,4
Italy,c061,68408958.0,5
France,c061,66682297.0,6
"China, mainland",c061,60000000.0,7
Mexico,c061,52280779.0,8
Egypt,c061,51132858.0,9
Turkey,c061,48216222.0,10
Poland,c061,47523181.0,11
Paraguay,c061,35736100.0,12
Japan,c061,31171100.0,13
Russian Federation,c061,30839260.0,14
Denmark,c061,27123970.0,15
Belarus,c061,22889575.0,16
Ukraine,c061,14977221.0,17
Romania,c061,14731555.0,18
Spain,c061,13697870.0,19
Iran (Islamic Republic of),c061,12733134.0,20
Senegal,c062,38608547.0,1
Senegal,c063,11093.0,1
United States of America,c063,626.0,2
Greece,c063,547.0,3
Côte d'Ivoire,c063,330.0,4
Benin,c063,183.0,5
Brazil,c063,58.0,6
Togo,c063,33.0,7
Kazakhstan,c063,30.0,8
Azerbaijan,c063,25.0,9
Ethiopia,c063,18.0,10
Argentina,c063,12.0,11
Malawi,c063,7.0,12
Nigeria,c063,7.0,13
Turkey,c063,5.0,14
Australia,c063,4.0,15
Uzbekistan,c063,4.0,16
India,c063,1.0,17
Israel,c063,1.0,18
Mexico,c063,1.0,19
Spain,c063,1.0,20
Senegal,c064,7564.0,1
India,c065,429736.0,1
Colombia,c065,66935.0,2
Honduras,c065,15835.0,3
Uganda,c065,10955.0,4
Lao People's Democratic Republic,c065,10772.0,5
United Republic of Tanzania,c065,7922.0,6
"China, mainland",c065,5001.0,7
Nicaragua,c065,3718.0,8
Kenya,c065,3365.0,9
Japan,c065,3000.0,10
Philippines,c065,1000.0,11
Haiti,c065,945.0,12
"China, mainland",c066,2442015.0,1
Brazil,c066,735656.0,2
India,c066,156761.0,3
Egypt,c066,138047.0,4
Thailand,c066,119156.0,5
Australia,c066,71337.0,6
France,c066,68448.0,7
Pakistan,c066,61456.0,8
Guatemala,c066,53448.0,9
Germany,c066,36505.0,10
Poland,c066,33371.0,11
