Country,Commodity,Export_Value,Rank
Peru,c012,18.0,11
Dominican Republic,c012,13.0,12
South Africa,c012,12.0,13
Mali,c012,10.0,14
Japan,c012,9.0,15
Mexico,c012,9.0,16
Israel,c012,4.0,17
Argentina,c012,1.0,18
Australia,c012,1.0,19
Costa Rica,c012,1.0,20
Lao People's Democratic Republic,c013,3577530.0,1
Nigeria,c013,961874.0,2
Cameroon,c013,915038.0,3
Ethiopia,c013,823441.0,4
Ghana,c013,403943.0,5
"China, mainland",c013,334663.0,6
Democratic Republic of the Congo,c013,217546.0,7
Madagascar,c013,113432.0,8
Namibia,c013,84362.0,9
Colombia,c013,72940.0,10
Peru,c013,67152.0,11
Cuba,c013,66876.0,12
Indonesia,c013,60145.0,13
Mexico,c013,58359.0,14
Papua New Guinea,c013,50001.0,15
Pakistan,c013,48395.0,16
Nicaragua,c013,47170.0,17
Guinea,c013,42963.0,18
Japan,c013,39204.0,19
Gabon,c013,38836.0,20
Nigeria,c014,25143059.0,1
Côte d'Ivoire,c014,2597759.0,2
Ghana,c014,2151594.0,3
Benin,c014,1395408.0,4
Togo,c014,216560.0,5
Chad,c014,157002.0,6
Cameroon,c014,139996.0,7
Brazil,c014,120704.0,8
Central African Republic,c014,81000.0,9
Gabon,c014,70738.0,10
Guinea,c014,62950.0,11
Colombia,c014,44500.0,12
Papua New Guinea,c014,28000.0,13
Jamaica,c014,26804.0,14
Haiti,c014,24620.0,15
Japan,c014,21788.0,16
Democratic Republic of the Congo,c014,19873.0,17
Burkina Faso,c014,15999.0,18
Mali,c014,13152.0,19
Rwanda,c014,13001.0,20
Brazil,c015,738261328.0,1
India,c015,350428918.0,2
"China, mainland",c015,108182821.0,3
Pakistan,c015,79820778.0,4
Thailand,c015,71579466.0,5
Mexico,c015,50672847.0,6
United States of America,c015,32756709.0,7
Indonesia,c015,29299999.0,8
Australia,c015,28722750.0,9
Guatemala,c015,27661587.0,10
Colombia,c015,25742000.0,11
Philippines,c015,24384000.0,12
South Africa,c015,18220000.0,13
Argentina,c015,17500000.0,14
Cuba,c015,13189803.0,15
Egypt,c015,12405000.0,16
Myanmar,c015,11548011.0,17
Viet Nam,c015,11088286.0,18
Peru,c015,10469000.0,19
Bolivia (Plurinational State of),c015,8376707.0,20
Romania,c016,717923.0,1
Myanmar,c017,1583450.0,1
India,c017,883259.0,2
"China, mainland",c017,571819.0,3
Brazil,c017,280293.0,4
Belarus,c017,236939.0,5
United Republic of Tanzania,c017,196279.0,6
Mozambique,c017,186464.0,7
Kenya,c017,145808.0,8
Togo,c017,136037.0,9
Angola,c017,119039.0,10
Burundi,c017,118777.0,11
Argentina,c017,116582.0,12
Mexico,c017,114832.0,13
Malawi,c017,106391.0,14
Mali,c017,97000.0,15
Kazakhstan,c017,94426.0,16
United States of America,c017,91399.0,17
Cameroon,c017,77177.0,18
Uganda,c017,67809.0,19
Canada,c017,66521.0,20
Romania,c018,76420.0,1
Canada,c018,2742.0,2
Russian Federation,c018,518.0,3
United States of America,c018,342.0,4
Ukraine,c018,276.0,5
France,c018,166.0,6
Lithuania,c018,99.0,7
Estonia,c018,50.0,8
Argentina,c018,42.0,9
Kazakhstan,c018,42.0,10
Australia,c018,37.0,11
Czech Republic,c018,19.0,12
Germany,c018,18.0,13
Latvia,c018,18.0,14
Malawi,c018,15.0,15
Sweden,c018,15.0,16
Hungary,c018,13.0,17
New Zealand,c018,13.0,18
United Kingdom,c018,8.0,19
Denmark,c018,6.0,20
Romania,c019,8274.0,1
Canada,c019,1110.0,2
Australia,c019,491.0,3
United States of America,c019,181.0,4
Turkey,c019,136.0,5
India,c019,129.0,6
Russian Federation,c019,118.0,7
United Republic of Tanzania,c019,112.0,8
Lithuania,c019,49.0,9
Argentina,c019,46.0,10
Latvia,c019,32.0,11
Mexico,c019,32.0,12
Ethiopia,c019,22.0,13
France,c019,21.0,14
Germany,c019,21.0,15
United Kingdom,c019,21.0,16
"China, mainland",c019,16.0,17
Kazakhstan,c019,16.0,18
Kenya,c019,14.0,19
Poland,c019,13.0,20
Romania,c020,1854.0,1
United States of America,c020,243.0,2
Côte d'Ivoire,c020,147.0,3
Turkey,c020,94.0,4
Viet Nam,c020,73.0,5
United Republic of Tanzania,c020,63.0,6
"China, mainland",c020,53.0,7
Spain,c020,52.0,8
India,c020,34.0,9
Chile,c020,33.0,10
Indonesia,c020,30.0,11
Australia,c020,28.0,12
Mexico,c020,26.0,13
Iran (Islamic Republic of),c020,24.0,14
Nigeria,c020,21.0,15
Guinea-Bissau,c020,20.0,16
Ghana,c020,19.0,17
Benin,c020,17.0,18
Italy,c020,15.0,19
Mozambique,c020,15.0,20
Romania,c021,223498.0,1
Brazil,c021,66357.0,2
United States of America,c021,59280.0,3
Paraguay,c021,6569.0,4
Argentina,c021,5864.0,5
Canada,c021,4191.0,6
Uruguay,c021,1785.0,7
Ukraine,c021,1351.0,8
Russian Federation,c021,822.0,9
Croatia,c021,251.0,10
Serbia,c021,247.0,11
Slovakia,c021,83.0,12
France,c021,77.0,13
India,c021,71.0,14
Ethiopia,c021,68.0,15
Austria,c021,60.0,16
Hungary,c021,50.0,17
"China, mainland",c021,48.0,18
Kazakhstan,c021,38.0,19
Mozambique,c021,35.0,20
"China, mainland",c022,8272004.0,1
India,c022,3180620.0,2
Nigeria,c022,2648499.0,3
Sudan,c022,1205009.0,4
Myanmar,c022,1203906.0,5
United States of America,c022,857113.0,6
Senegal,c022,789218.0,7
Chad,c022,696242.0,8
Argentina,c022,523376.0,9
Guinea,c022,486474.0,10
Cameroon,c022,391489.0,11
Brazil,c022,318424.0,12
Malawi,c022,301193.0,13
Burkina Faso,c022,239911.0,14
Niger,c022,224242.0,15
Mali,c022,207512.0,16
Ghana,c022,202499.0,17
Viet Nam,c022,180163.0,18
Central African Republic,c022,163737.0,19
United Republic of Tanzania,c022,163215.0,20
Romania,c023,1177419.0,1
Bulgaria,c023,14081.0,2
"China, mainland",c023,11588.0,3
Republic of Moldova,c023,9215.0,4
France,c023,8903.0,5
Hungary,c023,8004.0,6
Kazakhstan,c023,5733.0,7
Argentina,c023,5023.0,8
Serbia,c023,3475.0,9
Slovakia,c023,2430.0,10
Turkey,c023,2085.0,11
United States of America,c023,1469.0,12
Croatia,c023,1275.0,13
Canada,c023,872.0,14
Spain,c023,659.0,15
Greece,c023,510.0,16
Austria,c023,239.0,17
Lithuania,c023,194.0,18
Mozambique,c023,92.0,19
Germany,c023,86.0,20
Romania,c024,343528.0,1
Canada,c024,19396.0,2
Ukraine,c024,3687.0,3
Australia,c024,2719.0,4
Russian Federation,c024,1189.0,5
Hungary,c024,1099.0,6
Lithuania,c024,1074.0,7
Poland,c024,612.0,8
Latvia,c024,595.0,9
Czech Republic,c024,437.0,10
France,c024,359.0,11
Slovakia,c024,354.0,12
Bulgaria,c024,273.0,13
Belgium,c024,268.0,14
United States of America,c024,256.0,15
United Kingdom,c024,135.0,16
Serbia,c024,111.0,17
Croatia,c024,101.0,18
Spain,c024,100.0,19
Uruguay,c024,94.0,20
"China, mainland",c025,17910606.0,1
India,c025,17731050.0,2
United States of America,c025,9204679.0,3
Brazil,c025,7070136.0,4
Pakistan,c025,3454334.0,5
Uzbekistan,c025,3063998.0,6
Turkey,c025,1773646.0,7
Turkmenistan,c025,1280220.0,8
Argentina,c025,1046043.0,9
Greece,c025,900746.0,10
Benin,c025,731057.0,11
Burkina Faso,c025,696636.0,12
Mexico,c025,674706.0,13
Cameroon,c025,600000.0,14
Côte d'Ivoire,c025,490442.0,15
Tajikistan,c025,450335.0,16
United Republic of Tanzania,c025,348958.0,17
Azerbaijan,c025,336792.0,18
Kazakhstan,c025,326582.0,19
Australia,c025,290000.0,20
Indonesia,c026,9943665.0,1
Philippines,c026,7215750.0,2
India,c026,4687828.0,3
Viet Nam,c026,1317864.0,4
Mexico,c026,1042920.0,5
Sri Lanka,c026,673050.0,6
Papua New Guinea,c026,419732.0,7
Brazil,c026,344537.0,8
Malaysia,c026,312948.0,9
Thailand,c026,256634.0,10
Vanuatu,c026,227214.0,11
United Republic of Tanzania,c026,173973.0,12
Ghana,c026,173315.0,13
Venezuela (Bolivarian Republic of),c026,164165.0,14
RoW,c026,151722.0,15
Bangladesh,c026,134617.0,16
Nigeria,c026,132753.0,17
Côte d'Ivoire,c026,121868.0,18
Mozambique,c026,117052.0,19
"China, mainland",c026,93586.0,20
Romania,c027,268.0,1
Sudan,c027,174.0,2
Nigeria,c027,96.0,3
Ethiopia,c027,89.0,4
India,c027,83.0,5
United Republic of Tanzania,c027,57.0,6
Myanmar,c027,48.0,7
Brazil,c027,24.0,8
Burkina Faso,c027,21.0,9
Chad,c027,19.0,10
Mozambique,c027,18.0,11
Paraguay,c027,13.0,12
Mali,c027,12.0,13
Pakistan,c027,12.0,14
Uganda,c027,10.0,15
"China, mainland",c027,9.0,16
Egypt,c027,6.0,17
Somalia,c027,6.0,18
Bangladesh,c027,4.0,19
Bolivia (Plurinational State of),c027,3.0,20
Indonesia,c028,250039391.0,1
Malaysia,c028,96081856.0,2
Thailand,c028,13025435.0,3
Nigeria,c028,9986154.0,4
Colombia,c028,6166162.0,5
Cameroon,c028,3030895.0,6
Guatemala,c028,2893542.0,7
Papua New Guinea,c028,2747356.0,8
Ghana,c028,2680152.0,9
Honduras,c028,2532326.0,10
Ecuador,c028,2478628.0,11
Brazil,c028,2348009.0,12
Côte d'Ivoire,c028,2102950.0,13
Democratic Republic of the Congo,c028,2011213.0,14
Mexico,c028,1556027.0,15
Costa Rica,c028,1135187.0,16
Peru,c028,945058.0,17
Guinea,c028,885400.0,18
"China, mainland",c028,667135.0,19
Benin,c028,666667.0,20
Spain,c029,7646702.0,1
Greece,c029,2107151.0,2
Italy,c029,2048434.0,3
Tunisia,c029,1968000.0,4
Morocco,c029,1393711.0,5
Turkey,c029,1286646.0,6
Algeria,c029,780459.0,7
Syrian Arab Republic,c029,664890.0,8
Portugal,c029,597363.0,9
Argentina,c029,251931.0,10
Egypt,c029,135208.0,11
Jordan,c029,132046.0,12
Chile,c029,114485.0,13
Albania,c029,100534.0,14
Lebanon,c029,90667.0,15
Libya,c029,89419.0,16
Israel,c029,75778.0,17
RoW,c029,72040.0,18
Iran (Islamic Republic of),c029,48000.0,19
Peru,c029,40037.0,20
Romania,c030,5923.0,1
Russian Federation,c030,1175.0,2
Kazakhstan,c030,1094.0,3
Canada,c030,984.0,4
Italy,c030,304.0,5
Burkina Faso,c030,228.0,6
Bolivia (Plurinational State of),c030,164.0,7
"China, mainland",c030,162.0,8
India,c030,148.0,9
Benin,c030,134.0,10
Sudan,c030,115.0,11
United States of America,c030,57.0,12
Serbia,c030,46.0,13
Austria,c030,40.0,14
Poland,c030,39.0,15
United Kingdom,c030,35.0,16
Ukraine,c030,35.0,17
Czech Republic,c030,30.0,18
Ethiopia,c030,26.0,19
France,c030,24.0,20
Romania,c031,11116.0,1
Italy,c031,1219.0,2
"China, mainland",c031,726.0,3
Spain,c031,682.0,4
Mexico,c031,368.0,5
Turkey,c031,302.0,6
Portugal,c031,260.0,7
United States of America,c031,236.0,8
Iran (Islamic Republic of),c031,193.0,9
Morocco,c031,120.0,10
Chile,c031,106.0,11
Netherlands,c031,103.0,12
Greece,c031,59.0,13
Ukraine,c031,52.0,14
Azerbaijan,c031,39.0,15
Jordan,c031,39.0,16
Egypt,c031,26.0,17
France,c031,21.0,18
India,c031,20.0,19
Syrian Arab Republic,c031,20.0,20
Romania,c032,1575.0,1
Netherlands,c032,79.0,2
India,c032,75.0,3
"China, mainland",c032,45.0,4
Iran (Islamic Republic of),c032,25.0,5
Mexico,c032,21.0,6
Egypt,c032,19.0,7
Spain,c032,17.0,8
United States of America,c032,17.0,9
Pakistan,c032,15.0,10
Peru,c032,13.0,11
Turkey,c032,11.0,12
Uzbekistan,c032,11.0,13
Argentina,c032,10.0,14
Poland,c032,7.0,15
South Africa,c032,6.0,16
France,c032,5.0,17
Afghanistan,c032,4.0,18
Niger,c032,4.0,19
Yemen,c032,4.0,20
Romania,c033,150625.0,1
"China, mainland",c033,10461.0,2
Spain,c033,6063.0,3
Mexico,c033,5933.0,4
United States of America,c033,2465.0,5
Netherlands,c033,2183.0,6
Italy,c033,1446.0,7
India,c033,1391.0,8
Iran (Islamic Republic of),c033,1230.0,9
Belgium,c033,1123.0,10
Turkey,c033,1116.0,11
France,c033,997.0,12
Guatemala,c033,803.0,13
Morocco,c033,795.0,14
Poland,c033,783.0,15
Egypt,c033,705.0,16
Hungary,c033,515.0,17
Germany,c033,503.0,18
New Zealand,c033,459.0,19
Thailand,c033,459.0,20
Brazil,c034,2801.0,1
Spain,c034,1006.0,2
South Africa,c034,538.0,3
Egypt,c034,521.0,4
Turkey,c034,346.0,5
"China, mainland",c034,232.0,6
United States of America,c034,210.0,7
Morocco,c034,170.0,8
Greece,c034,163.0,9
Pakistan,c034,154.0,10
Mexico,c034,120.0,11
Italy,c034,88.0,12
Peru,c034,72.0,13
Chile,c034,71.0,14
Australia,c034,67.0,15
Argentina,c034,52.0,16
Costa Rica,c034,52.0,17
Israel,c034,51.0,18
India,c034,42.0,19
Portugal,c034,32.0,20
Argentina,c035,672.0,1
Mexico,c035,613.0,2
Spain,c035,464.0,3
South Africa,c035,369.0,4
Turkey,c035,307.0,5
Brazil,c035,93.0,6
Egypt,c035,86.0,7
Peru,c035,78.0,8
"China, mainland",c035,62.0,9
Chile,c035,60.0,10
United States of America,c035,43.0,11
Italy,c035,32.0,12
Colombia,c035,22.0,13
India,c035,13.0,14
Uruguay,c035,11.0,15
Greece,c035,10.0,16
Morocco,c035,10.0,17
Somalia,c035,9.0,18
Portugal,c035,8.0,19
Thailand,c035,4.0,20
South Africa,c036,488.0,1
Turkey,c036,321.0,2
"China, mainland",c036,313.0,3
Israel,c036,259.0,4
United States of America,c036,246.0,5
Spain,c036,103.0,6
Mexico,c036,74.0,7
Thailand,c036,43.0,8
Viet Nam,c036,28.0,9
Eswatini,c036,22.0,10
Cyprus,c036,17.0,11
Paraguay,c036,15.0,12
"China, Taiwan Province of",c036,10.0,13
Malaysia,c036,7.0,14
Australia,c036,6.0,15
Belgium,c036,6.0,16
Lebanon,c036,5.0,17
Austria,c036,4.0,18
Egypt,c036,3.0,19
Morocco,c036,3.0,20
"China, mainland",c037,642288.0,1
Nigeria,c037,333018.0,2
Iran (Islamic Republic of),c037,51915.0,3
Colombia,c037,47930.0,4
Angola,c037,36000.0,5
India,c037,34196.0,6
Mexico,c037,22860.0,7
Guinea,c037,20000.0,8
Peru,c037,12000.0,9
Tunisia,c037,12000.0,10
Guatemala,c037,9000.0,11
Sierra Leone,c037,9000.0,12
Philippines,c037,8952.0,13
Kenya,c037,8000.0,14
"China, Taiwan Province of",c037,5945.0,15
Japan,c037,4460.0,16
Côte d'Ivoire,c037,4000.0,17
United Republic of Tanzania,c037,4000.0,18
Thailand,c037,3335.0,19
Italy,c037,2772.0,20
Ecuador,c038,2508.0,1
Philippines,c038,1489.0,2
Guatemala,c038,1057.0,3
Costa Rica,c038,998.0,4
Colombia,c038,857.0,5
Viet Nam,c038,261.0,6
Honduras,c038,227.0,7
Mexico,c038,211.0,8
Côte d'Ivoire,c038,164.0,9
Panama,c038,164.0,10
Cambodia,c038,117.0,11
Dominican Republic,c038,113.0,12
India,c038,89.0,13
Peru,c038,89.0,14
Cameroon,c038,76.0,15
Lao People's Democratic Republic,c038,68.0,16
Mozambique,c038,57.0,17
Turkey,c038,57.0,18
Bolivia (Plurinational State of),c038,49.0,19
Pakistan,c038,43.0,20
Cameroon,c039,2919089.0,1
Democratic Republic of the Congo,c039,943564.0,2
Uganda,c039,942406.0,3
Colombia,c039,473947.0,4
Côte d'Ivoire,c039,379662.0,5
Ghana,c039,376156.0,6
Philippines,c039,260035.0,7
Nigeria,c039,258000.0,8
Myanmar,c039,218022.0,9
United Republic of Tanzania,c039,165183.0,10
Bolivia (Plurinational State of),c039,155251.0,11
Dominican Republic,c039,99343.0,12
Venezuela (Bolivarian Republic of),c039,98777.0,13
Sri Lanka,c039,82739.0,14
Gabon,c039,80000.0,15
Haiti,c039,79863.0,16
Rwanda,c039,76000.0,17
Nicaragua,c039,74092.0,18
Central African Republic,c039,53856.0,19
Guinea,c039,41000.0,20
Romania,c040,64557.0,1
Poland,c040,1055.0,2
"China, mainland",c040,704.0,3
Italy,c040,540.0,4
Chile,c040,426.0,5
Turkey,c040,365.0,6
South Africa,c040,225.0,7
United States of America,c040,223.0,8
Republic of Moldova,c040,205.0,9
Iran (Islamic Republic of),c040,194.0,10
New Zealand,c040,180.0,11
France,c040,141.0,12
Argentina,c040,112.0,13
Spain,c040,106.0,14
Germany,c040,95.0,15
Austria,c040,78.0,16
Serbia,c040,76.0,17
Hungary,c040,72.0,18
Portugal,c040,49.0,19
Ukraine,c040,49.0,20
Costa Rica,c041,536473.0,1
Brazil,c041,492301.0,2
Philippines,c041,293554.0,3
Colombia,c041,220633.0,4
India,c041,150960.0,5
Thailand,c041,149559.0,6
Nigeria,c041,124744.0,7
"China, mainland",c041,112355.0,8
Mexico,c041,99963.0,9
Peru,c041,86815.0,10
Guatemala,c041,74364.0,11
Venezuela (Bolivarian Republic of),c041,71000.0,12
Viet Nam,c041,60937.0,13
Ghana,c041,56624.0,14
Angola,c041,49958.0,15
Dominican Republic,c041,41803.0,16
Indonesia,c041,39730.0,17
Benin,c041,37566.0,18
"China, Taiwan Province of",c041,35086.0,19
Kenya,c041,34696.0,20
Iraq,c042,209800.0,1
Egypt,c042,171806.0,2
Iran (Islamic Republic of),c042,160693.0,3
United Arab Emirates,c042,137894.0,4
Tunisia,c042,94562.0,5
Libya,c042,68883.0,6
Algeria,c042,58223.0,7
Sudan,c042,50892.0,8
Oman,c042,42589.0,9
Saudi Arabia,c042,35807.0,10
Morocco,c042,33770.0,11
Pakistan,c042,27063.0,12
"China, mainland",c042,16651.0,13
Kuwait,c042,11210.0,14
Israel,c042,5653.0,15
United States of America,c042,4171.0,16
Yemen,c042,4119.0,17
Turkey,c042,3437.0,18
Qatar,c042,3007.0,19
Mauritania,c042,2542.0,20
Romania,c043,539599.0,1
Turkey,c043,5560.0,2
Chile,c043,3930.0,3
United States of America,c043,3284.0,4
Italy,c043,3027.0,5
"China, mainland",c043,2524.0,6
South Africa,c043,2512.0,7
Spain,c043,2118.0,8
Peru,c043,1821.0,9
Iran (Islamic Republic of),c043,1745.0,10
Argentina,c043,1538.0,11
India,c043,1225.0,12
Uzbekistan,c043,1224.0,13
Afghanistan,c043,1159.0,14
Mexico,c043,698.0,15
Egypt,c043,655.0,16
Greece,c043,582.0,17
Germany,c043,260.0,18
Brazil,c043,215.0,19
Lebanon,c043,203.0,20
Romania,c044,159672.0,1
Thailand,c044,4488.0,2
Mexico,c044,4103.0,3
"China, mainland",c044,3817.0,4
Spain,c044,3474.0,5
Viet Nam,c044,2837.0,6
Turkey,c044,2582.0,7
Chile,c044,2233.0,8
Peru,c044,1722.0,9
Greece,c044,1680.0,10
Italy,c044,1274.0,11
United States of America,c044,1220.0,12
South Africa,c044,961.0,13
New Zealand,c044,936.0,14
Egypt,c044,891.0,15
India,c044,883.0,16
Brazil,c044,845.0,17
Poland,c044,811.0,18
Netherlands,c044,755.0,19
Argentina,c044,732.0,20
Brazil,c045,218797.0,1
Viet Nam,c045,101265.0,2
Indonesia,c045,43272.0,3
Uganda,c045,18291.0,4
Ethiopia,c045,16757.0,5
Central African Republic,c045,16000.0,6
Peru,c045,15772.0,7
Colombia,c045,13834.0,8
Lao People's Democratic Republic,c045,9515.0,9
Honduras,c045,9282.0,10
Nicaragua,c045,9068.0,11
India,c045,8722.0,12
Mexico,c045,8146.0,13
Costa Rica,c045,3980.0,14
Côte d'Ivoire,c045,3581.0,15
United Republic of Tanzania,c045,3414.0,16
"China, mainland",c045,3146.0,17
Venezuela (Bolivarian Republic of),c045,2798.0,18
Guatemala,c045,2258.0,19
Kenya,c045,2099.0,20
Côte d'Ivoire,c046,92201.0,1
Brazil,c046,33969.0,2
Indonesia,c046,31876.0,3
Ecuador,c046,21598.0,4
Nigeria,c046,18859.0,5
Cameroon,c046,16940.0,6
Peru,c046,10022.0,7
Ghana,c046,7576.0,8
Dominican Republic,c046,4373.0,9
Colombia,c046,2585.0,10
Guatemala,c046,2448.0,11
Papua New Guinea,c046,2326.0,12
Uganda,c046,2261.0,13
Democratic Republic of the Congo,c046,1176.0,14
Liberia,c046,1131.0,15
Sierra Leone,c046,1124.0,16
Guinea,c046,1076.0,17
Madagascar,c046,1031.0,18
Venezuela (Bolivarian Republic of),c046,892.0,19
Mexico,c046,671.0,20
"China, mainland",c047,158061.0,1
India,c047,57833.0,2
Kenya,c047,32804.0,3
Indonesia,c047,32631.0,4
Bangladesh,c047,18974.0,5
Argentina,c047,17900.0,6
Sri Lanka,c047,17842.0,7
Viet Nam,c047,15202.0,8
Malawi,c047,11482.0,9
Turkey,c047,5961.0,10
Thailand,c047,4503.0,11
Myanmar,c047,4349.0,12
Iran (Islamic Republic of),c047,3792.0,13
Uganda,c047,3739.0,14
Japan,c047,3723.0,15
United Republic of Tanzania,c047,2247.0,16
Rwanda,c047,2000.0,17
Mozambique,c047,1975.0,18
Nepal,c047,1134.0,19
Burundi,c047,1091.0,20
Romania,c048,210.0,1
Viet Nam,c049,15428.0,1
Brazil,c049,6822.0,2
Indonesia,c049,5460.0,3
India,c049,2927.0,4
