Country,Commodity,Export_Value,Rank
Nigeria,c013,961874.0,2
Cameroon,c013,915038.0,3
Ethiopia,c013,823441.0,4
Ghana,c013,403943.0,5
"China, mainland",c013,334663.0,6
Democratic Republic of the Congo,c013,217546.0,7
Madagascar,c013,113432.0,8
Namibia,c013,84362.0,9
Colombia,c013,72940.0,10
Peru,c013,67152.0,11
Cuba,c013,66876.0,12
Indonesia,c013,60145.0,13
Mexico,c013,58359.0,14
Papua New Guinea,c013,50001.0,15
Pakistan,c013,48395.0,16
Nicaragua,c013,47170.0,17
Guinea,c013,42963.0,18
Japan,c013,39204.0,19
Gabon,c013,38836.0,20
United Republic of Tanzania,c014,2000.0,1
United Republic of Tanzania,c015,3200599.0,1
Russian Federation,c016,39353891.0,1
Germany,c016,28206564.0,2
United States of America,c016,26460729.0,3
France,c016,25996243.0,4
Turkey,c016,21405334.0,5
Poland,c016,14719223.0,6
Egypt,c016,11805000.0,7
"China, mainland",c016,10029888.0,8
Ukraine,c016,9149999.0,9
Netherlands,c016,6806893.0,10
United Kingdom,c016,5635000.0,11
Iran (Islamic Republic of),c016,5420058.0,12
Belgium,c016,4816410.0,13
Belarus,c016,4526922.0,14
Japan,c016,3889223.0,15
Czech Republic,c016,3601236.0,16
Morocco,c016,3083052.0,17
Denmark,c016,2438616.0,18
Austria,c016,2116000.0,19
Spain,c016,2037889.0,20
United Republic of Tanzania,c017,186213.0,1
Myanmar,c017,184.0,2
Argentina,c017,66.0,3
United States of America,c017,63.0,4
Canada,c017,53.0,5
"China, mainland",c017,44.0,6
Brazil,c017,22.0,7
Ethiopia,c017,22.0,8
Kyrgyzstan,c017,15.0,9
Nicaragua,c017,15.0,10
Turkey,c017,11.0,11
Uganda,c017,11.0,12
Australia,c017,8.0,13
Egypt,c017,7.0,14
India,c017,7.0,15
Indonesia,c017,6.0,16
Madagascar,c017,6.0,17
Mozambique,c017,5.0,18
Kenya,c017,3.0,19
Bolivia (Plurinational State of),c017,2.0,20
United Republic of Tanzania,c018,10665.0,1
Canada,c018,798.0,2
Russian Federation,c018,150.0,3
United States of America,c018,99.0,4
Ukraine,c018,80.0,5
France,c018,48.0,6
Lithuania,c018,29.0,7
Estonia,c018,15.0,8
Argentina,c018,11.0,9
Australia,c018,11.0,10
Kazakhstan,c018,11.0,11
Germany,c018,5.0,12
Latvia,c018,5.0,13
Czech Republic,c018,5.0,14
Sweden,c018,4.0,15
Denmark,c018,3.0,16
Hungary,c018,3.0,17
Malawi,c018,3.0,18
New Zealand,c018,3.0,19
Poland,c018,3.0,20
United Republic of Tanzania,c019,87787.0,1
United Republic of Tanzania,c020,12973.0,1
United States of America,c020,6.0,2
Côte d'Ivoire,c020,4.0,3
Turkey,c020,2.0,4
Viet Nam,c020,2.0,5
Australia,c020,1.0,6
Chile,c020,1.0,7
"China, mainland",c020,1.0,8
India,c020,1.0,9
Indonesia,c020,1.0,10
Iran (Islamic Republic of),c020,1.0,11
Mexico,c020,1.0,12
Nigeria,c020,1.0,13
Spain,c020,1.0,14
United Republic of Tanzania,c021,4624.0,1
Brazil,c021,165.0,2
United States of America,c021,147.0,3
Paraguay,c021,16.0,4
Argentina,c021,14.0,5
Canada,c021,10.0,6
Uruguay,c021,5.0,7
Ukraine,c021,4.0,8
Russian Federation,c021,1.0,9
United Republic of Tanzania,c022,146613.0,1
India,c022,470.0,2
Argentina,c022,438.0,3
United States of America,c022,362.0,4
"China, mainland",c022,303.0,5
Sudan,c022,215.0,6
Brazil,c022,171.0,7
Senegal,c022,169.0,8
Myanmar,c022,47.0,9
Nicaragua,c022,44.0,10
Malawi,c022,32.0,11
Viet Nam,c022,32.0,12
Benin,c022,20.0,13
Egypt,c022,20.0,14
Madagascar,c022,15.0,15
Bolivia (Plurinational State of),c022,8.0,16
Uzbekistan,c022,8.0,17
Lao People's Democratic Republic,c022,6.0,18
Mexico,c022,5.0,19
Côte d'Ivoire,c022,3.0,20
United Republic of Tanzania,c023,1052309.0,1
Romania,c023,211.0,2
Bulgaria,c023,90.0,3
"China, mainland",c023,74.0,4
Republic of Moldova,c023,57.0,5
France,c023,55.0,6
Hungary,c023,50.0,7
Kazakhstan,c023,36.0,8
Argentina,c023,30.0,9
Serbia,c023,22.0,10
Slovakia,c023,15.0,11
Turkey,c023,13.0,12
United States of America,c023,10.0,13
Croatia,c023,8.0,14
Canada,c023,5.0,15
Spain,c023,4.0,16
Greece,c023,3.0,17
Austria,c023,2.0,18
Lithuania,c023,1.0,19
Canada,c024,22423843.0,1
"China, mainland",c024,8862388.0,2
India,c024,8198610.0,3
Germany,c024,3651268.0,4
France,c024,3352801.0,5
Poland,c024,2858633.0,6
Russian Federation,c024,2603025.0,7
Australia,c024,2552004.0,8
Ukraine,c024,2447586.0,9
United States of America,c024,1669381.0,10
Czech Republic,c024,1241122.0,11
United Kingdom,c024,1160152.0,12
Lithuania,c024,961420.0,13
Hungary,c024,860039.0,14
Romania,c024,807390.0,15
Belarus,c024,747033.0,16
Denmark,c024,645504.0,17
Pakistan,c024,568434.0,18
Latvia,c024,474073.0,19
Slovakia,c024,431951.0,20
United Republic of Tanzania,c025,348958.0,1
United Republic of Tanzania,c026,173973.0,1
United Republic of Tanzania,c027,381377.0,1
Sudan,c027,124.0,2
Nigeria,c027,67.0,3
Ethiopia,c027,61.0,4
India,c027,59.0,5
Myanmar,c027,35.0,6
Brazil,c027,19.0,7
Burkina Faso,c027,17.0,8
Chad,c027,13.0,9
Mozambique,c027,13.0,10
Mali,c027,8.0,11
Pakistan,c027,8.0,12
Paraguay,c027,8.0,13
Uganda,c027,6.0,14
"China, mainland",c027,5.0,15
Egypt,c027,3.0,16
Somalia,c027,3.0,17
Bangladesh,c027,2.0,18
Bolivia (Plurinational State of),c027,2.0,19
Guatemala,c027,2.0,20
United Republic of Tanzania,c028,75436.0,1
Spain,c029,7646702.0,1
Greece,c029,2107151.0,2
Italy,c029,2048434.0,3
Tunisia,c029,1968000.0,4
Morocco,c029,1393711.0,5
Turkey,c029,1286646.0,6
Algeria,c029,780459.0,7
Syrian Arab Republic,c029,664890.0,8
Portugal,c029,597363.0,9
Argentina,c029,251931.0,10
Egypt,c029,135208.0,11
Jordan,c029,132046.0,12
Chile,c029,114485.0,13
Albania,c029,100534.0,14
Lebanon,c029,90667.0,15
Libya,c029,89419.0,16
Israel,c029,75778.0,17
RoW,c029,72040.0,18
Iran (Islamic Republic of),c029,48000.0,19
Peru,c029,40037.0,20
United Republic of Tanzania,c030,62950.0,1
United Republic of Tanzania,c031,38570.0,1
Italy,c031,107.0,2
"China, mainland",c031,64.0,3
Spain,c031,60.0,4
Mexico,c031,32.0,5
Turkey,c031,27.0,6
Portugal,c031,23.0,7
United States of America,c031,21.0,8
Iran (Islamic Republic of),c031,17.0,9
Morocco,c031,11.0,10
Chile,c031,9.0,11
Netherlands,c031,9.0,12
Greece,c031,5.0,13
Ukraine,c031,5.0,14
Azerbaijan,c031,3.0,15
Jordan,c031,3.0,16
Canada,c031,2.0,17
Egypt,c031,2.0,18
France,c031,2.0,19
India,c031,2.0,20
United Republic of Tanzania,c032,16915.0,1
Netherlands,c032,16.0,2
India,c032,15.0,3
"China, mainland",c032,9.0,4
Iran (Islamic Republic of),c032,5.0,5
Egypt,c032,4.0,6
Mexico,c032,4.0,7
Pakistan,c032,3.0,8
Peru,c032,3.0,9
Spain,c032,3.0,10
United States of America,c032,3.0,11
Argentina,c032,2.0,12
Turkey,c032,2.0,13
Uzbekistan,c032,2.0,14
Afghanistan,c032,1.0,15
Austria,c032,1.0,16
Myanmar,c032,1.0,17
France,c032,1.0,18
Niger,c032,1.0,19
Poland,c032,1.0,20
United Republic of Tanzania,c033,179026.0,1
"China, mainland",c033,217.0,2
Spain,c033,125.0,3
Mexico,c033,123.0,4
United States of America,c033,51.0,5
Netherlands,c033,45.0,6
Italy,c033,30.0,7
India,c033,29.0,8
Iran (Islamic Republic of),c033,25.0,9
Turkey,c033,23.0,10
Belgium,c033,23.0,11
France,c033,21.0,12
Guatemala,c033,17.0,13
Morocco,c033,16.0,14
Poland,c033,16.0,15
Egypt,c033,15.0,16
Hungary,c033,11.0,17
Germany,c033,10.0,18
New Zealand,c033,10.0,19
Thailand,c033,10.0,20
United Republic of Tanzania,c034,42000.0,1
United Republic of Tanzania,c035,1000.0,1
"China, mainland",c036,543380.0,1
South Africa,c036,47636.0,2
United States of America,c036,45701.0,3
Mexico,c036,42870.0,4
Viet Nam,c036,25657.0,5
Thailand,c036,24910.0,6
Sudan,c036,22000.0,7
Turkey,c036,15267.0,8
Brazil,c036,12000.0,9
Israel,c036,10332.0,10
Iran (Islamic Republic of),c036,8000.0,11
Tunisia,c036,8000.0,12
Argentina,c036,7757.0,13
Bangladesh,c036,7000.0,14
"China, Taiwan Province of",c036,6790.0,15
Spain,c036,5649.0,16
Paraguay,c036,4335.0,17
Eswatini,c036,4324.0,18
Syrian Arab Republic,c036,4007.0,19
Haiti,c036,4000.0,20
United Republic of Tanzania,c037,4000.0,1
United Republic of Tanzania,c038,1195677.0,1
United Republic of Tanzania,c039,165183.0,1
"China, mainland",c040,10039984.0,1
Poland,c040,946823.0,2
France,c040,823565.0,3
Chile,c040,497147.0,4
Italy,c040,487399.0,5
South Africa,c040,410764.0,6
Turkey,c040,366253.0,7
Belarus,c040,325998.0,8
Republic of Korea,c040,312681.0,9
Ukraine,c040,283166.0,10
Uzbekistan,c040,274725.0,11
Iran (Islamic Republic of),c040,260751.0,12
India,c040,233739.0,13
Russian Federation,c040,229852.0,14
United States of America,c040,225608.0,15
Tajikistan,c040,176642.0,16
Japan,c040,147217.0,17
Mexico,c040,143026.0,18
Spain,c040,135175.0,19
Hungary,c040,124820.0,20
United Republic of Tanzania,c041,31000.0,1
Iraq,c042,209800.0,1
Egypt,c042,171806.0,2
Iran (Islamic Republic of),c042,160693.0,3
United Arab Emirates,c042,137894.0,4
Tunisia,c042,94562.0,5
Libya,c042,68883.0,6
Algeria,c042,58223.0,7
Sudan,c042,50892.0,8
Oman,c042,42589.0,9
Saudi Arabia,c042,35807.0,10
Morocco,c042,33770.0,11
Pakistan,c042,27063.0,12
"China, mainland",c042,16651.0,13
Kuwait,c042,11210.0,14
Israel,c042,5653.0,15
United States of America,c042,4171.0,16
Yemen,c042,4119.0,17
Turkey,c042,3437.0,18
Qatar,c042,3007.0,19
Mauritania,c042,2542.0,20
Italy,c043,7173315.0,1
Spain,c043,5676572.0,2
France,c043,5171516.0,3
"China, mainland",c043,3431024.0,4
United States of America,c043,2984294.0,5
Chile,c043,1841664.0,6
South Africa,c043,1693578.0,7
Argentina,c043,1596255.0,8
Australia,c043,1330321.0,9
Turkey,c043,1283837.0,10
Portugal,c043,834996.0,11
Brazil,c043,559924.0,12
Romania,c043,541546.0,13
Greece,c043,510449.0,14
New Zealand,c043,437316.0,15
Germany,c043,427659.0,16
Russian Federation,c043,407379.0,17
Hungary,c043,379791.0,18
Peru,c043,370764.0,19
Republic of Moldova,c043,354582.0,20
United Republic of Tanzania,c044,58589.0,1
Thailand,c044,40.0,2
Mexico,c044,36.0,3
"China, mainland",c044,34.0,4
Spain,c044,31.0,5
Viet Nam,c044,25.0,6
Turkey,c044,23.0,7
Chile,c044,20.0,8
Greece,c044,15.0,9
Peru,c044,15.0,10
Italy,c044,11.0,11
United States of America,c044,11.0,12
South Africa,c044,9.0,13
Brazil,c044,8.0,14
Egypt,c044,8.0,15
India,c044,8.0,16
New Zealand,c044,8.0,17
Netherlands,c044,7.0,18
Poland,c044,7.0,19
Argentina,c044,6.0,20
United Republic of Tanzania,c045,2964.0,1
Brazil,c045,13.0,2
Viet Nam,c045,6.0,3
Colombia,c045,3.0,4
Indonesia,c045,3.0,5
Honduras,c045,2.0,6
Guatemala,c045,1.0,7
India,c045,1.0,8
Mexico,c045,1.0,9
Nicaragua,c045,1.0,10
Peru,c045,1.0,11
Uganda,c045,1.0,12
Ethiopia,c045,1.0,13
Côte d'Ivoire,c046,92201.0,1
Brazil,c046,33969.0,2
Indonesia,c046,31876.0,3
Ecuador,c046,21598.0,4
Nigeria,c046,18859.0,5
Cameroon,c046,16940.0,6
Peru,c046,10022.0,7
Ghana,c046,7576.0,8
Dominican Republic,c046,4373.0,9
Colombia,c046,2585.0,10
Guatemala,c046,2448.0,11
Papua New Guinea,c046,2326.0,12
Uganda,c046,2261.0,13
Democratic Republic of the Congo,c046,1176.0,14
Liberia,c046,1131.0,15
Sierra Leone,c046,1124.0,16
Guinea,c046,1076.0,17
Madagascar,c046,1031.0,18
Venezuela (Bolivarian Republic of),c046,892.0,19
Mexico,c046,671.0,20
United Republic of Tanzania,c047,2000.0,1
Ethiopia,c048,47323.0,1
United States of America,c048,47090.0,2
Germany,c048,46900.0,3
"China, mainland",c048,8131.0,4
Czech Republic,c048,5930.0,5
Poland,c048,3640.0,6
Slovenia,c048,2720.0,7
Democratic People's Republic of Korea,c048,2030.0,8
Albania,c048,1787.0,9
United Kingdom,c048,1307.0,10
Spain,c048,1040.0,11
New Zealand,c048,911.0,12
France,c048,840.0,13
Japan,c048,669.0,14
Australia,c048,606.0,15
Ukraine,c048,510.0,16
Austria,c048,500.0,17
Argentina,c048,474.0,18
South Africa,c048,463.0,19
Russian Federation,c048,221.0,20
Viet Nam,c049,15428.0,1
Brazil,c049,6822.0,2
Indonesia,c049,5460.0,3
India,c049,2927.0,4
Sri Lanka,c049,2091.0,5
Malaysia,c049,1896.0,6
"China, mainland",c049,1215.0,7
Tajikistan,c049,1000.0,8
Madagascar,c049,45.0,9
Ecuador,c049,26.0,10
Cambodia,c049,26.0,11
Mexico,c049,20.0,12
Honduras,c049,9.0,13
Kenya,c049,9.0,14
Rwanda,c049,9.0,15
Ethiopia,c049,6.0,16
Guatemala,c049,4.0,17
Thailand,c049,1.0,18
India,c050,85540.0,1
"China, mainland",c050,17911.0,2
Ethiopia,c050,15000.0,3
Thailand,c050,13197.0,4
Myanmar,c050,7213.0,5
Bangladesh,c050,7071.0,6
Pakistan,c050,6667.0,7
Nigeria,c050,5815.0,8
Viet Nam,c050,5405.0,9
Côte d'Ivoire,c050,3997.0,10
Peru,c050,3915.0,11
Ghana,c050,3000.0,12
Egypt,c050,2989.0,13
Mexico,c050,2746.0,14
Nepal,c050,2582.0,15
Cameroon,c050,2000.0,16
Democratic Republic of the Congo,c050,2000.0,17
Uzbekistan,c050,1371.0,18
Morocco,c050,1017.0,19
Bosnia and Herzegovina,c050,1000.0,20
United Republic of Tanzania,c051,1000.0,1
India,c052,150984.0,1
"China, mainland",c052,90261.0,2
Nigeria,c052,70639.0,3
Nepal,c052,44712.0,4
Indonesia,c052,40255.0,5
Ethiopia,c052,30750.0,6
Bangladesh,c052,26358.0,7
Thailand,c052,17132.0,8
Turkey,c052,15995.0,9
Guatemala,c052,14997.0,10
Mexico,c052,6807.0,11
Cameroon,c052,6000.0,12
Sri Lanka,c052,5562.0,13
Viet Nam,c052,5396.0,14
Syrian Arab Republic,c052,5148.0,15
Guyana,c052,2919.0,16
Mali,c052,2919.0,17
Iran (Islamic Republic of),c052,2836.0,18
Colombia,c052,2575.0,19
Peru,c052,2449.0,20
United States of America,c061,264186748.0,1
Germany,c061,157586600.0,2
India,c061,121924992.0,3
Argentina,c061,72050000.0,4
Italy,c061,68408958.0,5
France,c061,66682297.0,6
"China, mainland",c061,60000000.0,7
Mexico,c061,52280779.0,8
Egypt,c061,51132858.0,9
Turkey,c061,48216222.0,10
Poland,c061,47523181.0,11
Paraguay,c061,35736100.0,12
Japan,c061,31171100.0,13
Russian Federation,c061,30839260.0,14
Denmark,c061,27123970.0,15
Belarus,c061,22889575.0,16
Ukraine,c061,14977221.0,17
Romania,c061,14731555.0,18
Spain,c061,13697870.0,19
Iran (Islamic Republic of),c061,12733134.0,20
United Republic of Tanzania,c062,181098686.0,1
United Republic of Tanzania,c063,249901.0,1
United Republic of Tanzania,c064,6867.0,1
United Republic of Tanzania,c065,7922.0,1
"China, mainland",c066,2442015.0,1
Brazil,c066,735656.0,2
India,c066,156761.0,3
Egypt,c066,138047.0,4
Thailand,c066,119156.0,5
Australia,c066,71337.0,6
France,c066,68448.0,7
Pakistan,c066,61456.0,8
Guatemala,c066,53448.0,9
Germany,c066,36505.0,10
Poland,c066,33371.0,11
Colombia,c066,31321.0,12
Russian Federation,c066,28518.0,13
Mexico,c066,23792.0,14
Croatia,c066,22228.0,15
South Africa,c066,19068.0,16
Eswatini,c066,15907.0,17
Sweden,c066,15905.0,18
Netherlands,c066,13802.0,19
El Salvador,c066,13348.0,20
United Republic of Tanzania,c067,68535.0,1
United States of America,c067,852.0,2
Thailand,c067,847.0,3
Austria,c067,558.0,4
"China, mainland",c067,460.0,5
Russian Federation,c067,368.0,6
Germany,c067,334.0,7
Mexico,c067,301.0,8
India,c067,274.0,9
Guatemala,c067,201.0,10
Malaysia,c067,172.0,11
Hungary,c067,150.0,12
Netherlands,c067,138.0,13
Indonesia,c067,135.0,14
Republic of Korea,c067,135.0,15
Poland,c067,133.0,16
El Salvador,c067,109.0,17
Spain,c067,105.0,18
South Africa,c067,98.0,19
France,c067,96.0,20
Argentina,c068,11266.0,1
Belgium,c068,3561.0,2
Japan,c068,2975.0,3
Austria,c068,2889.0,4
United States of America,c068,2643.0,5
Brazil,c068,2355.0,6
Paraguay,c068,1331.0,7
Russian Federation,c068,1203.0,8
Netherlands,c068,1153.0,9
Bolivia (Plurinational State of),c068,796.0,10
Spain,c068,749.0,11
Guatemala,c068,694.0,12
Ukraine,c068,566.0,13
Turkey,c068,444.0,14
United Arab Emirates,c068,405.0,15
Germany,c068,366.0,16
Egypt,c068,240.0,17
Thailand,c068,240.0,18
Canada,c068,238.0,19
"China, mainland",c068,235.0,20
Argentina,c070,33098.0,1
Austria,c070,2978.0,2
Ukraine,c070,1464.0,3
Russian Federation,c070,779.0,4
Bulgaria,c070,119.0,5
Hungary,c070,119.0,6
Turkey,c070,105.0,7
France,c070,55.0,8
Netherlands,c070,47.0,9
Romania,c070,41.0,10
Serbia,c070,35.0,11
Republic of Moldova,c070,32.0,12
Spain,c070,25.0,13
Kazakhstan,c070,22.0,14
Bolivia (Plurinational State of),c070,15.0,15
Czech Republic,c070,13.0,16
South Africa,c070,8.0,17
Germany,c070,7.0,18
United States of America,c070,7.0,19
Bosnia and Herzegovina,c070,6.0,20
Germany,c071,841636.0,1
Canada,c071,65316.0,2
Chile,c071,43040.0,3
Russian Federation,c071,11120.0,4
France,c071,6740.0,5
United Arab Emirates,c071,6558.0,6
Belarus,c071,5539.0,7
Belgium,c071,5049.0,8
Czech Republic,c071,4986.0,9
Australia,c071,3380.0,10
Ukraine,c071,2486.0,11
Denmark,c071,2375.0,12
United Kingdom,c071,2358.0,13
Poland,c071,1424.0,14
Hungary,c071,1104.0,15
Austria,c071,983.0,16
Estonia,c071,944.0,17
United States of America,c071,932.0,18
Kazakhstan,c071,844.0,19
Bangladesh,c071,383.0,20
Malaysia,c073,22084.0,1
Indonesia,c073,2366.0,2
Papua New Guinea,c073,1088.0,3
Guatemala,c073,103.0,4
Colombia,c073,92.0,5
Thailand,c073,83.0,6
Honduras,c073,74.0,7
Costa Rica,c073,30.0,8
Nigeria,c073,18.0,9
Côte d'Ivoire,c073,17.0,10
Cambodia,c073,13.0,11
Ecuador,c073,10.0,12
Peru,c073,8.0,13
Ghana,c073,4.0,14
Nicaragua,c073,4.0,15
Brazil,c073,1.0,16
Solomon Islands,c073,1.0,17
Cameroon,c073,1.0,18
Benin,c073,1.0,19
Liberia,c073,1.0,20
Malaysia,c074,154241.0,1
Indonesia,c074,111743.0,2
Colombia,c074,44485.0,3
Nigeria,c074,38431.0,4
Guatemala,c074,22460.0,5
Cameroon,c074,9095.0,6
Papua New Guinea,c074,8082.0,7
Panama,c074,5038.0,8
"China, mainland",c074,2261.0,9
Honduras,c074,1986.0,10
Thailand,c074,943.0,11
Côte d'Ivoire,c074,922.0,12
Costa Rica,c074,795.0,13
Ecuador,c074,691.0,14
Peru,c074,366.0,15
Ghana,c074,237.0,16
Nicaragua,c074,207.0,17
Japan,c074,191.0,18
Cambodia,c074,184.0,19
Liberia,c074,111.0,20
North Macedonia,c077,732.0,1
Spain,c077,121.0,2
Tunisia,c077,42.0,3
Greece,c077,23.0,4
Italy,c077,18.0,5
Portugal,c077,12.0,6
Syrian Arab Republic,c077,7.0,7
Turkey,c077,5.0,8
Argentina,c077,3.0,9
Morocco,c077,2.0,10
Chile,c077,1.0,11
Lebanon,c077,1.0,12
Argentina,c081,12062.0,1
Brazil,c081,9184.0,2
United States of America,c081,5420.0,3
Paraguay,c081,1126.0,4
Netherlands,c081,929.0,5
Bolivia (Plurinational State of),c081,883.0,6
India,c081,689.0,7
Germany,c081,627.0,8
"China, mainland",c081,524.0,9
Ukraine,c081,315.0,10
Russian Federation,c081,255.0,11
Norway,c081,99.0,12
Spain,c081,97.0,13
Canada,c081,88.0,14
Nigeria,c081,87.0,15
Portugal,c081,53.0,16
Zambia,c081,48.0,17
South Africa,c081,43.0,18
Italy,c081,40.0,19
Belgium,c081,35.0,20
United Republic of Tanzania,c082,8025.0,1
United Republic of Tanzania,c083,295802.0,1
Ukraine,c083,13.0,2
Russian Federation,c083,4.0,3
Argentina,c083,1.0,4
Bulgaria,c083,1.0,5
Hungary,c083,1.0,6
Canada,c084,6011481.0,1
Germany,c084,4844422.0,2
India,c084,4093399.0,3
"China, mainland",c084,4076856.0,4
France,c084,2218566.0,5
Poland,c084,1515846.0,6
Japan,c084,1260038.0,7
United States of America,c084,1109292.0,8
Russian Federation,c084,819212.0,9
Belgium,c084,789891.0,10
Pakistan,c084,710761.0,11
Mexico,c084,705442.0,12
United Arab Emirates,c084,527763.0,13
Australia,c084,527666.0,14
Belarus,c084,469116.0,15
Bangladesh,c084,460470.0,16
Iran (Islamic Republic of),c084,323376.0,17
Denmark,c084,314616.0,18
Nepal,c084,197589.0,19
Romania,c084,196228.0,20
United Republic of Tanzania,c085,28494.0,1
United Republic of Tanzania,c086,3318.0,1
United Republic of Tanzania,c087,7612.0,1
Indonesia,c087,1.0,2
Philippines,c087,1.0,3
United Republic of Tanzania,c088,14937.0,1
United Republic of Tanzania,c089,60853.0,1
France,c090,552376.0,1
