Country,Commodity,Export_Value,Rank
United Kingdom,c010,217.0,15
Denmark,c010,207.0,16
Spain,c010,161.0,17
South Africa,c010,145.0,18
Turkey,c010,144.0,19
Iran (Islamic Republic of),c010,101.0,20
Thailand,c011,22678995.0,1
Nigeria,c011,21039326.0,2
Ghana,c011,11579357.0,3
Brazil,c011,10573364.0,4
Viet Nam,c011,6840555.0,5
Malawi,c011,3715710.0,6
"China, mainland",c011,3520447.0,7
Democratic Republic of the Congo,c011,3335893.0,8
Cambodia,c011,3135737.0,9
Cameroon,c011,2740600.0,10
Côte d'Ivoire,c011,2245267.0,11
Paraguay,c011,2151278.0,12
Benin,c011,1889265.0,13
Angola,c011,1651695.0,14
Philippines,c011,1551750.0,15
Lao People's Democratic Republic,c011,1464794.0,16
United Republic of Tanzania,c011,1391993.0,17
Indonesia,c011,1041543.0,18
Mozambique,c011,1023788.0,19
Senegal,c011,815755.0,20
Morocco,c012,1000.0,1
Lao People's Democratic Republic,c013,3577530.0,1
Nigeria,c013,961874.0,2
Cameroon,c013,915038.0,3
Ethiopia,c013,823441.0,4
Ghana,c013,403943.0,5
"China, mainland",c013,334663.0,6
Democratic Republic of the Congo,c013,217546.0,7
Madagascar,c013,113432.0,8
Namibia,c013,84362.0,9
Colombia,c013,72940.0,10
Peru,c013,67152.0,11
Cuba,c013,66876.0,12
Indonesia,c013,60145.0,13
Mexico,c013,58359.0,14
Papua New Guinea,c013,50001.0,15
Pakistan,c013,48395.0,16
Nicaragua,c013,47170.0,17
Guinea,c013,42963.0,18
Japan,c013,39204.0,19
Gabon,c013,38836.0,20
Nigeria,c014,25143059.0,1
Côte d'Ivoire,c014,2597759.0,2
Ghana,c014,2151594.0,3
Benin,c014,1395408.0,4
Togo,c014,216560.0,5
Chad,c014,157002.0,6
Cameroon,c014,139996.0,7
Brazil,c014,120704.0,8
Central African Republic,c014,81000.0,9
Gabon,c014,70738.0,10
Guinea,c014,62950.0,11
Colombia,c014,44500.0,12
Papua New Guinea,c014,28000.0,13
Jamaica,c014,26804.0,14
Haiti,c014,24620.0,15
Japan,c014,21788.0,16
Democratic Republic of the Congo,c014,19873.0,17
Burkina Faso,c014,15999.0,18
Mali,c014,13152.0,19
Rwanda,c014,13001.0,20
Morocco,c015,759155.0,1
Myanmar,c015,336.0,2
Uganda,c015,215.0,3
Malaysia,c015,41.0,4
Thailand,c015,19.0,5
Costa Rica,c015,9.0,6
Viet Nam,c015,4.0,7
Morocco,c016,3083052.0,1
Myanmar,c017,1773.0,1
Argentina,c017,635.0,2
United States of America,c017,610.0,3
Canada,c017,507.0,4
"China, mainland",c017,408.0,5
Ethiopia,c017,224.0,6
Brazil,c017,212.0,7
Kyrgyzstan,c017,147.0,8
Nicaragua,c017,145.0,9
Uganda,c017,108.0,10
Turkey,c017,104.0,11
United Republic of Tanzania,c017,101.0,12
Australia,c017,88.0,13
Egypt,c017,73.0,14
India,c017,70.0,15
Indonesia,c017,51.0,16
Madagascar,c017,51.0,17
Mozambique,c017,41.0,18
Kenya,c017,35.0,19
Thailand,c017,29.0,20
Morocco,c018,785.0,1
Canada,c018,702.0,2
Russian Federation,c018,133.0,3
United States of America,c018,86.0,4
Ukraine,c018,70.0,5
France,c018,43.0,6
Lithuania,c018,26.0,7
Estonia,c018,13.0,8
Argentina,c018,9.0,9
Australia,c018,9.0,10
Kazakhstan,c018,9.0,11
Germany,c018,4.0,12
Latvia,c018,4.0,13
Malawi,c018,4.0,14
Czech Republic,c018,4.0,15
Sweden,c018,4.0,16
Hungary,c018,3.0,17
New Zealand,c018,3.0,18
Bulgaria,c018,1.0,19
Myanmar,c018,1.0,20
Morocco,c019,54702.0,1
Canada,c019,11665.0,2
Australia,c019,5146.0,3
United States of America,c019,1913.0,4
Turkey,c019,1426.0,5
India,c019,1377.0,6
Russian Federation,c019,1250.0,7
United Republic of Tanzania,c019,1182.0,8
Lithuania,c019,519.0,9
Argentina,c019,487.0,10
Latvia,c019,321.0,11
Mexico,c019,319.0,12
Germany,c019,237.0,13
Ethiopia,c019,237.0,14
France,c019,229.0,15
United Kingdom,c019,218.0,16
"China, mainland",c019,179.0,17
Kazakhstan,c019,174.0,18
Kenya,c019,164.0,19
Poland,c019,130.0,20
Morocco,c020,6507.0,1
United States of America,c020,316.0,2
Côte d'Ivoire,c020,192.0,3
Turkey,c020,122.0,4
Viet Nam,c020,95.0,5
United Republic of Tanzania,c020,82.0,6
"China, mainland",c020,69.0,7
Spain,c020,67.0,8
India,c020,44.0,9
Chile,c020,43.0,10
Indonesia,c020,40.0,11
Australia,c020,36.0,12
Mexico,c020,34.0,13
Iran (Islamic Republic of),c020,32.0,14
Nigeria,c020,28.0,15
Guinea-Bissau,c020,26.0,16
Ghana,c020,25.0,17
Benin,c020,22.0,18
Mozambique,c020,20.0,19
Myanmar,c020,19.0,20
Brazil,c021,36416.0,1
United States of America,c021,32534.0,2
Paraguay,c021,3605.0,3
Argentina,c021,3218.0,4
Canada,c021,2300.0,5
Morocco,c021,1031.0,6
Uruguay,c021,980.0,7
Ukraine,c021,741.0,8
Russian Federation,c021,451.0,9
Croatia,c021,138.0,10
Serbia,c021,137.0,11
Romania,c021,52.0,12
Slovakia,c021,45.0,13
France,c021,42.0,14
India,c021,40.0,15
Ethiopia,c021,37.0,16
Austria,c021,34.0,17
Hungary,c021,29.0,18
"China, mainland",c021,27.0,19
Kazakhstan,c021,22.0,20
Morocco,c022,36220.0,1
India,c022,1321.0,2
Argentina,c022,1227.0,3
United States of America,c022,1015.0,4
"China, mainland",c022,853.0,5
Sudan,c022,600.0,6
Brazil,c022,478.0,7
Senegal,c022,472.0,8
Myanmar,c022,132.0,9
Nicaragua,c022,124.0,10
Malawi,c022,90.0,11
Viet Nam,c022,88.0,12
United Republic of Tanzania,c022,84.0,13
Benin,c022,53.0,14
Egypt,c022,52.0,15
Madagascar,c022,44.0,16
Uzbekistan,c022,22.0,17
Bolivia (Plurinational State of),c022,20.0,18
Lao People's Democratic Republic,c022,16.0,19
Mexico,c022,15.0,20
Morocco,c023,19262.0,1
Romania,c023,9327.0,2
Bulgaria,c023,3942.0,3
"China, mainland",c023,3215.0,4
Republic of Moldova,c023,2553.0,5
France,c023,2475.0,6
Hungary,c023,2221.0,7
Kazakhstan,c023,1590.0,8
Argentina,c023,1391.0,9
Serbia,c023,961.0,10
Slovakia,c023,673.0,11
Turkey,c023,584.0,12
United States of America,c023,408.0,13
Croatia,c023,354.0,14
Canada,c023,241.0,15
Spain,c023,183.0,16
Greece,c023,141.0,17
Austria,c023,65.0,18
Lithuania,c023,54.0,19
Mozambique,c023,25.0,20
Morocco,c024,518.0,1
Canada,c024,273.0,2
Ukraine,c024,52.0,3
Australia,c024,38.0,4
Russian Federation,c024,17.0,5
Hungary,c024,16.0,6
Lithuania,c024,15.0,7
Romania,c024,11.0,8
Latvia,c024,8.0,9
Poland,c024,8.0,10
Czech Republic,c024,6.0,11
France,c024,5.0,12
Slovakia,c024,5.0,13
Bulgaria,c024,3.0,14
United States of America,c024,3.0,15
Belgium,c024,3.0,16
Croatia,c024,2.0,17
Spain,c024,2.0,18
United Kingdom,c024,2.0,19
Serbia,c024,2.0,20
Morocco,c025,217.0,1
Indonesia,c026,9943665.0,1
Philippines,c026,7215750.0,2
India,c026,4687828.0,3
Viet Nam,c026,1317864.0,4
Mexico,c026,1042920.0,5
Sri Lanka,c026,673050.0,6
Papua New Guinea,c026,419732.0,7
Brazil,c026,344537.0,8
Malaysia,c026,312948.0,9
Thailand,c026,256634.0,10
Vanuatu,c026,227214.0,11
United Republic of Tanzania,c026,173973.0,12
Ghana,c026,173315.0,13
Venezuela (Bolivarian Republic of),c026,164165.0,14
RoW,c026,151722.0,15
Bangladesh,c026,134617.0,16
Nigeria,c026,132753.0,17
Côte d'Ivoire,c026,121868.0,18
Mozambique,c026,117052.0,19
"China, mainland",c026,93586.0,20
Sudan,c027,414.0,1
Nigeria,c027,228.0,2
Ethiopia,c027,208.0,3
India,c027,197.0,4
Morocco,c027,145.0,5
United Republic of Tanzania,c027,135.0,6
Myanmar,c027,117.0,7
Brazil,c027,58.0,8
Burkina Faso,c027,51.0,9
Chad,c027,46.0,10
Mozambique,c027,44.0,11
Paraguay,c027,28.0,12
Mali,c027,27.0,13
Pakistan,c027,27.0,14
Uganda,c027,24.0,15
"China, mainland",c027,19.0,16
Egypt,c027,15.0,17
Somalia,c027,15.0,18
Bangladesh,c027,11.0,19
Guatemala,c027,8.0,20
Indonesia,c028,250039391.0,1
Malaysia,c028,96081856.0,2
Thailand,c028,13025435.0,3
Nigeria,c028,9986154.0,4
Colombia,c028,6166162.0,5
Cameroon,c028,3030895.0,6
Guatemala,c028,2893542.0,7
Papua New Guinea,c028,2747356.0,8
Ghana,c028,2680152.0,9
Honduras,c028,2532326.0,10
Ecuador,c028,2478628.0,11
Brazil,c028,2348009.0,12
Côte d'Ivoire,c028,2102950.0,13
Democratic Republic of the Congo,c028,2011213.0,14
Mexico,c028,1556027.0,15
Costa Rica,c028,1135187.0,16
Peru,c028,945058.0,17
Guinea,c028,885400.0,18
"China, mainland",c028,667135.0,19
Benin,c028,666667.0,20
Morocco,c029,1375000.0,1
Morocco,c030,876.0,1
Russian Federation,c030,261.0,2
Kazakhstan,c030,243.0,3
Canada,c030,218.0,4
Italy,c030,68.0,5
Burkina Faso,c030,51.0,6
Bolivia (Plurinational State of),c030,36.0,7
"China, mainland",c030,35.0,8
India,c030,33.0,9
Benin,c030,30.0,10
Sudan,c030,26.0,11
United States of America,c030,12.0,12
Austria,c030,10.0,13
Serbia,c030,10.0,14
Poland,c030,9.0,15
United Kingdom,c030,8.0,16
Ukraine,c030,8.0,17
Czech Republic,c030,7.0,18
Ethiopia,c030,6.0,19
France,c030,5.0,20
Morocco,c031,114652.0,1
Italy,c031,601.0,2
"China, mainland",c031,358.0,3
Spain,c031,336.0,4
Mexico,c031,181.0,5
Turkey,c031,149.0,6
Portugal,c031,128.0,7
United States of America,c031,116.0,8
Iran (Islamic Republic of),c031,95.0,9
Chile,c031,52.0,10
Netherlands,c031,51.0,11
Greece,c031,29.0,12
Ukraine,c031,26.0,13
Azerbaijan,c031,19.0,14
Jordan,c031,19.0,15
Egypt,c031,13.0,16
Canada,c031,10.0,17
France,c031,10.0,18
India,c031,10.0,19
Syrian Arab Republic,c031,10.0,20
Morocco,c032,69000.0,1
Morocco,c033,268157.0,1
"China, mainland",c033,551.0,2
Spain,c033,320.0,3
Mexico,c033,313.0,4
United States of America,c033,130.0,5
Netherlands,c033,113.0,6
Italy,c033,76.0,7
India,c033,74.0,8
Iran (Islamic Republic of),c033,64.0,9
Belgium,c033,59.0,10
Turkey,c033,58.0,11
France,c033,53.0,12
Guatemala,c033,41.0,13
Poland,c033,40.0,14
Egypt,c033,36.0,15
Germany,c033,27.0,16
Hungary,c033,27.0,17
New Zealand,c033,24.0,18
Thailand,c033,24.0,19
Uzbekistan,c033,24.0,20
Morocco,c034,107290.0,1
Brazil,c034,291.0,2
Spain,c034,105.0,3
South Africa,c034,56.0,4
Egypt,c034,54.0,5
Turkey,c034,36.0,6
"China, mainland",c034,24.0,7
United States of America,c034,22.0,8
Greece,c034,17.0,9
Pakistan,c034,16.0,10
Mexico,c034,12.0,11
Italy,c034,9.0,12
Peru,c034,8.0,13
Australia,c034,7.0,14
Chile,c034,7.0,15
Argentina,c034,5.0,16
Costa Rica,c034,5.0,17
Israel,c034,5.0,18
India,c034,4.0,19
Belize,c034,3.0,20
Morocco,c035,3000.0,1
"China, mainland",c036,543380.0,1
South Africa,c036,47636.0,2
United States of America,c036,45701.0,3
Mexico,c036,42870.0,4
Viet Nam,c036,25657.0,5
Thailand,c036,24910.0,6
Sudan,c036,22000.0,7
Turkey,c036,15267.0,8
Brazil,c036,12000.0,9
Israel,c036,10332.0,10
Iran (Islamic Republic of),c036,8000.0,11
Tunisia,c036,8000.0,12
Argentina,c036,7757.0,13
Bangladesh,c036,7000.0,14
"China, Taiwan Province of",c036,6790.0,15
Spain,c036,5649.0,16
Paraguay,c036,4335.0,17
Eswatini,c036,4324.0,18
Syrian Arab Republic,c036,4007.0,19
Haiti,c036,4000.0,20
Morocco,c037,1000.0,1
Morocco,c038,27168.0,1
Ecuador,c038,511.0,2
Philippines,c038,303.0,3
Guatemala,c038,215.0,4
Costa Rica,c038,203.0,5
Colombia,c038,174.0,6
Viet Nam,c038,53.0,7
Honduras,c038,46.0,8
Mexico,c038,43.0,9
Côte d'Ivoire,c038,33.0,10
Panama,c038,33.0,11
Cambodia,c038,24.0,12
Dominican Republic,c038,23.0,13
India,c038,18.0,14
Peru,c038,18.0,15
Cameroon,c038,16.0,16
Lao People's Democratic Republic,c038,14.0,17
Mozambique,c038,12.0,18
Turkey,c038,12.0,19
Bolivia (Plurinational State of),c038,10.0,20
Cameroon,c039,2919089.0,1
Democratic Republic of the Congo,c039,943564.0,2
Uganda,c039,942406.0,3
Colombia,c039,473947.0,4
Côte d'Ivoire,c039,379662.0,5
Ghana,c039,376156.0,6
Philippines,c039,260035.0,7
Nigeria,c039,258000.0,8
Myanmar,c039,218022.0,9
United Republic of Tanzania,c039,165183.0,10
Bolivia (Plurinational State of),c039,155251.0,11
Dominican Republic,c039,99343.0,12
Venezuela (Bolivarian Republic of),c039,98777.0,13
Sri Lanka,c039,82739.0,14
Gabon,c039,80000.0,15
Haiti,c039,79863.0,16
Rwanda,c039,76000.0,17
Nicaragua,c039,74092.0,18
Central African Republic,c039,53856.0,19
Guinea,c039,41000.0,20
Morocco,c040,48498.0,1
Poland,c040,99.0,2
"China, mainland",c040,66.0,3
Italy,c040,50.0,4
Chile,c040,40.0,5
Turkey,c040,34.0,6
South Africa,c040,21.0,7
United States of America,c040,21.0,8
Republic of Moldova,c040,19.0,9
Iran (Islamic Republic of),c040,18.0,10
New Zealand,c040,17.0,11
France,c040,13.0,12
Argentina,c040,11.0,13
Spain,c040,10.0,14
Germany,c040,9.0,15
Austria,c040,7.0,16
Hungary,c040,7.0,17
Serbia,c040,7.0,18
Portugal,c040,5.0,19
Ukraine,c040,5.0,20
Costa Rica,c041,536473.0,1
Brazil,c041,492301.0,2
Philippines,c041,293554.0,3
Colombia,c041,220633.0,4
India,c041,150960.0,5
Thailand,c041,149559.0,6
Nigeria,c041,124744.0,7
"China, mainland",c041,112355.0,8
Mexico,c041,99963.0,9
Peru,c041,86815.0,10
Guatemala,c041,74364.0,11
Venezuela (Bolivarian Republic of),c041,71000.0,12
Viet Nam,c041,60937.0,13
Ghana,c041,56624.0,14
Angola,c041,49958.0,15
Dominican Republic,c041,41803.0,16
Indonesia,c041,39730.0,17
Benin,c041,37566.0,18
"China, Taiwan Province of",c041,35086.0,19
Kenya,c041,34696.0,20
Morocco,c042,33599.0,1
Saudi Arabia,c042,2929.0,2
Iraq,c042,2821.0,3
Iran (Islamic Republic of),c042,2766.0,4
United Arab Emirates,c042,2414.0,5
Algeria,c042,1717.0,6
Tunisia,c042,1614.0,7
Pakistan,c042,1532.0,8
Israel,c042,653.0,9
Egypt,c042,436.0,10
Oman,c042,277.0,11
United States of America,c042,185.0,12
Turkey,c042,95.0,13
Jordan,c042,78.0,14
Libya,c042,68.0,15
Mexico,c042,49.0,16
Kuwait,c042,24.0,17
Namibia,c042,14.0,18
Niger,c042,12.0,19
Spain,c042,3.0,20
Morocco,c043,53422.0,1
Turkey,c043,1026.0,2
Chile,c043,726.0,3
United States of America,c043,606.0,4
Italy,c043,559.0,5
"China, mainland",c043,466.0,6
South Africa,c043,464.0,7
Spain,c043,391.0,8
Peru,c043,336.0,9
Iran (Islamic Republic of),c043,323.0,10
Argentina,c043,284.0,11
India,c043,226.0,12
Uzbekistan,c043,226.0,13
Afghanistan,c043,214.0,14
Mexico,c043,129.0,15
Egypt,c043,121.0,16
Greece,c043,107.0,17
Germany,c043,47.0,18
Brazil,c043,40.0,19
Lebanon,c043,37.0,20
Morocco,c044,74068.0,1
Thailand,c044,481.0,2
Mexico,c044,439.0,3
"China, mainland",c044,409.0,4
Spain,c044,372.0,5
Viet Nam,c044,304.0,6
Turkey,c044,277.0,7
Chile,c044,239.0,8
Peru,c044,184.0,9
Greece,c044,180.0,10
Italy,c044,137.0,11
United States of America,c044,131.0,12
South Africa,c044,103.0,13
New Zealand,c044,100.0,14
Egypt,c044,95.0,15
India,c044,94.0,16
Brazil,c044,91.0,17
Poland,c044,87.0,18
Netherlands,c044,81.0,19
Argentina,c044,78.0,20
Brazil,c045,218797.0,1
Viet Nam,c045,101265.0,2
Indonesia,c045,43272.0,3
Uganda,c045,18291.0,4
Ethiopia,c045,16757.0,5
Central African Republic,c045,16000.0,6
Peru,c045,15772.0,7
Colombia,c045,13834.0,8
Lao People's Democratic Republic,c045,9515.0,9
Honduras,c045,9282.0,10
Nicaragua,c045,9068.0,11
India,c045,8722.0,12
Mexico,c045,8146.0,13
Costa Rica,c045,3980.0,14
Côte d'Ivoire,c045,3581.0,15
United Republic of Tanzania,c045,3414.0,16
"China, mainland",c045,3146.0,17
Venezuela (Bolivarian Republic of),c045,2798.0,18
Guatemala,c045,2258.0,19
Kenya,c045,2099.0,20
Côte d'Ivoire,c046,92201.0,1
Brazil,c046,33969.0,2
Indonesia,c046,31876.0,3
Ecuador,c046,21598.0,4
Nigeria,c046,18859.0,5
Cameroon,c046,16940.0,6
Peru,c046,10022.0,7
Ghana,c046,7576.0,8
Dominican Republic,c046,4373.0,9
Colombia,c046,2585.0,10
Guatemala,c046,2448.0,11
Papua New Guinea,c046,2326.0,12
Uganda,c046,2261.0,13
Democratic Republic of the Congo,c046,1176.0,14
Liberia,c046,1131.0,15
Sierra Leone,c046,1124.0,16
Guinea,c046,1076.0,17
Madagascar,c046,1031.0,18
Venezuela (Bolivarian Republic of),c046,892.0,19
Mexico,c046,671.0,20
"China, mainland",c047,158061.0,1
India,c047,57833.0,2
Kenya,c047,32804.0,3
Indonesia,c047,32631.0,4
Bangladesh,c047,18974.0,5
Argentina,c047,17900.0,6
Sri Lanka,c047,17842.0,7
Viet Nam,c047,15202.0,8
Malawi,c047,11482.0,9
Turkey,c047,5961.0,10
Thailand,c047,4503.0,11
Myanmar,c047,4349.0,12
Iran (Islamic Republic of),c047,3792.0,13
Uganda,c047,3739.0,14
Japan,c047,3723.0,15
United Republic of Tanzania,c047,2247.0,16
Rwanda,c047,2000.0,17
Mozambique,c047,1975.0,18
Nepal,c047,1134.0,19
Burundi,c047,1091.0,20
Ethiopia,c048,47323.0,1
United States of America,c048,47090.0,2
Germany,c048,46900.0,3
"China, mainland",c048,8131.0,4
Czech Republic,c048,5930.0,5
Poland,c048,3640.0,6
Slovenia,c048,2720.0,7
Democratic People's Republic of Korea,c048,2030.0,8
Albania,c048,1787.0,9
United Kingdom,c048,1307.0,10
Spain,c048,1040.0,11
New Zealand,c048,911.0,12
France,c048,840.0,13
Japan,c048,669.0,14
Australia,c048,606.0,15
Ukraine,c048,510.0,16
Austria,c048,500.0,17
Argentina,c048,474.0,18
South Africa,c048,463.0,19
Russian Federation,c048,221.0,20
Viet Nam,c049,15428.0,1
Brazil,c049,6822.0,2
Indonesia,c049,5460.0,3
India,c049,2927.0,4
Sri Lanka,c049,2091.0,5
Malaysia,c049,1896.0,6
"China, mainland",c049,1215.0,7
Tajikistan,c049,1000.0,8
Madagascar,c049,45.0,9
Ecuador,c049,26.0,10
Cambodia,c049,26.0,11
Mexico,c049,20.0,12
Honduras,c049,9.0,13
Kenya,c049,9.0,14
Rwanda,c049,9.0,15
Ethiopia,c049,6.0,16
Guatemala,c049,4.0,17
Thailand,c049,1.0,18
Morocco,c050,964.0,1
India,c050,23.0,2
"China, mainland",c050,7.0,3
Myanmar,c050,1.0,4
Mexico,c050,1.0,5
Peru,c050,1.0,6
Uzbekistan,c050,1.0,7
Viet Nam,c050,1.0,8
Indonesia,c051,12784.0,1
Madagascar,c051,1141.0,2
United Republic of Tanzania,c051,1038.0,3
Sri Lanka,c051,1019.0,4
RoW,c051,1019.0,5
India,c052,150984.0,1
"China, mainland",c052,90261.0,2
Nigeria,c052,70639.0,3
Nepal,c052,44712.0,4
Indonesia,c052,40255.0,5
Ethiopia,c052,30750.0,6
Bangladesh,c052,26358.0,7
Thailand,c052,17132.0,8
Turkey,c052,15995.0,9
Guatemala,c052,14997.0,10
Mexico,c052,6807.0,11
Cameroon,c052,6000.0,12
Sri Lanka,c052,5562.0,13
Viet Nam,c052,5396.0,14
Syrian Arab Republic,c052,5148.0,15
Guyana,c052,2919.0,16
Mali,c052,2919.0,17
Iran (Islamic Republic of),c052,2836.0,18
Colombia,c052,2575.0,19
Peru,c052,2449.0,20
Morocco,c061,2623154.0,1
Morocco,c062,18627103.0,1
United States of America,c063,2932.0,1
Greece,c063,2556.0,2
Côte d'Ivoire,c063,1538.0,3
Benin,c063,859.0,4
Brazil,c063,271.0,5
Togo,c063,159.0,6
Morocco,c063,147.0,7
Kazakhstan,c063,141.0,8
Azerbaijan,c063,121.0,9
Ethiopia,c063,84.0,10
Argentina,c063,65.0,11
Nigeria,c063,37.0,12
Malawi,c063,36.0,13
Turkey,c063,28.0,14
Australia,c063,18.0,15
Uzbekistan,c063,18.0,16
India,c063,10.0,17
Israel,c063,10.0,18
Eswatini,c063,10.0,19
Uganda,c063,10.0,20
Indonesia,c064,21.0,1
Guatemala,c064,19.0,2
Solomon Islands,c064,12.0,3
Nicaragua,c064,11.0,4
Malaysia,c064,6.0,5
Thailand,c064,6.0,6
Papua New Guinea,c064,2.0,7
Burundi,c064,1.0,8
India,c065,429736.0,1
Colombia,c065,66935.0,2
Honduras,c065,15835.0,3
Uganda,c065,10955.0,4
Lao People's Democratic Republic,c065,10772.0,5
United Republic of Tanzania,c065,7922.0,6
"China, mainland",c065,5001.0,7
Nicaragua,c065,3718.0,8
Kenya,c065,3365.0,9
Japan,c065,3000.0,10
Philippines,c065,1000.0,11
Haiti,c065,945.0,12
"China, mainland",c066,2442015.0,1
Brazil,c066,735656.0,2
India,c066,156761.0,3
Egypt,c066,138047.0,4
Thailand,c066,119156.0,5
Australia,c066,71337.0,6
France,c066,68448.0,7
Pakistan,c066,61456.0,8
Guatemala,c066,53448.0,9
