Country,Commodity,Export_Value,Rank
Slovakia,c005,10.0,10
Austria,c005,7.0,11
Denmark,c005,7.0,12
France,c005,7.0,13
Russian Federation,c005,5.0,14
Finland,c005,3.0,15
Hungary,c005,3.0,16
Spain,c005,3.0,17
Belarus,c005,2.0,18
Ukraine,c005,1.0,19
United States of America,c005,1.0,20
North Macedonia,c006,3971.0,1
Canada,c006,1188.0,2
Finland,c006,216.0,3
Australia,c006,179.0,4
Chile,c006,147.0,5
United Kingdom,c006,92.0,6
Sweden,c006,87.0,7
Germany,c006,74.0,8
Poland,c006,74.0,9
Latvia,c006,66.0,10
Russian Federation,c006,61.0,11
Lithuania,c006,46.0,12
Estonia,c006,32.0,13
France,c006,31.0,14
Spain,c006,25.0,15
Denmark,c006,22.0,16
Czech Republic,c006,18.0,17
United States of America,c006,16.0,18
Ukraine,c006,15.0,19
Bulgaria,c006,14.0,20
India,c007,2081585.0,1
"China, mainland",c007,1437741.0,2
Niger,c007,1051135.0,3
Senegal,c007,552999.0,4
Mali,c007,494798.0,5
United Republic of Tanzania,c007,300731.0,6
Sudan,c007,293821.0,7
Nigeria,c007,280651.0,8
Russian Federation,c007,235905.0,9
Ukraine,c007,228251.0,10
Guinea,c007,205705.0,11
United States of America,c007,187190.0,12
Pakistan,c007,147616.0,13
Burkina Faso,c007,144710.0,14
Myanmar,c007,125089.0,15
Chad,c007,110376.0,16
Ethiopia,c007,93143.0,17
Ghana,c007,58956.0,18
Uzbekistan,c007,55047.0,19
Kenya,c007,54306.0,20
United States of America,c008,5650230.0,1
Mexico,c008,4602643.0,2
Brazil,c008,2765373.0,3
Argentina,c008,1568238.0,4
"China, mainland",c008,1157842.0,5
Sudan,c008,958600.0,6
Bolivia (Plurinational State of),c008,916807.0,7
India,c008,885616.0,8
Nigeria,c008,718536.0,9
United Republic of Tanzania,c008,686113.0,10
Burkina Faso,c008,621026.0,11
Mali,c008,565306.0,12
Niger,c008,548230.0,13
Cameroon,c008,445189.0,14
France,c008,433698.0,15
Australia,c008,423036.0,16
Egypt,c008,400915.0,17
Ethiopia,c008,366054.0,18
Italy,c008,364603.0,19
Senegal,c008,178000.0,20
Poland,c009,8350897.0,1
Germany,c009,2276712.0,2
France,c009,2006143.0,3
Belarus,c009,1549796.0,4
"China, mainland",c009,1527161.0,5
Spain,c009,1260269.0,6
Russian Federation,c009,897105.0,7
Lithuania,c009,597095.0,8
Turkey,c009,539734.0,9
Hungary,c009,498892.0,10
Canada,c009,472574.0,11
Ethiopia,c009,433131.0,12
Austria,c009,390099.0,13
Kazakhstan,c009,384368.0,14
Thailand,c009,327800.0,15
Czech Republic,c009,292489.0,16
Romania,c009,254244.0,17
Sweden,c009,239393.0,18
Argentina,c009,199000.0,19
Belgium,c009,175233.0,20
North Macedonia,c010,65767.0,1
Netherlands,c010,1046.0,2
Germany,c010,1014.0,3
United States of America,c010,744.0,4
Belgium,c010,700.0,5
France,c010,644.0,6
Canada,c010,503.0,7
Poland,c010,257.0,8
Egypt,c010,151.0,9
"China, mainland",c010,136.0,10
Argentina,c010,112.0,11
India,c010,103.0,12
Pakistan,c010,92.0,13
Belarus,c010,89.0,14
United Kingdom,c010,73.0,15
Denmark,c010,70.0,16
Spain,c010,55.0,17
South Africa,c010,48.0,18
Turkey,c010,47.0,19
Iran (Islamic Republic of),c010,34.0,20
Thailand,c011,22678995.0,1
Nigeria,c011,21039326.0,2
Ghana,c011,11579357.0,3
Brazil,c011,10573364.0,4
Viet Nam,c011,6840555.0,5
Malawi,c011,3715710.0,6
"China, mainland",c011,3520447.0,7
Democratic Republic of the Congo,c011,3335893.0,8
Cambodia,c011,3135737.0,9
Cameroon,c011,2740600.0,10
Côte d'Ivoire,c011,2245267.0,11
Paraguay,c011,2151278.0,12
Benin,c011,1889265.0,13
Angola,c011,1651695.0,14
Philippines,c011,1551750.0,15
Lao People's Democratic Republic,c011,1464794.0,16
United Republic of Tanzania,c011,1391993.0,17
Indonesia,c011,1041543.0,18
Mozambique,c011,1023788.0,19
Senegal,c011,815755.0,20
"China, mainland",c012,22586277.0,1
Malawi,c012,6132732.0,2
Nigeria,c012,1067609.0,3
Viet Nam,c012,877188.0,4
United Republic of Tanzania,c012,666727.0,5
Madagascar,c012,558992.0,6
Brazil,c012,517879.0,7
Angola,c012,504690.0,8
Japan,c012,325318.0,9
Rwanda,c012,308768.0,10
United States of America,c012,302613.0,11
Mali,c012,213712.0,12
Egypt,c012,155700.0,13
"China, Taiwan Province of",c012,151412.0,14
Ethiopia,c012,148589.0,15
India,c012,115685.0,16
Democratic Republic of the Congo,c012,111999.0,17
Indonesia,c012,97442.0,18
Papua New Guinea,c012,96993.0,19
Uganda,c012,84819.0,20
Lao People's Democratic Republic,c013,3577530.0,1
Nigeria,c013,961874.0,2
Cameroon,c013,915038.0,3
Ethiopia,c013,823441.0,4
Ghana,c013,403943.0,5
"China, mainland",c013,334663.0,6
Democratic Republic of the Congo,c013,217546.0,7
Madagascar,c013,113432.0,8
Namibia,c013,84362.0,9
Colombia,c013,72940.0,10
Peru,c013,67152.0,11
Cuba,c013,66876.0,12
Indonesia,c013,60145.0,13
Mexico,c013,58359.0,14
Papua New Guinea,c013,50001.0,15
Pakistan,c013,48395.0,16
Nicaragua,c013,47170.0,17
Guinea,c013,42963.0,18
Japan,c013,39204.0,19
Gabon,c013,38836.0,20
Nigeria,c014,25143059.0,1
Côte d'Ivoire,c014,2597759.0,2
Ghana,c014,2151594.0,3
Benin,c014,1395408.0,4
Togo,c014,216560.0,5
Chad,c014,157002.0,6
Cameroon,c014,139996.0,7
Brazil,c014,120704.0,8
Central African Republic,c014,81000.0,9
Gabon,c014,70738.0,10
Guinea,c014,62950.0,11
Colombia,c014,44500.0,12
Papua New Guinea,c014,28000.0,13
Jamaica,c014,26804.0,14
Haiti,c014,24620.0,15
Japan,c014,21788.0,16
Democratic Republic of the Congo,c014,19873.0,17
Burkina Faso,c014,15999.0,18
Mali,c014,13152.0,19
Rwanda,c014,13001.0,20
Brazil,c015,738261328.0,1
India,c015,350428918.0,2
"China, mainland",c015,108182821.0,3
Pakistan,c015,79820778.0,4
Thailand,c015,71579466.0,5
Mexico,c015,50672847.0,6
United States of America,c015,32756709.0,7
Indonesia,c015,29299999.0,8
Australia,c015,28722750.0,9
Guatemala,c015,27661587.0,10
Colombia,c015,25742000.0,11
Philippines,c015,24384000.0,12
South Africa,c015,18220000.0,13
Argentina,c015,17500000.0,14
Cuba,c015,13189803.0,15
Egypt,c015,12405000.0,16
Myanmar,c015,11548011.0,17
Viet Nam,c015,11088286.0,18
Peru,c015,10469000.0,19
Bolivia (Plurinational State of),c015,8376707.0,20
North Macedonia,c016,3968.0,1
North Macedonia,c017,2147.0,1
Myanmar,c017,559.0,2
Argentina,c017,199.0,3
United States of America,c017,192.0,4
Canada,c017,161.0,5
"China, mainland",c017,130.0,6
Ethiopia,c017,71.0,7
Brazil,c017,66.0,8
Kyrgyzstan,c017,47.0,9
Nicaragua,c017,46.0,10
Uganda,c017,34.0,11
United Republic of Tanzania,c017,31.0,12
Turkey,c017,31.0,13
Australia,c017,27.0,14
Egypt,c017,23.0,15
India,c017,23.0,16
Indonesia,c017,15.0,17
Madagascar,c017,15.0,18
Mozambique,c017,12.0,19
Kenya,c017,11.0,20
Canada,c018,2153815.0,1
Russian Federation,c018,1895694.0,2
"China, mainland",c018,981118.0,3
United States of America,c018,499267.0,4
France,c018,435266.0,5
Germany,c018,249042.0,6
Ukraine,c018,231227.0,7
Spain,c018,179649.0,8
Australia,c018,128732.0,9
India,c018,108267.0,10
United Kingdom,c018,90303.0,11
Lithuania,c018,85791.0,12
Romania,c018,78097.0,13
Belarus,c018,75828.0,14
Kazakhstan,c018,58261.0,15
Estonia,c018,40458.0,16
Argentina,c018,40281.0,17
Czech Republic,c018,37878.0,18
Sweden,c018,33804.0,19
Finland,c018,27525.0,20
North Macedonia,c019,9970.0,1
Canada,c019,308.0,2
Australia,c019,136.0,3
United States of America,c019,51.0,4
Turkey,c019,37.0,5
India,c019,36.0,6
Russian Federation,c019,33.0,7
United Republic of Tanzania,c019,31.0,8
Argentina,c019,13.0,9
Lithuania,c019,13.0,10
Latvia,c019,8.0,11
Mexico,c019,8.0,12
France,c019,6.0,13
Germany,c019,6.0,14
United Kingdom,c019,6.0,15
Ethiopia,c019,6.0,16
"China, mainland",c019,3.0,17
Kazakhstan,c019,3.0,18
Kenya,c019,3.0,19
Poland,c019,3.0,20
United States of America,c020,193313.0,1
"China, mainland",c020,161059.0,2
Turkey,c020,62213.0,3
Côte d'Ivoire,c020,50672.0,4
India,c020,47394.0,5
Iran (Islamic Republic of),c020,39363.0,6
Spain,c020,32863.0,7
Indonesia,c020,26416.0,8
Benin,c020,23129.0,9
United Republic of Tanzania,c020,21426.0,10
Guinea-Bissau,c020,19644.0,11
Mexico,c020,17648.0,12
Nigeria,c020,16772.0,13
Viet Nam,c020,16376.0,14
Bangladesh,c020,16371.0,15
Burkina Faso,c020,15541.0,16
Chile,c020,13258.0,17
Philippines,c020,13015.0,18
Italy,c020,10687.0,19
Australia,c020,10222.0,20
Brazil,c021,19.0,1
United States of America,c021,18.0,2
North Macedonia,c021,3.0,3
Paraguay,c021,2.0,4
Argentina,c021,1.0,5
Canada,c021,1.0,6
"China, mainland",c022,8272004.0,1
India,c022,3180620.0,2
Nigeria,c022,2648499.0,3
Sudan,c022,1205009.0,4
Myanmar,c022,1203906.0,5
United States of America,c022,857113.0,6
Senegal,c022,789218.0,7
Chad,c022,696242.0,8
Argentina,c022,523376.0,9
Guinea,c022,486474.0,10
Cameroon,c022,391489.0,11
Brazil,c022,318424.0,12
Malawi,c022,301193.0,13
Burkina Faso,c022,239911.0,14
Niger,c022,224242.0,15
Mali,c022,207512.0,16
Ghana,c022,202499.0,17
Viet Nam,c022,180163.0,18
Central African Republic,c022,163737.0,19
United Republic of Tanzania,c022,163215.0,20
North Macedonia,c023,5338.0,1
Romania,c023,499.0,2
Bulgaria,c023,211.0,3
"China, mainland",c023,170.0,4
Republic of Moldova,c023,135.0,5
France,c023,132.0,6
Hungary,c023,118.0,7
Kazakhstan,c023,85.0,8
Argentina,c023,75.0,9
Serbia,c023,52.0,10
Slovakia,c023,35.0,11
Turkey,c023,31.0,12
United States of America,c023,22.0,13
Croatia,c023,19.0,14
Canada,c023,12.0,15
Spain,c023,9.0,16
Greece,c023,7.0,17
Austria,c023,3.0,18
Germany,c023,2.0,19
Lithuania,c023,2.0,20
Canada,c024,22423843.0,1
"China, mainland",c024,8862388.0,2
India,c024,8198610.0,3
Germany,c024,3651268.0,4
France,c024,3352801.0,5
Poland,c024,2858633.0,6
Russian Federation,c024,2603025.0,7
Australia,c024,2552004.0,8
Ukraine,c024,2447586.0,9
United States of America,c024,1669381.0,10
Czech Republic,c024,1241122.0,11
United Kingdom,c024,1160152.0,12
Lithuania,c024,961420.0,13
Hungary,c024,860039.0,14
Romania,c024,807390.0,15
Belarus,c024,747033.0,16
Denmark,c024,645504.0,17
Pakistan,c024,568434.0,18
Latvia,c024,474073.0,19
Slovakia,c024,431951.0,20
"China, mainland",c025,17910606.0,1
India,c025,17731050.0,2
United States of America,c025,9204679.0,3
Brazil,c025,7070136.0,4
Pakistan,c025,3454334.0,5
Uzbekistan,c025,3063998.0,6
Turkey,c025,1773646.0,7
Turkmenistan,c025,1280220.0,8
Argentina,c025,1046043.0,9
Greece,c025,900746.0,10
Benin,c025,731057.0,11
Burkina Faso,c025,696636.0,12
Mexico,c025,674706.0,13
Cameroon,c025,600000.0,14
Côte d'Ivoire,c025,490442.0,15
Tajikistan,c025,450335.0,16
United Republic of Tanzania,c025,348958.0,17
Azerbaijan,c025,336792.0,18
Kazakhstan,c025,326582.0,19
Australia,c025,290000.0,20
Indonesia,c026,9943665.0,1
Philippines,c026,7215750.0,2
India,c026,4687828.0,3
Viet Nam,c026,1317864.0,4
Mexico,c026,1042920.0,5
Sri Lanka,c026,673050.0,6
Papua New Guinea,c026,419732.0,7
Brazil,c026,344537.0,8
Malaysia,c026,312948.0,9
Thailand,c026,256634.0,10
Vanuatu,c026,227214.0,11
United Republic of Tanzania,c026,173973.0,12
Ghana,c026,173315.0,13
Venezuela (Bolivarian Republic of),c026,164165.0,14
RoW,c026,151722.0,15
Bangladesh,c026,134617.0,16
Nigeria,c026,132753.0,17
Côte d'Ivoire,c026,121868.0,18
Mozambique,c026,117052.0,19
"China, mainland",c026,93586.0,20
Sudan,c027,235.0,1
Nigeria,c027,129.0,2
Ethiopia,c027,118.0,3
India,c027,112.0,4
United Republic of Tanzania,c027,76.0,5
Myanmar,c027,65.0,6
Brazil,c027,33.0,7
Burkina Faso,c027,29.0,8
Chad,c027,27.0,9
Mozambique,c027,25.0,10
North Macedonia,c027,23.0,11
Paraguay,c027,17.0,12
Mali,c027,15.0,13
Pakistan,c027,15.0,14
Uganda,c027,14.0,15
"China, mainland",c027,11.0,16
Egypt,c027,8.0,17
Somalia,c027,8.0,18
Bangladesh,c027,6.0,19
Guatemala,c027,6.0,20
Indonesia,c028,250039391.0,1
Malaysia,c028,96081856.0,2
Thailand,c028,13025435.0,3
Nigeria,c028,9986154.0,4
Colombia,c028,6166162.0,5
Cameroon,c028,3030895.0,6
Guatemala,c028,2893542.0,7
Papua New Guinea,c028,2747356.0,8
Ghana,c028,2680152.0,9
Honduras,c028,2532326.0,10
Ecuador,c028,2478628.0,11
Brazil,c028,2348009.0,12
Côte d'Ivoire,c028,2102950.0,13
Democratic Republic of the Congo,c028,2011213.0,14
Mexico,c028,1556027.0,15
Costa Rica,c028,1135187.0,16
Peru,c028,945058.0,17
Guinea,c028,885400.0,18
"China, mainland",c028,667135.0,19
Benin,c028,666667.0,20
North Macedonia,c029,7565.0,1
Spain,c029,1929.0,2
Greece,c029,1010.0,3
Morocco,c029,325.0,4
Peru,c029,280.0,5
Turkey,c029,277.0,6
Portugal,c029,195.0,7
Argentina,c029,190.0,8
Italy,c029,112.0,9
Jordan,c029,36.0,10
Syrian Arab Republic,c029,33.0,11
Albania,c029,31.0,12
Lebanon,c029,8.0,13
France,c029,4.0,14
Egypt,c029,3.0,15
Iraq,c029,2.0,16
India,c030,2592183.0,1
"China, mainland",c030,2413528.0,2
Kazakhstan,c030,1181143.0,3
Russian Federation,c030,882230.0,4
Pakistan,c030,636498.0,5
Canada,c030,610966.0,6
Nigeria,c030,604786.0,7
Ethiopia,c030,329438.0,8
Italy,c030,290482.0,9
Malaysia,c030,226542.0,10
United States of America,c030,223773.0,11
Indonesia,c030,197430.0,12
Mali,c030,176999.0,13
Burkina Faso,c030,146082.0,14
Mozambique,c030,104733.0,15
Thailand,c030,99735.0,16
Bolivia (Plurinational State of),c030,86714.0,17
Brazil,c030,85146.0,18
Sudan,c030,80594.0,19
Mexico,c030,79520.0,20
North Macedonia,c031,11921.0,1
Italy,c031,269.0,2
"China, mainland",c031,160.0,3
Spain,c031,151.0,4
Mexico,c031,81.0,5
Turkey,c031,67.0,6
Portugal,c031,57.0,7
United States of America,c031,52.0,8
Iran (Islamic Republic of),c031,43.0,9
Morocco,c031,27.0,10
Chile,c031,23.0,11
Netherlands,c031,23.0,12
Greece,c031,13.0,13
Ukraine,c031,12.0,14
Azerbaijan,c031,9.0,15
Jordan,c031,9.0,16
Egypt,c031,6.0,17
France,c031,5.0,18
Canada,c031,4.0,19
India,c031,4.0,20
North Macedonia,c032,4632.0,1
Netherlands,c032,69.0,2
India,c032,65.0,3
"China, mainland",c032,39.0,4
Iran (Islamic Republic of),c032,22.0,5
Mexico,c032,18.0,6
Egypt,c032,17.0,7
Spain,c032,15.0,8
United States of America,c032,15.0,9
Pakistan,c032,13.0,10
Peru,c032,11.0,11
Turkey,c032,10.0,12
Uzbekistan,c032,9.0,13
Argentina,c032,8.0,14
Poland,c032,6.0,15
South Africa,c032,5.0,16
Afghanistan,c032,4.0,17
France,c032,4.0,18
Niger,c032,4.0,19
Yemen,c032,4.0,20
North Macedonia,c033,108265.0,1
"China, mainland",c033,835.0,2
Spain,c033,484.0,3
Mexico,c033,473.0,4
United States of America,c033,198.0,5
Netherlands,c033,173.0,6
Italy,c033,117.0,7
India,c033,112.0,8
Iran (Islamic Republic of),c033,98.0,9
Belgium,c033,90.0,10
Turkey,c033,89.0,11
France,c033,80.0,12
Guatemala,c033,64.0,13
Morocco,c033,64.0,14
Poland,c033,64.0,15
Egypt,c033,57.0,16
Hungary,c033,41.0,17
Germany,c033,40.0,18
New Zealand,c033,36.0,19
Thailand,c033,36.0,20
Brazil,c034,1200.0,1
Spain,c034,431.0,2
South Africa,c034,231.0,3
Egypt,c034,223.0,4
Turkey,c034,148.0,5
"China, mainland",c034,100.0,6
United States of America,c034,90.0,7
Morocco,c034,73.0,8
Greece,c034,70.0,9
Pakistan,c034,66.0,10
Mexico,c034,51.0,11
Italy,c034,38.0,12
Chile,c034,31.0,13
Peru,c034,31.0,14
Australia,c034,29.0,15
Argentina,c034,22.0,16
Costa Rica,c034,22.0,17
Israel,c034,22.0,18
India,c034,18.0,19
Portugal,c034,14.0,20
Argentina,c035,224.0,1
Mexico,c035,204.0,2
Spain,c035,155.0,3
South Africa,c035,123.0,4
Turkey,c035,102.0,5
Brazil,c035,31.0,6
Egypt,c035,29.0,7
Peru,c035,26.0,8
"China, mainland",c035,21.0,9
Chile,c035,20.0,10
United States of America,c035,14.0,11
Italy,c035,11.0,12
Colombia,c035,7.0,13
India,c035,4.0,14
Uruguay,c035,4.0,15
Greece,c035,3.0,16
Morocco,c035,3.0,17
Portugal,c035,3.0,18
Somalia,c035,3.0,19
Australia,c035,1.0,20
"China, mainland",c036,543380.0,1
South Africa,c036,47636.0,2
United States of America,c036,45701.0,3
Mexico,c036,42870.0,4
Viet Nam,c036,25657.0,5
Thailand,c036,24910.0,6
Sudan,c036,22000.0,7
Turkey,c036,15267.0,8
Brazil,c036,12000.0,9
Israel,c036,10332.0,10
Iran (Islamic Republic of),c036,8000.0,11
Tunisia,c036,8000.0,12
Argentina,c036,7757.0,13
Bangladesh,c036,7000.0,14
"China, Taiwan Province of",c036,6790.0,15
Spain,c036,5649.0,16
Paraguay,c036,4335.0,17
Eswatini,c036,4324.0,18
Syrian Arab Republic,c036,4007.0,19
Haiti,c036,4000.0,20
"China, mainland",c037,642288.0,1
Nigeria,c037,333018.0,2
Iran (Islamic Republic of),c037,51915.0,3
Colombia,c037,47930.0,4
Angola,c037,36000.0,5
India,c037,34196.0,6
Mexico,c037,22860.0,7
Guinea,c037,20000.0,8
Peru,c037,12000.0,9
Tunisia,c037,12000.0,10
Guatemala,c037,9000.0,11
Sierra Leone,c037,9000.0,12
Philippines,c037,8952.0,13
Kenya,c037,8000.0,14
"China, Taiwan Province of",c037,5945.0,15
Japan,c037,4460.0,16
Côte d'Ivoire,c037,4000.0,17
United Republic of Tanzania,c037,4000.0,18
Thailand,c037,3335.0,19
Italy,c037,2772.0,20
India,c038,6320480.0,1
Angola,c038,2705910.0,2
"China, mainland",c038,2304065.0,3
United Republic of Tanzania,c038,1196589.0,4
Guatemala,c038,1128690.0,5
Philippines,c038,1017345.0,6
Brazil,c038,1003626.0,7
Ecuador,c038,622423.0,8
Rwanda,c038,558000.0,9
Costa Rica,c038,465279.0,10
Burundi,c038,416449.0,11
Thailand,c038,410855.0,12
Dominican Republic,c038,357719.0,13
Colombia,c038,274508.0,14
Mexico,c038,254061.0,15
Viet Nam,c038,239785.0,16
Peru,c038,196392.0,17
Côte d'Ivoire,c038,188042.0,18
Kenya,c038,156021.0,19
Papua New Guinea,c038,125000.0,20
Myanmar,c039,929.0,1
Ecuador,c039,581.0,2
Guatemala,c039,405.0,3
Colombia,c039,367.0,4
Dominican Republic,c039,304.0,5
Côte d'Ivoire,c039,176.0,6
Nicaragua,c039,148.0,7
Sri Lanka,c039,49.0,8
Costa Rica,c039,13.0,9
Ghana,c039,10.0,10
Uganda,c039,10.0,11
Panama,c039,3.0,12
Philippines,c039,3.0,13
Saint Vincent and the Grenadines,c039,3.0,14
North Macedonia,c040,11156.0,1
Poland,c040,38.0,2
"China, mainland",c040,25.0,3
Italy,c040,19.0,4
Chile,c040,15.0,5
Turkey,c040,13.0,6
Republic of Moldova,c040,8.0,7
South Africa,c040,8.0,8
United States of America,c040,8.0,9
Iran (Islamic Republic of),c040,6.0,10
New Zealand,c040,6.0,11
France,c040,5.0,12
Argentina,c040,4.0,13
Germany,c040,4.0,14
Spain,c040,4.0,15
Austria,c040,3.0,16
Hungary,c040,3.0,17
Serbia,c040,3.0,18
Brazil,c040,1.0,19
Azerbaijan,c040,1.0,20
Costa Rica,c041,536473.0,1
Brazil,c041,492301.0,2
Philippines,c041,293554.0,3
Colombia,c041,220633.0,4
India,c041,150960.0,5
Thailand,c041,149559.0,6
Nigeria,c041,124744.0,7
"China, mainland",c041,112355.0,8
Mexico,c041,99963.0,9
Peru,c041,86815.0,10
Guatemala,c041,74364.0,11
Venezuela (Bolivarian Republic of),c041,71000.0,12
Viet Nam,c041,60937.0,13
Ghana,c041,56624.0,14
Angola,c041,49958.0,15
Dominican Republic,c041,41803.0,16
Indonesia,c041,39730.0,17
Benin,c041,37566.0,18
"China, Taiwan Province of",c041,35086.0,19
Kenya,c041,34696.0,20
Iraq,c042,209800.0,1
Egypt,c042,171806.0,2
Iran (Islamic Republic of),c042,160693.0,3
United Arab Emirates,c042,137894.0,4
Tunisia,c042,94562.0,5
Libya,c042,68883.0,6
Algeria,c042,58223.0,7
Sudan,c042,50892.0,8
Oman,c042,42589.0,9
Saudi Arabia,c042,35807.0,10
Morocco,c042,33770.0,11
Pakistan,c042,27063.0,12
"China, mainland",c042,16651.0,13
Kuwait,c042,11210.0,14
Israel,c042,5653.0,15
United States of America,c042,4171.0,16
Yemen,c042,4119.0,17
Turkey,c042,3437.0,18
Qatar,c042,3007.0,19
Mauritania,c042,2542.0,20
North Macedonia,c043,145421.0,1
Turkey,c043,140.0,2
Chile,c043,98.0,3
United States of America,c043,82.0,4
Italy,c043,76.0,5
"China, mainland",c043,64.0,6
South Africa,c043,64.0,7
Spain,c043,53.0,8
Peru,c043,46.0,9
Iran (Islamic Republic of),c043,44.0,10
Argentina,c043,39.0,11
India,c043,31.0,12
Uzbekistan,c043,31.0,13
Afghanistan,c043,29.0,14
Mexico,c043,18.0,15
Egypt,c043,17.0,16
Greece,c043,15.0,17
Germany,c043,6.0,18
Brazil,c043,5.0,19
Lebanon,c043,5.0,20
North Macedonia,c044,8233.0,1
Thailand,c044,102.0,2
Mexico,c044,93.0,3
"China, mainland",c044,86.0,4
Spain,c044,78.0,5
Viet Nam,c044,64.0,6
Turkey,c044,58.0,7
Chile,c044,50.0,8
Peru,c044,39.0,9
Greece,c044,38.0,10
Italy,c044,29.0,11
United States of America,c044,28.0,12
New Zealand,c044,21.0,13
South Africa,c044,21.0,14
Egypt,c044,20.0,15
India,c044,20.0,16
Brazil,c044,19.0,17
Poland,c044,19.0,18
Netherlands,c044,17.0,19
Argentina,c044,16.0,20
Brazil,c045,218797.0,1
Viet Nam,c045,101265.0,2
Indonesia,c045,43272.0,3
Uganda,c045,18291.0,4
Ethiopia,c045,16757.0,5
Central African Republic,c045,16000.0,6
Peru,c045,15772.0,7
Colombia,c045,13834.0,8
Lao People's Democratic Republic,c045,9515.0,9
Honduras,c045,9282.0,10
Nicaragua,c045,9068.0,11
India,c045,8722.0,12
Mexico,c045,8146.0,13
Costa Rica,c045,3980.0,14
Côte d'Ivoire,c045,3581.0,15
United Republic of Tanzania,c045,3414.0,16
"China, mainland",c045,3146.0,17
Venezuela (Bolivarian Republic of),c045,2798.0,18
Guatemala,c045,2258.0,19
Kenya,c045,2099.0,20
Côte d'Ivoire,c046,92201.0,1
Brazil,c046,33969.0,2
Indonesia,c046,31876.0,3
Ecuador,c046,21598.0,4
Nigeria,c046,18859.0,5
Cameroon,c046,16940.0,6
Peru,c046,10022.0,7
Ghana,c046,7576.0,8
Dominican Republic,c046,4373.0,9
Colombia,c046,2585.0,10
Guatemala,c046,2448.0,11
Papua New Guinea,c046,2326.0,12
Uganda,c046,2261.0,13
Democratic Republic of the Congo,c046,1176.0,14
Liberia,c046,1131.0,15
Sierra Leone,c046,1124.0,16
Guinea,c046,1076.0,17
Madagascar,c046,1031.0,18
Venezuela (Bolivarian Republic of),c046,892.0,19
Mexico,c046,671.0,20
"China, mainland",c047,158061.0,1
India,c047,57833.0,2
Kenya,c047,32804.0,3
Indonesia,c047,32631.0,4
Bangladesh,c047,18974.0,5
Argentina,c047,17900.0,6
Sri Lanka,c047,17842.0,7
Viet Nam,c047,15202.0,8
Malawi,c047,11482.0,9
Turkey,c047,5961.0,10
Thailand,c047,4503.0,11
Myanmar,c047,4349.0,12
Iran (Islamic Republic of),c047,3792.0,13
Uganda,c047,3739.0,14
Japan,c047,3723.0,15
United Republic of Tanzania,c047,2247.0,16
Rwanda,c047,2000.0,17
Mozambique,c047,1975.0,18
Nepal,c047,1134.0,19
Burundi,c047,1091.0,20
Ethiopia,c048,47323.0,1
United States of America,c048,47090.0,2
Germany,c048,46900.0,3
"China, mainland",c048,8131.0,4
Czech Republic,c048,5930.0,5
Poland,c048,3640.0,6
Slovenia,c048,2720.0,7
Democratic People's Republic of Korea,c048,2030.0,8
Albania,c048,1787.0,9
United Kingdom,c048,1307.0,10
Spain,c048,1040.0,11
New Zealand,c048,911.0,12
France,c048,840.0,13
Japan,c048,669.0,14
Australia,c048,606.0,15
Ukraine,c048,510.0,16
Austria,c048,500.0,17
Argentina,c048,474.0,18
South Africa,c048,463.0,19
Russian Federation,c048,221.0,20
Viet Nam,c049,15428.0,1
Brazil,c049,6822.0,2
